Date,Close_XLI,High_XLI,Low_XLI,Open_XLI,Volume_XLI
2015-04-16,46.6888427734375,46.84590396468187,46.515248327315426,46.515248327315426,7164600
2015-04-17,46.12673568725586,46.46565960933421,45.96140625256959,46.46565960933421,11304100
2015-04-20,46.6640510559082,46.77151565108735,46.29206065213144,46.29206065213144,6734900
2015-04-21,46.606170654296875,46.88722962616269,46.407774787464106,46.73843351438695,8007700
2015-04-22,46.80457305908203,46.854172824409176,46.308588019394506,46.63924366138753,13779300
2015-04-23,46.754981994628906,46.953374772684825,46.54832101133945,46.56485426841017,7345200
2015-04-24,46.55658721923828,46.77151641309825,46.43258936482703,46.72191664065446,5148300
2015-04-27,46.540035247802734,46.73843110440559,46.48217044658423,46.62270150196858,8308600
2015-04-28,46.62271499633789,46.63924509856033,46.11846173685945,46.41605403120057,8348800
2015-04-29,46.39125442504883,46.81284457667914,46.11846357993175,46.81284457667914,9978700
2015-04-30,45.9862060546875,46.38299479154925,45.82914167838624,46.17633379401313,12970700
2015-05-01,46.564849853515625,46.58964816007236,46.13499467062132,46.20112453923795,11017900
2015-05-04,46.63925552368164,46.9037845193111,46.58139069278054,46.58139069278054,6096300
2015-05-05,46.010990142822266,46.721904259138896,45.96139038352264,46.482176819284106,10026900
2015-05-06,45.9862060546875,46.27553018987943,45.72994528251995,46.225930415248,8247700
2015-05-07,46.22591018676758,46.33337474141086,45.84565487451621,45.84565487451621,10668300
2015-05-08,46.77150344848633,46.90376631827799,46.58964081999946,46.72190368979112,7025100
2015-05-11,46.73017501831055,46.92857092635273,46.688843457208925,46.75497647768831,5169800
2015-05-12,46.68058395385742,46.83764516606711,46.37472342788584,46.58965261659,7542400
2015-05-13,46.779781341552734,47.09390692607395,46.71364831180241,46.85417942332364,7704300
2015-05-14,47.250953674316406,47.30055343144267,46.945096388859724,46.98642794310055,8698400
2015-05-15,47.20962905883789,47.34189194388551,47.069097969689594,47.23442736434809,6266300
2015-05-18,47.3005485534668,47.35841335411561,47.10215269881721,47.33361190141245,6643800
2015-05-19,47.16829299926758,47.35842068130052,47.10215998635406,47.126958289498816,6186900
2015-05-20,46.99469757080078,47.226159973210244,46.92029950456127,47.20135851553323,7064400
2015-05-21,47.250953674316406,47.350150035173485,46.936828185974285,46.936828185974285,6276700
2015-05-22,47.03602981567383,47.275754102410424,47.01949656255482,47.226157496449005,5835300
2015-05-26,46.52351760864258,46.96164101925259,46.40778796737073,46.96164101925259,7889900
2015-05-27,46.821102142333984,46.87896695336178,46.53177808719496,46.68057421652237,5498900
2015-05-28,46.597904205322266,46.73843527324128,46.42430978618299,46.705368768625576,5775300
2015-05-29,46.134986877441406,46.57310703738146,46.04405556423222,46.55657378467111,11799000
2015-06-01,46.34165573120117,46.49871692871559,46.01926197830939,46.28379091351712,8712900
2015-06-02,46.43257522583008,46.63097110179605,46.06885313218717,46.184582745919215,6126800
2015-06-03,46.6640510559082,46.82111226932667,46.39952524731059,46.548321408821295,7917000
2015-06-04,46.14326477050781,46.56485494847747,46.06886668930119,46.42432383802212,10183400
2015-06-05,46.176326751708984,46.234191569922466,45.878734456099025,46.05232891073947,9071800
2015-06-08,45.83740234375,46.17632619781901,45.82913413930663,46.101928124808936,6920500
2015-06-09,45.82913589477539,46.027531814867096,45.71340625530363,45.7878043311635,5631700
2015-06-10,46.28379440307617,46.40778909886367,45.9448705224896,45.99446713944608,7293500
2015-06-11,46.54833221435547,46.573130529231705,46.3334029741044,46.40780107213022,5256700
2015-06-12,46.275516510009766,46.43257768648436,46.151521840181076,46.300314813296374,7799300
2015-06-15,45.887001037597656,46.06886370284585,45.67207501326485,45.92833575489675,8872400
2015-06-16,45.92833709716797,46.002735175725974,45.73820937494112,45.82913755682643,7514400
2015-06-17,46.05232620239258,46.151525730692676,45.680335854756954,45.953129827488375,10321000
2015-06-18,46.515254974365234,46.680584393372065,45.944871789857864,45.944871789857864,9470300
2015-06-19,46.289283752441406,46.59665965285238,46.289283752441406,46.42220331767743,8899800
2015-06-22,46.571739196777344,46.68804342265489,46.47204714398018,46.546814599051814,4913300
2015-06-23,46.455421447753906,46.663108424546195,46.3889632630873,46.63818700142769,3837400
2015-06-24,46.0234375,46.43050221908302,46.0151282458666,46.35573477714198,5976600
2015-06-25,45.66621780395508,46.16466532792812,45.66621780395508,45.981899756913705,8323300
2015-06-26,45.74928283691406,45.89051161620588,45.649593984447264,45.799128847673195,6424800
2015-06-29,44.885318756103516,45.558225856871026,44.86039732724074,45.38376951672658,13132800
2015-06-30,44.91024398803711,45.33392412994812,44.835476531340746,45.33392412994812,12494900
2015-07-01,45.13454055786133,45.44191643186642,44.91023821659747,45.35883973007306,10981600
2015-07-02,45.05146789550781,45.2923855987317,44.96839435531798,45.2591549150348,10477800
2015-07-06,44.877010345458984,45.176080152534425,44.6693233315513,44.74409078332016,10782500
2015-07-07,45.242549896240234,45.2674744992262,44.4034955402861,44.81056041677019,16636000
2015-07-08,44.42841720581055,44.926868070437244,44.320419043116786,44.7939453046276,12608900
2015-07-09,44.536415100097656,45.076399572205816,44.536415100097656,44.86871250545964,8918200
2015-07-10,45.001617431640625,45.167767664686,44.82716111301644,44.976696005852055,8348000
2015-07-13,45.50008010864258,45.525001540991695,45.3006991426908,45.3006991426908,6754600
2015-07-14,45.62468338012695,45.6994508346588,45.36715350155806,45.45022704257013,9130400
2015-07-15,45.4336051940918,45.64129218593194,45.34222557968581,45.63298610064121,7249200
2015-07-16,45.64131546020508,45.78254433458149,45.55824188872739,45.69116150452386,8273000
2015-07-17,45.62468338012695,45.815758228749125,45.50837915508907,45.7160661766717,5506000
2015-07-20,45.63299560546875,45.73268449498151,45.558228146071016,45.624686349395304,5163100
2015-07-21,45.142852783203125,45.45022869901311,45.093006755347766,45.29238769771665,7287400
2015-07-22,44.9434814453125,45.29239737675867,44.82717719118152,45.06809495705468,7549200
2015-07-23,44.52809524536133,45.026545988356,44.42010027807368,44.78562828769453,11548000
2015-07-24,43.946571350097656,44.54470776715319,43.87180390183419,44.511480254965576,10889100
2015-07-27,43.73058319091797,43.86350277144451,43.58104826669402,43.64750964148367,11680700
2015-07-28,44.57794189453125,44.644403262148714,43.896728721714396,43.896728721714396,15470300
2015-07-29,45.12623596191406,45.159466646062086,44.469944210726666,44.49486880836392,13128800
2015-07-30,45.08470153808594,45.126238310906885,44.83547773210763,44.88532059187171,5884500
2015-07-31,45.04315185546875,45.27576025184037,44.993305840938376,45.26745416727783,7504200
2015-08-03,44.827171325683594,45.0514737160383,44.602868935328885,44.960090908591624,14268400
2015-08-04,44.80226516723633,45.07641051397923,44.694266978978135,44.80226516723633,8623700
2015-08-05,45.05146789550781,45.34223162427705,44.98500969716643,45.03485255365936,8099700
2015-08-06,44.81886672973633,45.126242681242886,44.72748391924853,45.05978447210363,5672500
2015-08-07,44.602867126464844,44.818863420588706,44.469947548947346,44.72748061684805,8335200
2015-08-10,45.475154876708984,45.50007630697584,44.93516731454075,44.97670408800307,9164600
2015-08-11,44.91856002807617,45.12624710169185,44.74410364681177,44.926869285690614,10203200
2015-08-12,44.92685317993164,45.00992671197571,44.22902473598426,44.53640060740986,8130500
2015-08-13,44.89363479614258,45.04316973002216,44.71086917272243,44.95178691831209,4747200
2015-08-14,45.176082611083984,45.201004040012414,44.82716676082334,44.843782103126465,6666200
2015-08-17,45.40038299560547,45.40038299560547,44.75239735029619,44.96008436643519,5611000
2015-08-18,45.31731033325195,45.392077792498675,45.15116007169784,45.15116007169784,3845000
2015-08-19,44.89363479614258,45.29239356347046,44.73579060535137,45.17608931913145,9147300
2015-08-20,43.96317672729492,44.61946831961841,43.954870642794745,44.511473375857605,18301100
2015-08-21,42.75030517578125,43.672436261713415,42.75030517578125,43.473058451759684,27372900
2015-08-24,41.23003005981445,42.41800012427249,39.54360922220438,39.801142280118896,66306700
2015-08-25,40.690040588378906,42.77522004437431,40.665119160069395,42.052466932874225,25681300
2015-08-26,41.9610710144043,42.01091702448727,40.831256640653194,41.49585426316897,26147400
2015-08-27,42.974609375,43.007840067724565,41.92786790660245,42.35154814715417,21356600
2015-08-28,42.99121856689453,43.049370686311036,42.5841505619262,42.81676220864503,7899900
2015-08-31,42.609073638916016,42.97460168632904,42.459538717462344,42.69214718681129,13446800
2015-09-01,41.4792594909668,42.18539422077852,41.27157243289829,41.71186798190656,14607000
2015-09-02,42.40138244628906,42.4096885326438,41.711860023906745,42.11061871903472,18173200
2015-09-03,42.42629623413086,42.84997945012951,42.30999203179455,42.501063674068746,10907300
2015-09-04,41.83647537231445,42.08569917177598,41.686940458827024,42.08569917177598,10212500
2015-09-08,42.99121856689453,43.016139998343654,42.38477277222758,42.4678463230932,8437800
2015-09-09,42.5343132019043,44.071196275122325,42.4678518173711,43.35675223665661,8866200
2015-09-10,42.5592155456543,42.85828530379255,42.35983781959668,42.409680666585174,9707000
2015-09-11,42.79182434082031,42.79182434082031,42.35983820739013,42.517679172718395,6120100
2015-09-14,42.57583999633789,42.874909818482514,42.48445719856564,42.874909818482514,8436900
2015-09-15,43.315208435058594,43.39828515225952,42.65891662990856,42.750299434303216,7747100
2015-09-16,43.630889892578125,43.71396343362487,43.24874653327915,43.3401261608096,19320900
2015-09-17,43.439823150634766,44.12934249304575,43.33182499975613,43.572742732849704,18977400
2015-09-18,42.480133056640625,42.989627881284655,42.40496163683782,42.77246458577669,20172500
2015-09-21,42.68893814086914,42.97291867908833,42.48847997840732,42.71399421636147,10205200
2015-09-22,42.070865631103516,42.22120847035687,41.79523921658883,42.08757074503996,12687100
2015-09-23,41.77852249145508,42.171084594423014,41.62817969398539,42.079208086394445,7970900
2015-09-24,41.51960754394531,41.6198382225622,40.96000059278646,41.285742332854994,13891600
2015-09-25,41.6031379699707,41.94558486315026,41.427735854986125,41.94558486315026,10210300
2015-09-28,40.78459930419922,41.41937763418655,40.78459930419922,41.36926229780294,14443700
2015-09-29,41.051876068115234,41.20221889600728,40.767895525005194,41.00176073009307,15337800
2015-09-30,41.669960021972656,41.72007537288242,41.152114140606216,41.385979405834554,17662400
2015-10-01,41.57808303833008,41.870417802993586,41.1855239452423,41.61149327192166,10529700
2015-10-02,42.104270935058594,42.104270935058594,40.918236659844645,41.02681510847173,12274600
2015-10-05,43.29866409301758,43.39889158969786,42.35484587293545,42.72235200438761,10410500
2015-10-06,43.25691223144531,43.52418773768981,43.198445913590284,43.22350199662091,11798600
2015-10-07,43.82485580444336,44.0253107601967,43.39888344766286,43.482409001038484,15540400
2015-10-08,44.43458557128906,44.568223293267806,43.5826438988591,43.59934901237827,21823100
2015-10-09,44.58492660522461,44.902314190740164,44.4429347391365,44.902314190740164,33291000
2015-10-12,44.59328842163086,44.63504962081781,44.36777412261099,44.5515272224439,9030800
2015-10-13,44.11720275878906,44.52647014852714,44.10049764225126,44.267545621454055,10302500
2015-10-14,43.641117095947266,44.20072414944033,43.574296631316685,43.97521304674993,11827900
2015-10-15,44.11720275878906,44.14225884050816,43.599356890818086,43.95850893094277,13924800
2015-10-16,43.89168167114258,44.267538769629084,43.69957763995497,44.267538769629084,13954700
2015-10-19,43.95014572143555,44.00026106072014,43.65781420771175,43.72463147391667,8112300
2015-10-20,44.24248504638672,44.38447374327458,43.71628508050109,43.799807468532194,11314700
2015-10-21,44.25083923339844,44.75198315660678,44.19237292028373,44.29260043045536,16097800
2015-10-22,45.48698806762695,45.66238700281246,44.35941984294865,44.4262371194205,20908800
2015-10-23,45.654029846191406,45.82107779397751,45.36169832719667,45.75425734039323,13400900
2015-10-26,45.55380630493164,45.78767154042114,45.45357561585769,45.55380630493164,11294900
2015-10-27,45.05265808105469,45.26982136696799,44.960784737510124,45.177944837248866,14483600
2015-10-28,45.411808013916016,45.436867275735906,44.86055204649469,45.219703999560416,13933200
2015-10-29,45.38676071166992,45.4535779883653,45.127836197309605,45.14454131302721,13466100
2015-10-30,45.32829284667969,45.57051223702333,45.311587731534445,45.40346427174582,14763600
2015-11-02,45.8544807434082,45.94635407324388,45.336631868839326,45.336631868839326,15329000
2015-11-03,45.887908935546875,46.01319573081042,45.712509971118344,45.81273749562385,7486400
2015-11-04,45.76260757446289,46.02152884451067,45.6707310517333,45.86283506008866,9670900
2015-11-05,45.821083068847656,45.9380156899067,45.495341285561764,45.74591164299899,11531100
2015-11-06,45.821083068847656,45.829434033419744,45.34499843386443,45.55380759609128,15269300
2015-11-09,45.470272064208984,45.67908118071905,45.03594871952714,45.59555880858473,13570600
2015-11-10,45.4619255065918,45.61226833994076,45.08606842321938,45.28652659640952,18957300
2015-11-11,45.52039337158203,45.762612743195305,45.42851683847529,45.57050871314244,12916000
2015-11-12,44.90231704711914,45.50368840306606,44.89396608325307,45.203002725092595,19057100
2015-11-13,44.70186233520508,45.06936528495461,44.62669091523646,44.72691841313638,13959100
2015-11-16,45.27818298339844,45.31159321773414,44.46800551089715,44.46800551089715,13303900
2015-11-17,45.18630599975586,45.50369685055788,45.0526682498669,45.33664886665285,15564400
2015-11-18,45.81270980834961,45.829414916700586,45.22804694693348,45.22804694693348,10434800
2015-11-19,46.013179779052734,46.05494096760438,45.70414316036121,45.70414316036121,12257400
2015-11-20,46.24705123901367,46.40574823761868,46.07165231166855,46.19693908044357,9014100
2015-11-23,46.013179779052734,46.347275659814805,45.89624717663835,46.28880617243316,9956000
2015-11-24,45.938011169433594,46.046592815235705,45.5538031134257,45.712496914079054,15131400
2015-11-25,45.938011169433594,46.07164889266132,45.85448878723176,46.063297928911,6406800
2015-11-27,46.02154541015625,46.08001172999767,45.82109036675008,45.904612770473406,4454500
2015-11-30,45.720848083496094,46.05494077669884,45.69578882152942,46.02153055152623,11017800
2015-12-01,45.938011169433594,46.08835400633662,45.67908668672846,45.73755299150468,11475900
2015-12-02,45.470272064208984,45.988120967199414,45.37839872933094,45.86283422282367,13131600
2015-12-03,44.90231704711914,45.61227005037307,44.735272280400274,45.58721397260018,16001400
2015-12-04,45.57050704956055,45.578858013095086,44.868908224200595,44.96913571748786,13891900
2015-12-07,45.3449821472168,45.578847305337064,45.186285201771916,45.42850450763866,9665500
2015-12-08,44.61833572387695,44.96913673760205,44.534813341938644,44.75197663285766,15508600
2015-12-09,44.48469924926758,45.01925334166558,44.19236771810633,44.45129220725967,16784000
2015-12-10,44.69350814819336,44.9858428639075,44.44293781056317,44.44293781056317,13231600
2015-12-11,43.94179153442383,44.44293214580816,43.87497108694629,44.32599954889677,24625500
2015-12-14,44.10049057006836,44.16731102550388,43.54088359358195,43.958501881529905,27426200
2015-12-15,44.108848571777344,44.39282915982681,44.00026691530035,44.18401999761912,17052100
2015-12-16,44.89396667480469,44.994194173391605,44.234129004576786,44.35941576744148,19045700
2015-12-17,44.15060806274414,45.11112826011792,44.15060806274414,45.0526619518506,15902700
2015-12-18,43.47751998901367,44.057331123763156,43.44390691309561,44.057331123763156,19378200
2015-12-21,43.81364440917969,43.99851313503905,43.5531510651265,43.86406402682849,9394700
2015-12-22,44.41867446899414,44.51951051573025,43.889279613969315,43.990115660705435,11833500
2015-12-23,44.939659118652344,44.973272198749946,44.50269869394279,44.62034126876464,9604800
2015-12-24,44.92284393310547,45.040486485286756,44.77999317846223,44.77999317846223,2040500
2015-12-28,44.8220100402832,44.914444394379764,44.52790364590258,44.746382223796864,4687600
2015-12-29,45.25056838989258,45.3346010832546,44.98167018217309,45.032089798190306,5054700
2015-12-30,44.8724365234375,45.25057245824552,44.813615235555375,45.16654296284813,10957700
2015-12-31,44.54471206665039,44.91444952527436,44.46908424152455,44.662357843361434,6785400
2016-01-04,43.948097229003906,43.96490376963956,43.45231549957157,43.78843990124497,16404600
2016-01-05,44.06573486328125,44.14136268489551,43.67079242197967,44.057333196666114,8726300
2016-01-06,43.38508605957031,43.7464186154438,43.116187860620656,43.460713878369866,9980000
2016-01-07,42.20865249633789,42.939719247736754,42.09100993927592,42.68762759610121,17225600
2016-01-08,41.780113220214844,42.61201631395087,41.7212919188606,42.61201631395087,17198600
2016-01-11,41.8052978515625,42.09100252791453,41.410352303379746,42.057389458809894,18962400
2016-01-12,42.14143371582031,42.21706153933571,41.60363407886658,42.09101409830352,19297300
2016-01-13,41.12466049194336,42.418735207625524,41.00701791879402,42.33470571409591,18966900
2016-01-14,41.61201858520508,41.90612486297748,40.838934189246466,41.25908784636019,19261200
2016-01-15,40.88096618652344,41.04062347717828,40.351571498850255,40.4524075137102,20434600
2016-01-19,40.87257385253906,41.40196870259735,40.494434673925994,41.326340866874745,14845000
2016-01-20,40.34318161010742,40.696112601465074,39.34321634471464,40.292765186713694,26092600
2016-01-21,40.5196418762207,40.90618268282314,40.04906836893092,40.34317480753718,18593800
2016-01-22,40.87257385253906,41.166683527247045,40.5196460895136,41.04063606586932,12781600
2016-01-25,40.36838912963867,40.88097742145175,40.30116296424417,40.80534958814294,14534000
2016-01-26,41.13306427001953,41.14987080938216,40.452413850671455,40.460818723112574,12038300
2016-01-27,40.67089080810547,41.41035921878431,40.45240902795822,40.9145775860123,16437200
2016-01-28,40.90616989135742,41.01541076533117,40.48601613586322,40.872556821593385,12553000
2016-01-29,42.00697708129883,42.02378041194075,41.074235160240825,41.17507117168739,14570300
2016-02-01,41.90614318847656,42.11622010889977,41.40195986166862,41.670858063368776,15940600
2016-02-02,41.065834045410156,41.52800261279055,40.9313849493446,41.49439274291364,15284800
2016-02-03,41.72968292236328,41.7969090813117,40.6288786109806,41.39355853866057,25732900
2016-02-04,42.45233917236328,42.780058614492184,41.63723979695211,41.67085286935482,18452300
2016-02-05,42.04899215698242,42.46914594782633,41.84731692694897,42.225455979812295,15512300
2016-02-08,41.69606399536133,41.813706551502975,41.149865955343785,41.586826310669366,20001200
2016-02-09,41.94815444946289,42.233859165743716,41.20868605892829,41.20868605892829,15370000
2016-02-10,41.72968292236328,42.443943230831934,41.71287638262618,42.049000766328895,15079400
2016-02-11,40.91458511352539,41.47759299931608,40.427208262524324,41.02382602369728,19179900
2016-02-12,41.73807907104492,41.746483942562065,41.0742384695577,41.15826795161352,19249100
2016-02-16,42.578399658203125,42.62881928607656,41.90615398082519,42.26748663345087,15037900
2016-02-17,43.23383331298828,43.39349062756601,42.72964675210353,42.855694193704615,15619900
2016-02-18,43.208621978759766,43.3682824991431,43.04896466389603,43.259041596594436,9587800
2016-02-19,43.12459182739258,43.17501144445502,42.763259252243905,42.8388870750778,12613600
2016-02-22,43.855655670166016,44.06573258539955,43.527936195284795,43.527936195284795,12143800
2016-02-23,43.41869354248047,43.8304456900824,43.326262396159294,43.67078839496123,9727900
2016-02-24,43.44389724731445,43.553138116983604,42.63720283787757,42.90610097435653,17347300
2016-02-25,44.01531219482422,44.03211873118459,43.43549790970817,43.56994699507207,9312700
2016-02-26,44.074134826660156,44.41025594766178,44.06572995546161,44.12455123177487,8312300
2016-02-29,43.796836853027344,44.301023401249715,43.78003031420131,44.07413993537758,13823000
2016-03-01,44.6539421081543,44.72116824992121,43.97329505311806,43.97329505311806,13424800
2016-03-02,44.68756103515625,44.737980648088715,44.46067758523908,44.53630540187814,8877600
2016-03-03,45.00688552856445,45.0489002761597,44.586731641572506,44.66235946945185,9809000
2016-03-04,45.191741943359375,45.46064012035258,44.88082902724582,44.98166504223849,10006900
2016-03-07,45.32618713378906,45.342993669095655,44.88922683237405,44.95645297360044,11754000
2016-03-08,44.68756103515625,44.99007230171247,44.62033488457963,44.95645922642416,12241100
2016-03-09,44.83041763305664,44.95646507903753,44.67916198008746,44.805209426068345,11060100
2016-03-10,44.763187408447266,45.13292160813908,44.385048337444736,44.931249573950524,12693300
2016-03-11,45.41022872924805,45.51946642191781,45.14133052256645,45.17494039426204,11059900
2016-03-14,45.45224380493164,45.56988637052401,45.24216687908254,45.24216687908254,6946700
2016-03-15,45.42702865600586,45.42702865600586,44.981663461527255,45.124517416139334,6948700
2016-03-16,45.586692810058594,45.855591018118766,45.21695857535573,45.32619626858553,11447900
2016-03-17,46.58665466308594,46.73791029555694,45.59509138600684,45.87239444737676,17009400
2016-03-18,46.98616027832031,47.0875136656744,46.65675935294497,46.707434435638966,17059800
2016-03-21,47.26488494873047,47.26488494873047,46.8679161552261,46.9270392355771,7150400
2016-03-22,46.99460983276367,47.13819676625967,46.791903037431744,46.8003478114179,7570500
2016-03-23,46.6905403137207,46.9523733805907,46.64831000537806,46.89325030451779,10833200
2016-03-24,46.555416107177734,46.555416107177734,46.23446308476712,46.420277144592475,10403600
2016-03-28,46.57229995727539,46.69054612413637,46.361145167318966,46.563855183342355,6591700
2016-03-29,46.87635803222656,46.88480280519794,46.21755619361359,46.47938604128488,9271800
2016-03-30,46.9608154296875,47.32400185990778,46.9608154296875,47.29021954837268,8197600
2016-03-31,46.85102081298828,47.1212986574525,46.79189773588461,47.05372758535342,12949100
2016-04-01,47.07062530517578,47.07062530517578,46.2428989166821,46.58074786878688,16184500
2016-04-04,46.53850555419922,46.96926304797234,46.45404494308901,46.91013997580204,12014900
2016-04-05,46.2513427734375,46.462497558824204,46.0824215227012,46.22600523022032,11244900
2016-04-06,46.47938919067383,46.47938919067383,45.82058730742121,46.23445209431468,10962400
2016-04-07,46.0317497253418,46.33581317482204,45.88816599751323,46.09087281585553,13364500
2016-04-08,46.2091178894043,46.72433614179034,46.17533234650138,46.31891929285543,9188900
2016-04-11,46.226009368896484,46.74122760688282,46.20911659791716,46.43716417318816,7710100
2016-04-12,46.49628448486328,46.73278004248877,46.16688352534776,46.24289937923337,10724300
2016-04-13,47.188865661621094,47.31555980855257,46.8679127408024,46.92703581684616,13215500
2016-04-14,47.27333450317383,47.467596519585804,47.205763425135046,47.416918211056725,13195200
2016-04-15,47.34090042114258,47.38313073220477,47.21420948795601,47.357793189960695,10781600
