Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
2015-02-24,29.416622161865234,29.73489411225108,29.194055599336696,29.587999365919153,276912400
2015-02-25,28.66435432434082,29.28976939734613,28.52191181926601,29.280864830474275,298846800
2015-02-26,29.027135848999023,29.1272901407614,28.179157638062435,28.66435120069195,365150000
2015-02-27,28.59090805053711,29.060523730781554,28.54194312493081,28.933659133684255,248059200
2015-03-02,28.731124877929688,28.995979705716593,28.555298738023403,28.766736353081935,192386800
2015-03-03,28.791213989257812,28.826825458437778,28.508553471298843,28.702188712404517,151265200
2015-03-04,28.608713150024414,28.835732063722944,28.559751615792635,28.73335331565114,126665200
2015-03-05,28.1346435546875,28.655448562033296,27.989974931075338,28.617612649133473,226068400
2015-03-06,28.176929473876953,28.7934381705221,28.101257649630615,28.57754831021603,291368400
2015-03-09,28.297117233276367,28.83795583428651,27.834178300278573,28.479621776355522,354114000
2015-03-10,27.711772918701172,28.314928311443243,27.553750807514756,28.13464987578879,275426400
2015-03-11,27.206541061401367,27.769634295016655,27.177608014323546,27.765183710100228,275756000
2015-03-12,27.698410034179688,27.7985660134026,27.070772350299407,27.222117691705556,193450800
2015-03-13,27.50701332092285,27.909860139372583,27.28222221179748,27.687293474302706,207309200
2015-03-16,27.809694290161133,27.809694290161133,27.34675708098747,27.57154811064619,143497200
2015-03-17,28.274858474731445,28.3371768453286,27.96549106494682,28.021132709844032,204092400
2015-03-18,28.593135833740234,28.74670735507032,28.12574624044493,28.26596260901892,261083600
2015-03-19,28.377243041992188,28.766734613156785,28.354986720392482,28.655451307109757,183238000
2015-03-20,28.02113914489746,28.57755402360196,27.856440313632152,28.544170387435678,274780400
2015-03-23,28.312702178955078,28.45514469325615,28.159130653391948,28.292671996341824,150838800
2015-03-24,28.196964263916016,28.497427148688423,28.168029517967973,28.31715043665406,131369200
2015-03-25,27.460269927978516,28.225899671022653,27.460269927978516,28.163581286923453,206620800
2015-03-26,27.65167236328125,27.794114843477228,27.286663295523013,27.322274764596163,190291600
2015-03-27,27.431333541870117,27.754054433731582,27.355661712679918,27.725121386932106,158184800
2015-03-30,28.12574577331543,28.132422500558253,27.598262246500134,27.609391257270598,188398800
2015-03-31,27.69396209716797,28.152448749647554,27.678382503094827,28.063421770066014,168362400
2015-04-01,27.65390396118164,27.847537541865293,27.39795199537184,27.78076687320234,162485600
2015-04-02,27.89204978942871,27.94546530476479,27.64055011075808,27.82750526345867,128880400
2015-04-06,28.34385108947754,28.37946255415707,27.671700825108353,27.70286000767889,148776000
2015-04-07,28.045616149902344,28.51523008704785,28.038939423968984,28.408399076017474,140049200
2015-04-08,27.95436668395996,28.132420656323127,27.814150326906724,28.010008338067387,149316800
2015-04-09,28.16802978515625,28.172482068289785,27.745154582088954,28.010007694885584,129936000
2015-04-10,28.28822135925293,28.3127038270156,27.878699531311582,28.03226936776518,160752000
2015-04-13,28.23257064819336,28.615387139797868,28.17915514385127,28.5708711064243,145460400
2015-04-14,28.110166549682617,28.3305070418597,28.02336569827805,28.265962514242442,102098400
2015-04-15,28.216995239257812,28.294893215067187,28.045619692477185,28.13464667828012,115881600
2015-04-16,28.081228256225586,28.288215267615023,28.067874803248348,28.105710718716157,113476000
2015-04-17,27.76518440246582,28.074551852348815,27.70063988225339,27.943238368434486,207828000
2015-04-20,28.399497985839844,28.515231871372787,27.858661076767103,27.947688056895437,188217200
2015-04-21,28.245927810668945,28.533037228247775,28.192510604471984,28.510782606071622,129740400
2015-04-22,28.62651824951172,28.682159905817624,28.114616030326534,28.263735261694702,150618000
2015-04-23,28.86021614074707,29.02714112271059,28.519689449229297,28.555300927111567,183083600
2015-04-24,28.995975494384766,29.073875160454126,28.762279892273376,29.04271597324572,178103600
2015-04-27,29.523456573486328,29.63029098103793,29.189606691104967,29.447784748543075,387816800
2015-04-28,29.058298110961914,29.944112330430492,28.837959324998785,29.92630998893822,475696000
2015-04-29,28.63096809387207,29.28753890312954,28.55529626280579,28.969270286299476,253544400
2015-04-30,27.854209899902344,28.63096684646575,27.727347007781397,28.63096684646575,332781600
2015-05-01,28.699960708618164,28.962591047195207,27.88759402467133,28.06564627540629,234050400
2015-05-04,28.644325256347656,29.06052717330465,28.546395393534247,28.82237924363592,203953200
2015-05-05,27.99887466430664,28.58867470539501,27.9944223820825,28.521904056417995,197085600
2015-05-06,27.823049545288086,28.210314931617717,27.455814336746123,28.168026736668235,288564000
2015-05-07,27.995145797729492,28.17841268755224,27.718009170082315,27.885631387791218,175763600
2015-05-08,28.522594451904297,28.522594451904297,28.185114608413503,28.31250741348548,222201600
2015-05-11,28.232051849365234,28.509186777069623,28.077838860535024,28.471192816243498,168143200
2015-05-12,28.131481170654297,28.35721121618964,27.89680936295501,28.071136212038358,192640000
2015-05-13,28.162763595581055,28.426489244926348,28.13147425626391,28.1940529348982,138776800
2015-05-14,28.81984519958496,28.81984519958496,28.41978835091865,28.475662422034667,180814000
2015-05-15,28.779619216918945,28.940536824125893,28.654461835820847,28.846668788302317,152832000
2015-05-18,29.09697914123535,29.21543188827345,28.687980569086267,28.692451449243087,203531600
2015-05-19,29.070161819458008,29.25119325465269,28.97405664887513,29.208728417205545,178532800
2015-05-20,29.067928314208984,29.273544501554046,28.907010704933214,29.054519081816487,145819600
2015-05-21,29.36517333984375,29.418813669716776,29.016519721374767,29.070160051247793,158921600
2015-05-22,29.622188568115234,29.718293719532653,29.36740300452463,29.412104978364436,182384000
2015-05-26,28.969587326049805,29.704892012332163,28.85783918372092,29.635608709733482,282790400
2015-05-27,29.510456085205078,29.559625554247553,29.065700538343975,29.130512978290724,183332800
2015-05-28,29.45234489440918,29.490338859726943,29.300369033138132,29.47022500931458,122933200
2015-05-29,29.11709213256836,29.378582344414525,29.03216246349136,29.329412894978606,203538000
2015-06-01,29.175212860107422,29.365186127136027,29.065701828067382,29.11710503515319,128451200
2015-06-02,29.045576095581055,29.20202279900119,28.902538622413736,29.023225104971452,134670400
2015-06-03,29.081335067749023,29.264603655579336,29.032165612979068,29.20202496955987,123934000
2015-06-04,28.91147804260254,29.184143768776664,28.810905401701508,28.960647495537707,153800400
2015-06-05,28.752792358398438,28.98523037753398,28.687979943807765,28.942765542675627,142507200
2015-06-08,28.562822341918945,28.877952882925072,28.346030699690523,28.808666178580967,210699200
2015-06-09,28.477895736694336,28.625404100730464,28.075603453683758,28.316978141433584,224301600
2015-06-10,28.804201126098633,28.90700750324305,28.573998529628415,28.589643200734034,156349200
2015-06-11,28.73938751220703,29.094745799779854,28.71480278355391,28.8712495066725,141563600
2015-06-12,28.42202377319336,28.681280297028987,28.408614540974767,28.64999095175799,147544800
2015-06-15,28.366151809692383,28.437670562082815,28.095721473930382,28.18288490012055,175955600
2015-06-16,28.51812744140625,28.574001516215095,28.24322794822594,28.39073461904774,125976400
2015-06-17,28.45107650756836,28.580703051243066,28.325917433993066,28.544944533893883,131672400
2015-06-18,28.580703735351562,28.67680720416839,28.43319707690091,28.435432517145383,141628800
2015-06-19,28.29463005065918,28.567295798030447,28.249931474593,28.542711069651634,218867600
2015-06-22,28.520362854003906,28.6209355065051,28.40191008834739,28.493542684270917,136157200
2015-06-23,28.39073371887207,28.520361977552458,28.357208934021436,28.49130807342398,121075600
2015-06-24,28.632112503051758,29.009821813817823,28.41085163287626,28.430965482373335,221123600
2015-06-25,28.495777130126953,28.87572014313876,28.495777130126953,28.79973222259295,127752400
2015-06-26,28.32815170288086,28.60528659515787,28.274513076504284,28.53376785827538,176267200
2015-06-29,27.831995010375977,28.26557839428839,27.82082121804163,28.039846645379797,196645600
2015-06-30,28.033138275146484,28.18735125292746,27.905745464631284,28.06442761771925,177482800
2015-07-01,28.29463005065918,28.370619676141335,28.158297176973544,28.361679619899824,120955200
2015-07-02,28.258872985839844,28.314747061370124,28.10912916751118,28.25663754537902,108844000
2015-07-06,28.160533905029297,28.211938804483257,27.903512818042405,27.923628371790983,112241600
2015-07-07,28.091251373291016,28.194059469897024,27.662137167931014,28.135949952635713,187787200
2015-07-08,27.393943786621094,27.856581099336466,27.387239169865182,27.82082257492441,243046400
2015-07-09,26.83519744873047,27.726947101153293,26.64522595758252,27.680013088409066,314380000
2015-07-10,27.552623748779297,27.68001657230233,27.089986473338655,27.25313952353413,245418000
2015-07-13,28.084545135498047,28.106894423880103,27.785059214725994,27.94374137892242,165762000
2015-07-14,28.073366165161133,28.243223805102456,27.945973361490438,28.16946962794016,127072400
2015-07-15,28.34379005432129,28.41754421485956,28.06665522382874,28.09794455766786,134596800
2015-07-16,28.721506118774414,28.7349187604003,28.462251317004103,28.549414731017865,144889600
2015-07-17,28.969587326049805,28.969587326049805,28.676807738793354,28.84890083285898,184658800
2015-07-20,29.517160415649414,29.718305738148107,29.21096814036975,29.271313101232632,235600800
2015-07-21,29.222135543823242,29.707122011301394,29.12603379044251,29.691479046689704,307025600
2015-07-22,27.986202239990234,28.048780920616032,27.264308562448523,27.264308562448523,461802400
2015-07-23,27.972795486450195,28.404141673972873,27.950444494126867,28.205230119312716,203998000
2015-07-24,27.82529067993164,28.102425627737915,27.691193234550635,28.008557586485367,168649200
2015-07-27,27.438642501831055,27.626380297617327,27.293371257702418,27.51016125614449,177822000
2015-07-28,27.574962615966797,27.69341704319352,27.389462051922862,27.574962615966797,134472400
2015-07-29,27.487804412841797,27.601787982354193,27.326886833563385,27.52356463274417,148046800
2015-07-30,27.3492374420166,27.39393601112983,27.20172909468894,27.338061947167738,134513200
2015-07-31,27.11009979248047,27.409583993039575,27.02293637857796,27.40064393710838,171540000
2015-08-03,26.470903396606445,27.39394253937885,26.2652854963179,27.154801556837054,279904000
2015-08-04,25.621618270874023,26.305516471968875,25.310958519060243,26.242937774501584,496554400
2015-08-05,25.791471481323242,26.24740410471145,25.05393306301911,25.24390456314553,397250400
2015-08-06,25.847599029541016,26.155175530086538,25.62084723889108,26.03618659357803,211612000
2015-08-07,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600
2015-08-10,26.878084182739258,26.938700557842843,26.16190348369969,26.16190348369969,219806400
2015-08-11,25.479400634765625,26.532343215010112,25.443480262096237,26.449274676869475,388331200
2015-08-12,25.872295379638672,25.91270687868641,24.612805657653865,25.263879047707533,404870000
2015-08-13,25.85209083557129,26.13272577361948,25.715140848774993,26.051902774432822,194143200
2015-08-14,26.033939361572266,26.112516794513375,25.596149583143525,25.66574649334,171718000
2015-08-17,26.30335807800293,26.413366518301014,25.930673976172535,26.051908501604345,163538800
2015-08-18,26.155170440673828,26.366208415520436,26.045162048893072,26.13945495613372,138242800
2015-08-19,25.820655822753906,26.15966154165718,25.74656779960572,26.065368628301012,193146000
2015-08-20,25.290817260742188,25.672480035526398,25.061818225584076,25.6118636514313,274006400
2015-08-21,23.74396324157715,25.12244203191726,23.719267227999406,24.792415043978203,513102000
2015-08-24,23.151260375976562,24.426465598031402,20.654731360162238,21.29906979204897,648825200
2015-08-25,23.290447235107422,24.945070944636274,23.236565822944648,24.945070944636274,414406400
2015-08-26,24.62627601623535,24.67117691823367,23.584559331565895,24.042554013099515,387098400
2015-08-27,25.351438522338867,25.423281001280163,24.70036509344975,25.196529194132214,338464400
2015-08-28,25.43449592590332,25.438985329491405,25.041607166872247,25.18304650349417,212657600
2015-08-31,25.315515518188477,25.712893814000797,25.144889006046746,25.151623970115825,224917200
2015-09-01,24.183992385864258,25.117944402577248,24.103169401079747,24.729546676730013,307383600
2015-09-02,25.221220016479492,25.221220016479492,24.500549767224054,24.74750986033989,247555200
2015-09-03,24.7789363861084,25.31999950923371,24.704848371471137,25.254892015721502,212935600
2015-09-04,24.531984329223633,24.79690379370948,24.361359510840074,24.464632968133223,199985200
2015-09-08,25.214488983154297,25.270615974364496,24.767718612721875,25.0887650709586,219374400
2015-09-09,24.729551315307617,25.598395995423154,24.644237197110613,25.540025161020697,340043200
2015-09-10,25.272855758666992,25.432256171737155,24.67342004060185,24.75648687238155,251571200
2015-09-11,25.64105224609375,25.64105224609375,25.091008464846674,25.097743429153095,199662000
2015-09-14,25.888011932373047,26.242734914955115,25.786984037027672,26.173137996510956,233453600
2015-09-15,26.10578727722168,26.161914271440974,25.688202303201315,26.02720982788665,173364800
2015-09-16,26.13496971130371,26.16415512642055,25.917196738831453,26.09904761928949,148694000
2015-09-17,25.575944900512695,26.152930255548252,25.531043996275258,25.966589961389154,256450400
2015-09-18,25.470417022705078,25.661250081416085,25.11569589187861,25.192027745075727,297141200
2015-09-21,25.865558624267578,25.901480715538085,25.51757235759737,25.519816203657086,200888000
2015-09-22,25.45920181274414,25.63431773927507,25.26163372097819,25.45471069455325,201384800
2015-09-23,25.665754318237305,25.755557860203137,25.436756913441524,25.51084325116775,143026800
2015-09-24,25.81840705871582,25.93066100244937,25.227951931306695,25.425518255648406,200878000
2015-09-25,25.753305435180664,26.197831907334532,25.598394409408012,26.14170492267599,224607600
2015-09-28,25.243675231933594,25.721876563690177,25.243675231933594,25.56023056060069,208436000
2015-09-29,24.484838485717773,25.483899972818953,24.2154296087803,25.331234485791757,293461600
2015-09-30,24.763229370117188,25.04161876875185,24.41075193151093,24.73404223826543,265892000
2015-10-01,24.601579666137695,24.61056018898512,24.091945699918924,24.48708014090755,255716400
2015-10-02,24.78118324279785,24.922624326629283,24.145827139949024,24.24910057614657,232079200
2015-10-05,24.870988845825195,25.00344941859137,24.487080481274475,24.6689313610986,208258800
2015-10-06,24.9899845123291,25.086523019222724,24.644241992590544,24.837319006377793,192787200
2015-10-07,24.870988845825195,25.09325122259464,24.563414070108795,25.086516258580357,187062400
2015-10-08,24.5836181640625,24.73852918280042,24.29400273083314,24.73852918280042,247918400
2015-10-09,25.171833038330078,25.207753421166636,24.581376008554745,24.695875547512134,211064400
2015-10-12,25.055082321166992,25.313266759288155,25.019161946386163,25.30877735476283,121868800
2015-10-13,25.097740173339844,25.245914507438194,24.848536249172213,24.879967220431244,132197200
2015-10-14,24.743022918701172,25.037127808320886,24.597092397100447,24.985491934943003,177849600
2015-10-15,25.11345863342285,25.16734006012587,24.80588213497628,24.904666177981536,150694000
2015-10-16,24.929363250732422,25.1448906795857,24.81486371535858,25.095498655978954,156930400
2015-10-19,25.084272384643555,25.08876178969489,24.72056891253932,24.875479936134393,119036800
2015-10-20,25.542264938354492,25.63206844763822,24.879967268998524,24.99671063206574,195871200
2015-10-21,25.54002571105957,25.94863012497534,25.526554068872166,25.593907141229842,167180800
2015-10-22,25.9306640625,25.9306640625,25.616352640382658,25.667990214251855,166616400
2015-10-23,26.734399795532227,26.76807632140662,26.11700310165226,26.200069924235272,237467600
2015-10-26,25.881269454956055,26.5211166030824,25.800446476997013,26.509892236224317,265335200
2015-10-27,25.71738624572754,26.16415658468257,25.591660629530054,25.908217659825137,279537600
2015-10-28,26.777063369750977,26.78380004728634,26.05639303084757,26.251715570738316,342205600
2015-10-29,27.0599365234375,27.095858609092918,26.55254819714031,26.649086661265095,204909200
2015-10-30,26.82870101928711,27.214854981655755,26.817474936227175,27.163217397583754,197461200
2015-11-02,27.205869674682617,27.246281168589885,26.853392310603464,27.120557282149267,128813200
2015-11-03,27.517934799194336,27.72448166785264,27.09810438569282,27.118310988528656,182076000
2015-11-04,27.389968872070312,27.79857325722124,27.30465647090154,27.64366222941985,179544400
2015-11-05,27.263704299926758,27.66278529417685,27.096857762994112,27.473390486687432,158210800
2015-11-06,27.295270919799805,27.464372634674213,27.196065750137105,27.306545055534738,132169200
2015-11-09,27.18479347229004,27.46437451166946,27.067550365515352,27.272726232418982,135485600
2015-11-10,26.328006744384766,26.62111704753071,26.167924007192934,26.357318806814234,236511600
2015-11-11,26.179195404052734,26.474559127116915,25.976273040035203,26.23781780258919,180872000
2015-11-12,26.09126853942871,26.339284053415074,26.075485780907535,26.213021985245653,130102400
2015-11-13,25.329181671142578,26.057447155325942,25.313398913042832,25.974023022403507,183249600
2015-11-16,25.744047164916992,25.75757475270898,25.02705576868221,25.11273335835102,152426800
2015-11-17,25.633562088012695,25.940199957100166,25.550137968269766,25.91088789655169,110467600
2015-11-18,26.44524574279785,26.490338831746527,26.0416562320002,26.100278623786345,186698800
2015-11-19,26.781200408935547,26.99990555589241,26.325753907173436,26.524165955037567,173183200
2015-11-20,26.8984432220459,27.03823285348772,26.796981174505373,26.87589495357598,137148400
2015-11-23,26.548974990844727,26.995404371779067,26.45653187431397,26.891687117069253,129930000
2015-11-24,26.803747177124023,26.909717854981725,26.406923078164844,26.454271349511398,171212800
2015-11-25,26.61210060119629,26.88266438050869,26.587298878421198,26.878154038081426,85553200
2015-11-27,26.5624942779541,26.69777701305003,26.5151460087471,26.670720121992556,52185600
2015-11-30,26.672971725463867,26.923242343649747,26.548963141609168,26.60307519629522,156721200
2015-12-01,26.456525802612305,26.78796543478524,26.348301669775168,26.77443784822849,139409600
2015-12-02,26.217531204223633,26.63013982662762,26.172438098906,26.456527758752156,133546400
2015-12-03,25.974021911621094,26.332518430543608,25.753063307673987,26.278406365114538,166278000
2015-12-04,26.837566375732422,26.887169815402363,25.953728585841446,25.994313061917634,231108000
2015-12-07,26.668466567993164,27.024707914321493,26.562495888498777,26.82629586177749,128336800
2015-12-08,26.657196044921875,26.74061845965999,26.34830294874675,26.497111568669016,137238000
2015-12-09,26.0687198638916,26.53544050807796,25.946966427991917,26.524166372827583,185445600
2015-12-10,26.192724227905273,26.366336260966918,26.043915634043792,26.163413887345484,116850800
2015-12-11,25.51856803894043,26.016854059889774,25.444162895310484,25.97176097173341,187544800
2015-12-14,25.360748291015625,25.405841393006796,24.754236264142396,25.293106917837292,257274800
2015-12-15,24.91205596923828,25.43289024967105,24.88049046378066,25.23898687603652,213292400
2015-12-16,25.103708267211914,25.250263406565313,24.531018734671886,25.042832416811343,224954000
2015-12-17,24.571609497070312,25.308892283775666,24.571609497070312,25.257033662969082,179091200
2015-12-18,23.90646743774414,24.693353425186913,23.856864004003178,24.555818977347712,385813200
2015-12-21,24.199581146240234,24.20860011004079,23.80275533997306,24.188307011441676,190362400
2015-12-22,24.177038192749023,24.28751750540266,24.001170952768174,24.215367504458612,131157600
2015-12-23,24.488178253173828,24.54229030947934,24.17026626697252,24.186049021736263,130629600
2015-12-24,24.357410430908203,24.576115587976815,24.33937250203435,24.576115587976815,54281600
2015-12-28,24.0845947265625,24.28075334500743,23.94029472685302,24.25820507239708,106816800
2015-12-29,24.517486572265625,24.673060656543264,24.09360567910691,24.1161522240276,123724800
2015-12-30,24.197324752807617,24.5084712473463,24.16575924119607,24.4814160775029,100855200
2015-12-31,23.73286247253418,24.131941762427935,23.63365558276081,24.1274331402526,163649200
2016-01-04,23.753158569335938,23.7576689125985,22.99783777089873,23.13537399714397,270597600
2016-01-05,23.15791893005371,23.865891395773357,23.09027926758266,23.84334484161634,223164000
2016-01-06,22.704723358154297,23.081257824955806,22.517585430560796,22.67315784168351,273829600
2016-01-07,21.746475219726562,22.576200859718405,21.741966598506444,22.24927163523591,324377600
2016-01-08,21.86147117614746,22.3462298068249,21.81637807011819,22.21996773378956,283192000
2016-01-11,22.215457916259766,22.334956198234906,21.947149284524944,22.314664816099555,198957600
2016-01-12,22.537872314453125,22.702465377662218,22.285346512877528,22.67089986748918,196616800
2016-01-13,21.958425521850586,22.815208400151928,21.938134137774238,22.61904975312089,249758400
2016-01-14,22.438669204711914,22.655120911036093,21.58639684675493,22.086938192270384,252680400
2016-01-15,21.899797439575195,22.030569837123405,21.500718174178445,21.690111257365654,319335600
2016-01-19,21.79383087158203,22.24251362799293,21.532286047822236,22.18840155832223,212350800
2016-01-20,21.82314109802246,22.13879798972315,21.06331007473765,21.442098000740142,289337600
2016-01-21,21.712657928466797,22.068897518731085,21.406020056200077,21.884013071057744,208646000
2016-01-22,22.8670597076416,22.876078671753593,22.179380465969416,22.238001152410096,263202000
2016-01-25,22.420631408691406,22.891860656347266,22.36877279684545,22.889605485347495,207178000
2016-01-26,22.54464340209961,22.745310661789397,22.111743362332327,22.531115813416836,300308000
2016-01-27,21.063308715820312,21.787063832700888,21.045270787128768,21.654037979031745,533478800
2016-01-28,21.214366912841797,21.31131860379387,20.83107049011468,21.14672727834407,222715200
2016-01-29,21.9471435546875,21.9471435546875,21.27299197452338,21.37219884846279,257666000
2016-02-01,21.741973876953125,21.805104916316242,21.509741102070883,21.75099284260383,163774000
2016-02-02,21.302303314208984,21.65403426236576,21.257208500220127,21.514242919287195,149428800
2016-02-03,21.723934173583984,21.834413483457404,21.21212038604691,21.419551418517074,183857200
2016-02-04,21.89848518371582,22.06397139436163,21.578849803599578,21.73073329436067,185886800
2016-02-05,21.31361961364746,21.97102794813434,21.238812432834692,21.880350638286867,185672400
2016-02-08,21.538043975830078,21.69446054534972,21.09145970080707,21.11186118527786,216085600
2016-02-09,21.533510208129883,21.748869022008886,21.293216821858767,21.37482622276702,177324800
2016-02-10,21.37028694152832,21.841807441702354,21.331749657352415,21.74432966262335,169374400
2016-02-11,21.241071701049805,21.47229885785204,20.989443063690185,21.261474911132503,200298800
2016-02-12,21.30681800842285,21.422431615695398,21.084660426868574,21.352157525748236,161405600
2016-02-16,21.907548904418945,21.95515409111207,21.447363703526644,21.54030666911073,196231600
2016-02-17,22.243061065673828,22.263462553478085,21.79647671768187,21.914356016111405,179452800
2016-02-18,21.82140350341797,22.41760369047483,21.782864494056174,22.406268382511037,156084000
2016-02-19,21.77153205871582,21.934750816623165,21.717126382588457,21.762464157773717,141496800
2016-02-22,21.961957931518555,21.9664927478139,21.744333446534984,21.832743339511882,137123200
2016-02-23,21.46550941467285,21.87582221045687,21.433772608895424,21.853153310548166,127770400
2016-02-24,21.785137176513672,21.848610765619725,21.154932642495577,21.30455044212464,145022800
2016-02-25,21.93475341796875,21.93475341796875,21.59244746729102,21.773802048590266,110330800
2016-02-26,21.96875762939453,22.22038456002593,21.893948734855904,22.034496892385544,115964400
2016-02-29,21.918899536132812,22.268006212114663,21.90983162811069,21.957436848081862,140865200
2016-03-01,22.78938102722168,22.84378670542298,22.0843677002068,22.13650770023015,201628400
2016-03-02,22.839262008666992,22.87099881006882,22.58763327646253,22.784856310481853,132678400
2016-03-03,23.00927734375,23.056882537607784,22.771249644935427,22.80072076222286,147822800
2016-03-04,23.35158348083496,23.51933536446856,22.97980810114662,23.20650049020174,184220400
2016-03-07,23.09315299987793,23.310777473616483,22.886862107240784,23.211032274580887,143315600
2016-03-08,22.90273666381836,23.068222904039708,22.759921050947963,22.846063554493053,126247600
2016-03-09,22.923133850097656,23.027412136271312,22.730443945478886,22.96620422577282,108806800
2016-03-10,22.934471130371094,23.17703194439298,22.703245628869972,22.98887855503972,134054400
2016-03-11,23.18156623840332,23.186099325593872,23.009279523223285,23.17703142168694,109632800
2016-03-14,23.24049949645996,23.328911106160273,23.072747637862136,23.10221875093738,100304400
2016-03-15,23.707487106323242,23.843502174596225,23.542000924748738,23.56693722237675,160270800
2016-03-16,24.022594451904297,24.099669039487516,23.709757825882104,23.71429264251982,153214000
2016-03-17,23.984050750732422,24.13593420652988,23.793628281913325,23.9205754414425,137682800
2016-03-18,24.01125717163086,24.142739170934313,23.8457726979607,24.10646755890895,176820800
2016-03-21,24.008995056152344,24.40343938307577,23.834440924044944,24.013528143565434,142010800
2016-03-22,24.192615509033203,24.321830120159664,23.85030946816187,23.859377372568666,129777600
2016-03-23,24.058862686157227,24.271954085834214,24.006724405082437,24.138206406139542,102814000
2016-03-24,23.954578399658203,24.0860603678109,23.777758656740904,23.9092406248936,104532000
2016-03-28,23.845779418945312,24.072471869420614,23.816308293486795,24.02939975038194,77645600
2016-03-29,24.41023826599121,24.435174568930254,23.775498839494148,23.777766247813826,124760400
2016-03-30,24.836416244506836,25.031371826883497,24.61879177035917,24.630127081007462,182404400
2016-03-31,24.707202911376953,24.913493814859084,24.68226661030712,24.8726891157926,103553600
2016-04-01,24.933897018432617,24.93616442673863,24.528117407945324,24.659599417281587,103496000
2016-04-04,25.19005584716797,25.432616604933102,24.99736595616047,25.03137015631035,149424800
2016-04-05,24.89308738708496,25.10164567179377,24.80467750544146,24.82508071710366,106314800
2016-04-06,25.153791427612305,25.158326244675166,24.754812272852305,24.988306924862925,105616400
2016-04-07,24.605194091796875,25.03137519482077,24.50998369583289,24.924829486683343,127207600
2016-04-08,24.63239860534668,24.884025594437283,24.521318076912685,24.68907170900758,94326800
2016-04-11,24.714006423950195,25.074448264636043,24.67093604100065,24.702672840869106,117630000
2016-04-12,25.035907745361328,25.04950873511771,24.632395573682633,24.786544736323343,108929200
2016-04-13,25.398618698120117,25.466625385745292,25.117520584312434,25.117520584312434,133029200
2016-04-14,25.412220001220703,25.47796101073229,25.237667598364762,25.303408607876353,101895600
