Date,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL
2015-03-06,28.44878578186035,28.939401428306724,28.407073658466544,28.90066901291012,37592000
2015-03-09,28.508373260498047,28.575410058094953,28.257602332348874,28.350462002161468,23478000
2015-03-10,27.800756454467773,28.29286292472328,27.79926565325873,28.229300237849813,40080000
2015-03-11,27.594181060791016,28.015772823648753,27.580277019007337,27.798273072482495,40524000
2015-03-12,27.866302490234375,27.89957179123368,27.586234569978952,27.73272330111134,35602000
2015-03-13,27.460601806640625,28.024711890914418,27.32801710765712,27.76996862998029,35428000
2015-03-16,27.8896427154541,27.994419326904687,27.377176505127935,27.655755526131646,36856000
2015-03-17,27.68952178955078,27.839982830549165,27.530617927168148,27.72328739223741,28892000
2015-03-18,28.114093780517578,28.131473831613082,27.485428444569784,27.695479858828897,35324000
2015-03-19,27.990447998046875,28.153820488142077,27.91347946633433,28.032656425483843,24660000
2015-03-20,28.05400848388672,28.160772201362132,28.03067091004493,28.141406940210782,44320000
2015-03-23,28.074865341186523,28.286903875238824,27.96015699508217,28.10614943557862,30234000
2015-03-24,28.679197311401367,28.894709951581323,28.209932128894025,28.23227899200559,79156000
2015-03-25,28.155807495117188,28.804830732516294,28.155807495117188,28.68068696216241,53070000
2015-03-26,27.988956451416016,28.165242268197495,27.72428336366439,28.039111397268496,49842000
2015-03-27,27.686542510986328,28.010309656539363,27.65575472142248,27.899075435719908,34552000
2015-03-30,27.86481475830078,27.91546601021698,27.6488057991584,27.820621119525775,24788000
2015-03-31,27.545021057128906,27.929865618223985,27.543530255894506,27.7059101448576,34932000
2015-04-01,27.28630256652832,27.73371526890904,27.11448726903038,27.551473835301326,38902000
2015-04-02,26.880104064941406,27.21231213414091,26.836901141849996,27.18301514599991,47760000
2015-04-06,27.011201858520508,27.090157493697927,26.601527036318895,26.757451203166113,33718000
2015-04-07,27.05638885498047,27.319573031636082,26.99332436766819,27.062844573253933,27318000
2015-04-08,27.254026412963867,27.386116704036617,27.11299889177422,27.11299889177422,28386000
2015-04-09,27.21330451965332,27.280343211103283,26.911884242111373,27.27239858629568,32366000
2015-04-10,27.23912811279297,27.304179702621386,27.062347893301478,27.290275661698274,26104000
2015-04-13,27.244094848632812,27.47400973577461,27.127897596425445,27.16514110689396,29326000
2015-04-14,26.80413055419922,27.141305464980213,26.603514551024027,27.141305464980213,47206000
2015-04-15,26.866697311401367,26.973461025945756,26.436166442929668,26.713752858458488,46962000
2015-04-16,26.989849090576172,27.07476224644108,26.720705490620833,26.733118730936337,31722000
2015-04-17,26.454538345336914,26.805120967055604,26.268820898175658,26.681473506850143,49234000
2015-04-20,27.04000473022461,27.103071119568604,26.484833727618355,26.50469718716424,38508000
2015-04-21,26.960052490234375,27.200891692271007,26.924796086047607,27.128391780523735,29128000
2015-04-22,27.27090835571289,27.361284621211258,26.880600713193274,26.967004666204737,31806000
2015-04-23,27.68207359313965,27.86630403883806,27.315601699521707,27.33198914693613,78184000
2015-04-24,28.486526489257812,29.034745420909633,28.222844107466766,28.80383793383585,92168000
2015-04-27,28.11210823059082,28.578888124580956,27.922416564887524,28.442331113936902,48062000
2015-04-28,28.025205612182617,28.19702090906898,27.855873720890596,28.022722206588274,37178000
2015-04-29,27.877225875854492,28.09820161501601,27.758545230442014,27.83352665142398,33622000
2015-04-30,27.250551223754883,27.863325473165723,27.148754313257708,27.736698292235587,47240000
2015-05-01,27.369232177734375,27.37221188578335,27.006234406590398,27.336953585773422,36572000
2015-05-04,27.45265769958496,27.643838277331124,27.18202328826946,27.360790625233157,35260000
2015-05-05,26.966012954711914,27.441235659155105,26.932741758321562,27.31957340344076,28528000
2015-05-06,26.570737838745117,27.010207824603842,26.42971032567519,26.94614883913076,39034000
2015-05-07,26.916353225708008,27.073271880651458,26.489796577324157,26.611456933848256,31844000
2015-05-08,27.259489059448242,27.450669630469733,27.213804622179723,27.25551674676623,28226000
2015-05-11,27.102073669433594,27.478975480283225,27.09313643960976,27.236645467635157,21858000
2015-05-12,26.75198745727539,26.962038864179082,26.5667644233125,26.954588647441753,35282000
2015-05-13,26.789731979370117,27.005740945670656,26.764405405430885,26.838396129295234,24238000
2015-05-14,27.271902084350586,27.2962360511174,26.939197694886442,27.012193912336173,31736000
2015-05-15,27.1373291015625,27.34142299328332,26.939196519982993,27.33099496267387,33440000
2015-05-18,27.146270751953125,27.229198702272882,26.926783892168544,27.004746925000333,26706000
2015-05-19,27.275876998901367,27.480465312843304,27.16861697741739,27.212314311991545,47126000
2015-05-20,27.43626594543457,27.613046151099013,27.068303297747374,27.357310320858637,30840000
2015-05-21,27.649797439575195,27.68952435599473,27.27686982010571,27.32156165393587,34170000
2015-05-22,27.53607940673828,27.720806143003497,27.491387576627886,27.533099698826458,24266000
2015-05-26,27.17209243774414,27.47698874610736,26.962537316389977,27.4397452365847,37474000
2015-05-27,27.522672653198242,27.57431650552318,27.14180042622904,27.24608073545722,34844000
2015-05-28,27.519193649291992,27.597652970964496,27.351352568206728,27.499828390703954,23544000
2015-05-29,27.07923126220703,27.50727871114813,27.06532722147902,27.470531505959748,43446000
2015-06-01,27.272401809692383,27.33993491710585,26.992830164469773,27.248566038168903,33210000
2015-06-02,27.507776260375977,27.748119170383895,27.140309874684945,27.18400910221827,31842000
2015-06-03,27.574316024780273,27.70839151757192,27.41839186594561,27.564880598600258,26710000
2015-06-04,27.395551681518555,27.607590223937724,27.2679318930562,27.41988375589475,26866000
2015-06-05,27.28829002380371,27.47698908523956,27.181526305472275,27.410944887307913,24396000
2015-06-08,26.98786163330078,27.30517307202973,26.96154245755187,27.29226163530132,27336000
2015-06-09,26.922313690185547,27.055396581279723,26.757946706195202,26.984881875977884,30016000
2015-06-10,27.440736770629883,27.54899128459995,27.068803675063062,27.098100663812644,30316000
2015-06-11,27.313617706298828,27.55147722555619,27.27041477833445,27.534593475087192,25872000
2015-06-12,27.185997009277344,27.254522719223417,27.09462623887655,27.170105863990887,25468000
2015-06-15,26.96402931213379,27.016169473724965,26.775828428049998,26.950621571398372,27150000
2015-06-16,27.056886672973633,27.147262945297918,26.89301787838221,27.037521411351936,32526000
2015-06-17,27.14279556274414,27.230192130875977,26.9049360384879,27.084199684338046,24440000
2015-06-18,27.618513107299805,27.671645868555206,27.212314293543855,27.212314293543855,41192000
2015-06-19,27.68505096435547,27.704418118236248,27.423853903796118,27.63539421828439,59290000
2015-06-22,27.792314529418945,28.08678471623996,27.75407841331248,27.778908683806588,34752000
2015-06-23,27.97654151916504,28.05152483512031,27.6666784215162,27.797774201730444,31396000
2015-06-24,27.737194061279297,27.939300865701775,27.649797496971985,27.93135624011483,28924000
2015-06-25,27.706403732299805,27.96412668079941,27.6820716611696,27.823099170984506,26684000
2015-06-26,27.46358299255371,27.80820624113334,27.403498207244702,27.79380589629526,43676000
2015-06-29,26.877126693725586,27.356321730410468,26.826971745940263,27.150242613835125,37756000
2015-06-30,26.817041397094727,27.10803366628334,26.79221112769229,27.06781044836365,34510000
2015-07-01,26.978925704956055,27.103565780489916,26.80313807661679,26.99680205975123,30760000
2015-07-02,27.179540634155273,27.21231363426968,26.99233048281682,27.05043005431609,28124000
2015-07-06,27.094127655029297,27.241114580129803,26.919332648731864,26.92678097129769,25614000
2015-07-07,27.3131160736084,27.36128391304695,26.807603804918315,27.18400739684996,33578000
2015-07-08,26.89946937561035,27.226216226183535,26.874641002127312,27.093135235058384,27662000
2015-07-09,27.045961380004883,27.256012802218052,27.044472473118958,27.244592166575252,29766000
2015-07-10,27.615036010742188,27.77294727565601,27.410944007274423,27.4958571614817,43436000
2015-07-13,28.39068603515625,28.446302199335634,27.743648035721357,27.78387125200831,41792000
2015-07-14,29.008922576904297,29.28352929245654,28.51185119602049,28.528238643396033,74832000
2015-07-15,28.99799919128418,29.23287899897134,28.811783530729002,28.98707485743793,41466000
2015-07-16,29.882896423339844,30.017964529400405,29.19464256149397,29.27310189539188,112642000
2015-07-17,34.74138259887695,34.90922748114849,33.66778985790092,33.76710335233394,257162000
2015-07-20,34.40470504760742,34.65100737053541,33.854999118739535,34.21303007338888,102436000
2015-07-21,34.52935028076172,35.03833671095354,33.973184822856965,34.009433834111874,75604000
2015-07-22,34.51693344116211,35.42218880461368,34.344125532643304,34.46330248610561,83100000
2015-07-23,33.505409240722656,34.56510176592235,33.349483184765575,34.35554475415876,76232000
2015-07-24,32.514244079589844,33.65736084388451,32.43529034189264,33.60671149075237,82622000
2015-07-27,32.68804931640625,33.1250340202171,32.354348530954475,32.35534113555465,58382000
2015-07-28,32.75707244873047,32.97755189891657,32.44671303297602,32.86135275779591,34364000
2015-07-29,32.84496307373047,32.939313547476424,32.418404521307934,32.88617889463804,36756000
2015-07-30,33.00039291381836,33.17369712529431,32.36129953689728,32.64683247031604,39606000
2015-07-31,32.649810791015625,33.02224209281428,32.634914145114415,33.00734544691307,34922000
2015-08-03,33.008338928222656,33.10517091771955,32.65775628367185,32.65775628367185,31348000
2015-08-04,32.837520599365234,33.17122143289146,32.79928637391427,32.98947247356137,26188000
2015-08-05,33.43390655517578,33.76263676034144,33.051045298927285,33.05948622710566,36448000
2015-08-06,33.277976989746094,33.50640106029454,32.810202621401224,33.46866314433858,40660000
2015-08-07,32.9919548034668,33.210941575219884,32.71784437632104,33.1602922179041,27544000
2015-08-10,32.92988586425781,33.35098137778958,32.7853823142742,33.12603138083538,34458000
2015-08-11,34.27857971191406,34.95888898592115,33.98162800418083,34.73940211747322,109880000
2015-08-12,34.336673736572266,34.561619881978714,33.792427193105084,34.48663657065435,58498000
2015-08-13,34.09037399291992,34.46379788223254,33.875357664631785,34.223951286199394,36354000
2015-08-14,34.23239517211914,34.37590610032731,33.911113301875275,33.96772207403173,27598000
2015-08-17,34.4677734375,34.499055635973,33.91905632282911,34.16635125114773,24680000
2015-08-18,34.20061492919922,34.5497048654418,34.03128113509334,34.316814070040046,27710000
2015-08-19,34.464298248291016,34.7701871793444,34.10477835726747,34.26914535347444,50194000
2015-08-20,33.74127960205078,34.569566399029604,33.532718996027384,34.21898757543321,57798000
2015-08-21,31.980926513671875,33.41404305862133,31.934743877056793,33.32217408772067,91880000
2015-08-24,30.693801879882812,31.169024582772078,29.45136971334161,29.824299210218552,129788000
2015-08-25,30.413732528686523,32.12840382132503,30.374005615922886,32.10208843547187,71430000
2015-08-26,32.76104736328125,32.89710998031197,31.302606060217823,31.934745613967113,87740000
2015-08-27,33.16923141479492,33.46817213027807,32.3320072253483,33.36935113285503,58974000
2015-08-28,32.75856018066406,33.12155414593678,32.46359372356286,33.05997856728276,38836000
2015-08-31,32.16912841796875,32.99294863707318,32.09613408752122,32.492895609836474,38936000
2015-09-01,31.26238250732422,32.0012857379304,31.038923334359215,31.473426545125292,51458000
2015-09-02,32.024620056152344,32.03206837877982,31.316008387749083,31.68148765303366,37630000
2015-09-03,31.63431739807129,32.33945312509356,31.473426415343194,32.17458982952882,34572000
2015-09-04,31.232587814331055,31.50769084731134,31.110431141459433,31.269335023800195,40478000
2015-09-08,31.97347640991211,32.031077785465854,31.42823718565743,31.830461787064287,39092000
2015-09-09,31.95013999938965,32.64286059243223,31.825496134306647,32.37073916698188,40978000
2015-09-10,32.33101272583008,32.52070250615508,31.86522352029696,31.97447064936788,27850000
2015-09-11,32.540565490722656,32.541061793042665,32.14876701189931,32.287811221415204,34892000
2015-09-14,32.4000358581543,32.571354871129046,32.252550722017766,32.55695452684959,29942000
2015-09-15,33.02572250366211,33.21342707568254,32.44323784246527,32.61058265325777,35546000
2015-09-16,33.04806137084961,33.17468663580093,32.883198102153756,33.04955027756432,26252000
2015-09-17,33.35345458984375,33.86591886355983,33.02223913932678,33.14588659324182,47752000
2015-09-18,32.81964111328125,33.262585229273206,32.775443689000895,33.0252201321159,72544000
2015-09-21,33.12055969238281,33.22086957394351,32.67463781001481,33.04756537701362,39094000
2015-09-22,32.436279296875,32.71535648140482,32.03057684947862,32.648317794679386,54362000
2015-09-23,32.440757751464844,32.78786252363249,32.31363236666382,32.421390594048574,29160000
2015-09-24,32.52119445800781,32.61355971846178,31.88856061810192,32.226231795255394,38692000
2015-09-25,31.788253784179688,32.70344281816344,31.763921711078506,32.70344281816344,48480000
2015-09-28,30.99869728088379,31.922329076123965,30.6803932480172,31.733628131445876,47646000
2015-09-29,30.917261123657227,31.516625700673355,30.68982965138983,31.06077015155536,42130000
2015-09-30,31.69986343383789,31.74654047478173,31.242020782768375,31.375101779256696,52954000
2015-10-01,31.8801212310791,31.971493902283694,31.33984877275743,31.678512611037956,42506000
2015-10-02,32.62448501586914,32.62498131817348,31.458030635111264,31.681986102803837,48788000
2015-10-05,33.35395050048828,33.420989188827846,32.568864759252556,32.853405063730825,37960000
2015-10-06,33.35197448730469,33.707520207522755,32.92690475980113,33.23825683689428,42774000
2015-10-07,33.270530700683594,33.704537597824576,32.68010143939937,33.63799520284754,44354000
2015-10-08,33.121559143066406,33.36438737842453,32.50034393782565,33.24322141191819,39308000
2015-10-09,33.33211135864258,33.473633309382734,32.891152373485355,33.145895673385446,32124000
2015-10-12,33.58982849121094,33.66679702582275,33.13347660911473,33.23030860242756,26684000
2015-10-13,33.924522399902344,34.187210299258936,33.4249656881718,33.482074553494805,42446000
2015-10-14,33.78746032714844,34.265660787261595,33.71247701594628,33.95232359363355,31292000
2015-10-15,34.41365051269531,34.47025928930172,33.985106692200475,34.027811425831004,47156000
2015-10-16,34.527854919433594,34.572548643593045,34.21898821130241,34.53182912615083,36316000
2015-10-19,34.757774353027344,34.77217469706303,34.373424207691755,34.462311572007806,30172000
2015-10-20,33.76710510253906,34.660941753033136,33.453267775986156,34.65547863918576,52434000
2015-10-21,33.35991287231445,34.01042499227741,33.305289312318024,33.92650444313878,31952000
2015-10-22,33.82371139526367,34.1668456865423,33.35494443753451,33.54066377477016,88632000
2015-10-23,35.72013473510742,37.36727495019834,35.6511108289631,37.24610899343301,126726000
2015-10-26,36.30559539794922,36.49578525151523,35.754396780485045,35.754396780485045,48776000
2015-10-27,36.3900146484375,36.5459407120506,35.958989348798,36.07965521672028,38778000
2015-10-28,36.59360885620117,36.61595382395379,36.11441196807136,36.39895228734233,39604000
2015-10-29,36.98739242553711,37.083728105229405,36.50621032934241,36.57920843679526,36520000
2015-10-30,36.61695098876953,37.059895135111354,36.574246257017116,37.02265351755225,39984000
2015-11-02,37.13090133666992,37.1527500009299,36.32197793684373,36.47492616379701,39914000
2015-11-03,37.184532165527344,37.32754298151289,36.804152491198074,37.01619099255124,36306000
2015-11-04,37.506813049316406,37.734740838670014,37.20340563250207,37.23816573800587,41840000
2015-11-05,37.77298355102539,38.055038637324124,37.61407965057504,37.680618267355186,45486000
2015-11-06,37.81916046142578,37.8896732751724,37.492907992277374,37.70941703375555,33544000
2015-11-09,37.47999954223633,37.90358033792041,37.19894086947018,37.666215214786426,35538000
2015-11-10,37.65330123901367,37.76950038671628,37.16417825756064,37.41593992044355,29798000
2015-11-11,38.000404357910156,38.19059040933014,37.727286580084126,37.85788605348153,41866000
2015-11-12,37.5673942565918,38.02772032305142,37.534123059629984,37.748643098979656,35452000
2015-11-13,36.750030517578125,37.50780071783628,36.72023343923385,37.443743629388095,48188000
2015-11-16,37.26398468017578,37.328041770293304,36.46499485167239,36.756983495654396,50704000
2015-11-17,37.04351043701172,37.488939893861,36.947671045235474,37.36578871905456,38864000
2015-11-18,37.74020004272461,37.79432729895138,37.11352181536831,37.22177632782186,36266000
2015-11-19,37.736724853515625,37.90009543352721,37.602151170184804,37.72877644024944,28078000
2015-11-20,38.583885192871094,38.69909174178161,37.943306623931406,38.201524018587385,55478000
2015-11-23,38.5689811706543,38.87685904914557,38.4105736169045,38.607219175054865,34648000
2015-11-24,38.21790313720703,38.53372564741837,37.64584848485511,38.383262714750686,47880000
2015-11-25,38.19953155517578,38.38525088700785,38.06396527029896,38.320197406930156,23612000
2015-11-27,38.3341064453125,38.434912643181114,38.087307807769086,38.19456972426248,14434000
2015-11-30,37.881229400634766,38.486055172981715,37.79531985624728,38.32913651806087,33586000
2015-12-01,38.921058654785156,38.9811453329663,38.03517037405044,38.08433082399234,40398000
2015-12-02,38.626094818115234,39.3808872805973,38.555578216093544,38.99355932033892,46876000
2015-12-03,38.14690017700195,38.95532364576941,37.861371001347024,38.76066704935789,41950000
2015-12-04,38.69362258911133,38.85302275295854,38.013317207599826,38.221877815571226,49800000
2015-12-07,38.384765625,38.78251978787906,38.07340975225369,38.73584084322984,36626000
2015-12-08,38.49152374267578,38.66582057894907,37.86484542727184,37.96316633095754,31082000
2015-12-09,37.8663330078125,38.538697635110985,37.342942426417764,38.29090638664104,46550000
2015-12-10,37.74169158935547,38.041128577500004,37.49141883815251,37.91797741112696,32458000
2015-12-11,37.26398468017578,37.61258209163685,37.17608992676162,37.193471871962664,43184000
2015-12-14,37.8658332824707,37.9457834123347,36.5608348517944,37.30569743684393,53864000
2015-12-15,37.744178771972656,38.472155790061144,37.640394756102246,38.12653993871434,49386000
2015-12-16,38.56352615356445,38.807346996312496,37.593220960352006,38.06595842104939,53120000
2015-12-17,38.22783660888672,38.811806301698496,38.20151743504499,38.79045393898482,36510000
2015-12-18,37.583282470703125,38.44186269528773,37.570371034114835,38.09872838682591,67794000
2015-12-21,37.77943420410156,38.055033533859806,37.4492113107107,37.89116284296197,34848000
2015-12-22,38.0937614440918,38.25316161461505,37.799295069277896,37.95174321924427,36338000
2015-12-23,38.162288665771484,38.33062985288538,37.623008881405,38.27054317989563,30594000
2015-12-24,38.02970504760742,38.19655354402341,37.95770332929712,38.16278604519154,10412000
2015-12-28,38.84408950805664,38.872890196602114,38.12356083783545,38.23628208044181,31156000
2015-12-29,39.42607879638672,39.660958608361646,39.0407360308401,39.07996285751217,38430000
2015-12-30,39.24433135986328,39.550224090586745,39.09039428409315,39.42608030985148,28566000
2015-12-31,38.634033203125,39.14649745651392,38.599769406548994,39.12117088861138,32752000
2016-01-04,37.71189880371094,37.84895401366024,37.12097323352485,37.84895401366024,67382000
2016-01-05,37.8156852722168,38.196557542828174,37.523700372920864,37.943306957926964,45216000
2016-01-06,37.70643615722656,38.02424391608222,37.14381875478634,37.261506810255575,48206000
2016-01-07,36.79621124267578,37.50681003335199,36.51217100503227,37.068832739222394,63132000
2016-01-08,36.295166015625,37.249085434699644,36.196345042003664,37.133878910130896,47506000
2016-01-11,36.40243148803711,36.502245086314865,35.73155953951253,36.34681531773735,50896000
2016-01-12,37.011722564697266,37.16069659305226,36.5692747771626,36.78379480176829,46816000
2016-01-13,35.732051849365234,37.392103421709855,35.593507741433065,37.210354495301424,51728000
2016-01-14,36.31900405883789,36.74109211114066,35.0085424778138,35.97388453630851,55558000
2016-01-15,35.281158447265625,35.959974855986644,34.83523280051976,35.2563281822021,76676000
2016-01-19,35.70772171020508,36.01907754827723,35.24938460965958,35.76085636857678,48724000
2016-01-20,35.68190383911133,36.09852882632063,34.153444138289096,35.05323651352378,82440000
2016-01-21,36.084617614746094,36.63084939004275,35.311946989286064,35.76184308752681,51938000
2016-01-22,37.01768112182617,37.17162195784015,36.7713826036241,36.84586582750702,47146000
2016-01-25,36.42974090576172,37.36528969337714,36.37412473907267,36.93724221536653,45340000
2016-01-26,36.43817901611328,36.719737732490096,36.09951523054801,36.50869561219931,30940000
2016-01-27,35.633235931396484,36.54246174401157,35.42814942470338,36.54246174401157,42428000
2016-01-28,37.158714294433594,37.30073252505043,36.27977427771683,36.65667609852154,62104000
2016-01-29,37.80674743652344,37.99345940696288,36.95511914435149,37.19149165713859,75808000
2016-02-01,38.27451705932617,38.61318085121043,37.80823159978618,38.29884723654178,111522000
2016-02-02,38.778045654296875,40.239962787855916,38.76264891744155,39.75083603873114,135846000
2016-02-03,37.21235275268555,39.300448514024716,36.56084408312277,39.04471259833841,131114000
2016-02-04,36.25147247314453,37.00676507544592,35.882519040087296,36.974486480476955,104922000
2016-02-05,34.946964263916016,36.0870993581172,34.76720434436481,36.02652017430284,109556000
2016-02-08,34.966827392578125,34.984705639341364,33.866911734274126,34.14847044225255,89410000
2016-02-09,34.81090545654297,35.80107781699309,34.18919399297734,34.410169755219066,84300000
2016-02-10,35.100406646728516,35.91330052924105,35.027908628245726,35.34571636123315,60314000
2016-02-11,35.07607650756836,35.37203557487768,34.322772994882385,34.578508846103134,65004000
2016-02-12,35.102394104003906,35.55477171766775,34.838709851026636,35.36657087067208,46538000
2016-02-16,35.63621139526367,35.8964177485759,35.2657653216655,35.68636444417237,43444000
2016-02-17,36.34780502319336,36.43669238582909,35.58506795175862,36.1010063928899,49154000
2016-02-18,35.629756927490234,36.54792373030287,35.53242863985796,36.44662502439739,47276000
2016-02-19,35.85818099975586,35.953524078248456,35.41175898946036,35.54980679579086,34918000
2016-02-22,36.20280456542969,36.49081901284543,35.92472374092737,36.22564583642321,37516000
2016-02-23,35.618831634521484,36.29467034055154,35.53838898814118,36.056316426626495,41332000
2016-02-24,35.798091888427734,35.81398492613889,34.86056178327501,35.287116518888595,37092000
2016-02-25,36.20628356933594,36.22564693632756,35.41722352300207,35.89890195761651,36146000
2016-02-26,35.9947395324707,36.55586798175661,35.84973970707273,36.42874640410648,42474000
2016-02-29,35.6153564453125,36.279772601353756,35.596485592887156,35.80306099930034,45068000
2016-03-01,36.85431671142578,36.862261337398564,35.68587325403755,35.817961658682755,60112000
2016-03-02,36.720733642578125,36.90148618661288,36.41136681715808,36.88907484026499,36292000
2016-03-03,36.32893371582031,36.79621179454385,36.231605426776234,36.72073217202049,40534000
2016-03-04,36.26090621948242,36.49826752612542,36.03247835408734,36.48833769172729,48516000
2016-03-07,35.395870208740234,36.11143582064336,35.015494282859706,36.009140720248936,61690000
2016-03-08,35.4321174621582,35.86513171792384,34.9588837800029,35.17687792040059,52530000
2016-03-09,36.02205276489258,36.06326858712038,35.38891878536834,35.513558856649944,39544000
2016-03-10,36.35774230957031,36.57474388104896,35.91678335661206,36.14024064717656,44616000
2016-03-11,36.98838424682617,36.989873153594985,36.582681778009146,36.74407093690141,35380000
2016-03-14,37.25505447387695,37.45467789306704,36.92830566646262,36.993359161953556,32824000
2016-03-15,37.27143859863281,37.392604565259276,36.88758472543455,37.0454960084987,29832000
2016-03-16,37.60860824584961,37.690047281949795,37.06932846567449,37.195953740310536,29306000
2016-03-17,37.66422653198242,38.004875552434186,37.608610365378055,37.623010709333315,44564000
2016-03-18,37.51177978515625,37.84597309963973,37.3335087485166,37.8206503154744,56222000
2016-03-21,37.84696960449219,37.905563587295326,37.306197076537025,37.43729287292504,28774000
2016-03-22,37.742183685302734,37.98798968834668,37.63442926816096,37.66223734852875,22096000
2016-03-23,37.6185417175293,38.00736238570762,37.54256578768765,37.90605988306297,24678000
2016-03-24,37.48347854614258,37.61854477206848,37.26796587435791,37.30272598271028,31116000
2016-03-28,37.406005859375,37.65528598251152,37.344430281981495,37.54951298397283,21676000
2016-03-29,38.032188415527344,38.096249300259636,37.158218975858944,37.42586989097409,40062000
2016-03-30,38.15385055541992,38.599279990371855,38.11611263651444,38.14739483673556,40396000
2016-03-31,37.88371658325195,38.19059813009558,37.6528071810326,38.153852813648626,32554000
2016-04-01,38.21989440917969,38.238265170955394,37.501347199465684,37.5986792763433,31674000
2016-04-04,37.993953704833984,38.35744779120675,37.82859410935832,38.21194786534145,26924000
2016-04-05,37.668697357177734,37.882224795343646,37.52121222312474,37.64684868990954,24478000
2016-04-06,38.14044189453125,38.157823840897734,37.55597205367474,37.632444282839394,25312000
2016-04-07,37.745662689208984,38.20449602864388,37.615559512679106,38.00388004463681,25498000
2016-04-08,37.71338653564453,38.09376246735049,37.52965618252044,38.031194280657886,23434000
2016-04-11,37.61754608154297,38.09823189233652,37.607616247292036,38.010337136662486,31774000
2016-04-12,37.9542236328125,37.98401692331817,37.321089689598274,37.6617424755988,27388000
2016-04-13,38.33112716674805,38.52180953863065,37.967633094103434,38.25167333703829,35426000
2016-04-14,38.50394058227539,38.713493836950384,38.396182352185704,38.50245167518313,26992000
