Date,Close_EEM,High_EEM,Low_EEM,Open_EEM,Volume_EEM
2015-04-02,32.75101852416992,32.830432969975796,32.48100516717627,32.544536117927585,62389200
2015-04-06,33.17192077636719,33.35457642659585,33.02897234932442,33.06073933965991,54678400
2015-04-07,33.00514221191406,33.195738057980606,32.997198951139254,33.100440134947334,33279500
2015-04-08,33.69606018066406,33.82312509814034,33.51340455113358,33.76753438608613,65023100
2015-04-09,34.02960968017578,34.04549317598345,33.7754798061871,33.894604510011135,52128800
2015-04-10,34.053436279296875,34.06137651243003,33.85489712683042,33.87872085569694,49899000
2015-04-13,33.85490417480469,34.23609906336206,33.83902067576467,34.11697433529577,55031100
2015-04-14,34.00577926635742,34.077253468708065,33.783416427696075,33.93430506400678,42601100
2015-04-15,34.244041442871094,34.259924942905904,33.93432076586198,33.99785476600122,40254700
2015-04-16,34.51404571533203,34.71258486882032,34.28373957021352,34.33933332029994,55057700
2015-04-17,33.91047286987305,33.966063565653464,33.71193380509565,33.791348219220325,76688000
2015-04-20,33.87871551513672,33.98195670639535,33.846948528677665,33.87077528325524,28811300
2015-04-21,34.077266693115234,34.23609865213994,34.061383194266,34.164624422052206,33309100
2015-04-22,34.442569732666016,34.47433672266721,34.22020686159147,34.3075645693613,29271900
2015-04-23,34.69669723510742,34.776114704711716,34.33932922502155,34.35520968947571,32056500
2015-04-24,34.823760986328125,34.863471234528674,34.76817027420728,34.83964447971503,44030100
2015-04-27,34.95877456665039,35.03818901638813,34.8873003500996,34.95877456665039,41819300
2015-04-28,35.01436996459961,35.093784424945575,34.86348127815528,34.97466273442662,32442100
2015-04-29,34.57758331298828,34.76023898975446,34.4822823281358,34.66494103436936,45752900
2015-04-30,34.053436279296875,34.30756615209657,34.04549301669667,34.29962288949637,98330200
2015-05-01,34.25990676879883,34.35520468898642,34.04548417627705,34.22019955450952,44928900
2015-05-04,34.45845413208008,34.51404485130777,34.25991498356201,34.275798478979496,31314300
2015-05-05,34.08519744873047,34.347270562658984,34.077257216247844,34.29962007936285,38738700
2015-05-06,33.6642951965332,34.16461466425043,33.600764248749066,34.13284767562497,52439700
2015-05-07,33.61664962768555,33.62458986055367,33.40222698664287,33.46575793798869,44347000
2015-05-08,34.04548645019531,34.20431834742728,33.902538045633186,34.00577923325394,56822800
2015-05-11,33.719879150390625,34.061366635972334,33.68811216813508,34.005775931758215,34705400
2015-05-12,33.608707427978516,33.69606513962464,33.43399200468626,33.457818762977865,38432500
2015-05-13,33.6722412109375,33.981961801686666,33.648414452787314,33.918427819242204,41156700
2015-05-14,34.00577926635742,34.06136997602276,33.85489063004672,33.90253807863617,37071400
2015-05-15,34.267845153808594,34.27578538375024,33.9025309577105,33.9819484044561,40940700
2015-05-18,33.91842269897461,34.0931380948551,33.902539205761244,34.077254601641734,35675300
2015-05-19,33.97401809692383,34.02166858313693,33.91048714477335,33.99784485476387,32065300
2015-05-20,33.95020294189453,34.04550090891905,33.78343074223468,33.902552443648396,37659200
2015-05-21,33.83106994628906,33.85489670432528,33.656357554336566,33.70400501147497,27575700
2015-05-22,33.9422492980957,34.04548745930999,33.87077509369613,34.00578024119168,37907000
2015-05-26,33.402225494384766,33.735769790349735,33.29898429490983,33.727829557836344,51008600
2015-05-27,33.41016387939453,33.43398760508411,33.08455983394809,33.14015054686821,35464700
2015-05-28,32.973384857177734,33.01309208424869,32.782785925983006,32.90191063666312,42689100
2015-05-29,32.655723571777344,32.9495637402364,32.61601634155699,32.917796744273126,59462200
2015-06-01,32.528656005859375,32.68748794345659,32.457181785413994,32.671604446750145,52509700
2015-06-02,32.655723571777344,32.798672024144594,32.449244156951025,32.49689162142846,42331700
2015-06-03,32.48894500732422,32.60806970406026,32.40953056247811,32.51276873488467,39291400
2015-06-04,31.996572494506836,32.30629310657291,31.980688997802524,32.203051892728475,46637300
2015-06-05,31.853618621826172,32.01245053231742,31.694786711334913,31.750377425586844,51982800
2015-06-08,31.845672607421875,31.940973563159044,31.813908651642606,31.901263316868665,34008200
2015-06-09,31.65507698059082,31.742434675906217,31.61536976348377,31.718607922068806,33384100
2015-06-10,32.115692138671875,32.15540239264769,31.940979744939888,31.956863240636803,64828100
2015-06-11,31.956871032714844,32.044225736147105,31.869513299814802,32.036285501096096,33808000
2015-06-12,31.956871032714844,31.99657826690547,31.86157003529601,31.964811267765857,40975900
2015-06-15,31.59949493408203,31.639202162075236,31.504193951537566,31.57566817371226,34097000
2015-06-16,31.60743522644043,31.655085717800926,31.424779553759503,31.488313542240164,33605900
2015-06-17,31.798036575317383,31.98069226185861,31.432725202234927,31.615380888776155,70505900
2015-06-18,32.091861724853516,32.21098640303218,31.988620539063096,32.044211247688764,60019000
2015-06-19,31.813919067382812,32.05216547579368,31.813919067382812,31.94098402049977,55891700
2015-06-22,32.274532318115234,32.377773551808346,32.23482508345413,32.36189005205034,45009800
2015-06-23,32.592185974121094,32.60806946886913,32.39364683397094,32.40158706661153,40579100
2015-06-24,32.36188507080078,32.61601496887668,32.36188507080078,32.56042424301428,56107100
2015-06-25,32.250675201416016,32.41868840000672,32.22667113589529,32.402686706996526,33663800
2015-06-26,31.946653366088867,32.12266896048415,31.91464997583313,31.962655061216736,34721500
2015-06-29,31.234590530395508,31.55461523400367,31.226588157899055,31.434607114654685,59610800
2015-06-30,31.698627471923828,31.810636270974832,31.58661867287282,31.794637629976865,61266600
2015-07-01,31.674625396728516,31.890643667090924,31.60261930660771,31.874641974618434,38622300
2015-07-02,31.826641082763672,32.01865836567518,31.802640066903923,31.86664684521148,34085800
2015-07-06,30.93855857849121,31.15457681935705,30.818550479350424,30.97856433021516,66892500
2015-07-07,30.474519729614258,30.53052411586897,29.930474504274056,30.354508586491214,100698500
2015-07-08,29.42643165588379,29.80246371836954,29.378429640764836,29.66645393951902,93899000
2015-07-09,29.99448585510254,30.42651932209348,29.986483483263278,30.32251290426803,72889000
2015-07-10,30.754545211791992,30.858554677706834,30.554528651499876,30.74654589226493,64726600
2015-07-13,30.962562561035156,31.034568641140297,30.88255410980147,30.954560189906612,43846200
2015-07-14,31.01856231689453,31.042563322673846,30.786542420994838,30.818545796707184,30252200
2015-07-15,30.666542053222656,30.850556931836564,30.634538669460937,30.826552868009944,44039400
2015-07-16,31.05057716369629,31.098579192988428,30.922566665565558,31.010571403271484,36217600
2015-07-17,31.01056480407715,31.10657494625205,30.954560413813642,31.098572575065624,35714800
2015-07-20,30.810546875,30.874553633588146,30.578530005143552,30.714539789128015,31707000
2015-07-21,30.818553924560547,30.970565421269733,30.794552912451383,30.946564409160572,27625400
2015-07-22,30.37851333618164,30.57052750712674,30.346509957020718,30.56252818834162,39326800
2015-07-23,30.08249282836914,30.38651888874829,30.05849181507976,30.362517875458913,42787700
2015-07-24,29.65045166015625,29.84246582082943,29.49843714327909,29.834466502472235,55194200
2015-07-27,29.090404510498047,29.26642003293,29.018398437867702,29.154408212830557,73051800
2015-07-28,29.386438369750977,29.410439384996337,29.1224180460187,29.314432272003792,49701300
2015-07-29,29.67446517944336,29.80247569120432,29.370439069506826,29.458446868594613,61119900
2015-07-30,29.378437042236328,29.434441441991346,29.19442214989685,29.34643365608749,44051400
2015-07-31,29.698461532592773,29.810470331291558,29.57845341342016,29.6584588262019,85020500
2015-08-03,29.202425003051758,29.362438901141964,29.09041618999199,29.338434832621118,45674700
2015-08-04,29.306427001953125,29.546446261718025,29.21841922790355,29.45043916821416,38618400
2015-08-05,29.314424514770508,29.610448148503046,29.258420126010577,29.58644713960887,30785300
2015-08-06,29.05841064453125,29.178421822199756,28.97840522742627,29.162420128376553,42182300
2015-08-07,29.042409896850586,29.1704203995955,28.978406171483694,29.058411591195092,37027200
2015-08-10,29.530447006225586,29.59445377518056,29.186418253119413,29.2184216375969,43071900
2015-08-11,28.88239288330078,28.922398640843085,28.6263719054862,28.834390857467294,58642500
2015-08-12,28.43436050415039,28.44235982524178,28.202340516355864,28.362354406283508,64540000
2015-08-13,28.386348724365234,28.570363586163435,28.33834365310947,28.442353114825107,58165600
2015-08-14,28.426353454589844,28.546364615295154,28.394353123477615,28.458356837712675,35715200
2015-08-17,28.114328384399414,28.146331767846927,27.96231689103966,28.018321286067497,42609500
2015-08-18,27.810304641723633,27.882310734420145,27.71429753546525,27.802305321206635,42639500
2015-08-19,27.466279983520508,27.746301992587778,27.2422593242557,27.602289801635756,112308600
2015-08-20,27.03424072265625,27.178252899289173,26.962234634339787,27.09824443893161,116628600
2015-08-21,26.202171325683594,26.76221834610035,26.170167941200184,26.63420786017744,129140200
2015-08-24,25.058074951171875,25.778135804025894,24.001987734993026,24.42602340100647,218802300
2015-08-25,25.37810707092285,26.62621029709791,25.37810707092285,26.610208601966086,135001800
2015-08-26,26.218172073364258,26.32218154318283,25.53011459181321,26.010153133727115,134618500
2015-08-27,27.378271102905273,27.426273129968276,26.722216948949992,26.730216269456868,144856300
2015-08-28,27.026241302490234,27.210256203395176,26.874229789223815,26.962237579224226,68659200
2015-08-31,27.074243545532227,27.122248621957237,26.594204989324954,26.8262218953524,98538600
2015-09-01,26.026153564453125,26.418187361230668,25.890143769904274,26.250174184901923,83635900
2015-09-02,26.402189254760742,26.442191961411233,26.10616556313405,26.434192640885488,55551000
2015-09-03,26.506196975708008,26.858225043700248,26.410186823701387,26.450192579709487,67468200
2015-09-04,25.714130401611328,26.09016253937077,25.562118903288294,26.01015407813965,81962800
2015-09-08,26.53019905090332,26.57020175650385,26.290179765289345,26.418190254417517,53584300
2015-09-09,26.39418601989746,27.07424108813424,26.39418601989746,27.026236016066417,56389200
2015-09-10,26.66621208190918,26.826222905328688,26.40218872964751,26.46619550062397,49745400
2015-09-11,26.770214080810547,26.80221746100766,26.53819415239696,26.594201593747066,42195900
2015-09-14,26.730209350585938,26.762212728351408,26.52219349913056,26.682204283937732,39313800
2015-09-15,26.986234664916992,27.058240750614498,26.690211002387496,26.72221438536652,51913600
2015-09-16,27.642292022705078,27.75430082435829,27.386271032637463,27.426273740083474,85209600
2015-09-17,27.57828712463379,28.28234329127743,27.410270877311024,27.426272570008948,105902400
2015-09-18,27.066242218017578,27.50627803723945,26.95423038133358,27.306261478319463,90964900
2015-09-21,27.018234252929688,27.130243025612987,26.914224798862268,27.074238639271336,45318300
2015-09-22,26.51420021057129,26.538201226111394,26.306184287864387,26.43419479076351,58874100
2015-09-23,26.090160369873047,26.426186723069673,26.082157998409997,26.394186393248905,44721000
2015-09-24,25.9781494140625,26.106159878677104,25.55411379627343,25.682122734882924,79880800
2015-09-25,25.922149658203125,26.354183145964925,25.882143901104698,26.354183145964925,59861600
2015-09-28,25.37010383605957,25.722134991811398,25.29009841994015,25.71413261899286,58659500
2015-09-29,25.490114212036133,25.618124705015155,25.31409863968589,25.458110825788655,52829500
2015-09-30,26.22617530822754,26.282179711410798,25.986156001440573,26.154169210990343,80422200
2015-10-01,26.370180130004883,26.49819059463558,26.170163588268785,26.44218620711029,48402600
2015-10-02,27.074243545532227,27.082242865597706,26.154166085455792,26.250176238305816,83904700
2015-10-05,27.658281326293945,27.674283012506432,27.33825370606339,27.386258764700845,77869000
2015-10-06,27.610288619995117,27.67429539348052,27.458277110983698,27.562286591892008,47313400
2015-10-07,28.346349716186523,28.522365281705095,28.13033144541667,28.290345318432575,97905900
2015-10-08,28.650373458862305,28.690376160887087,28.146330867720543,28.178334250144584,64163600
2015-10-09,28.754383087158203,29.01040407114097,28.618373274672116,28.93839797864514,61563400
2015-10-12,28.538366317749023,28.818391382035262,28.50636598206831,28.802389688189386,44030200
2015-10-13,28.074331283569336,28.442361110627388,28.050330267199403,28.202341790894362,72241600
2015-10-14,28.290340423583984,28.426350208307824,28.19433333719008,28.27433873384996,57724900
2015-10-15,28.978403091430664,28.994404784074383,28.58636925168656,28.754382446429403,60410800
2015-10-16,29.002403259277344,29.010402579360704,28.722381276198952,28.874392773868546,65003800
2015-10-19,28.70638084411621,28.72238253699606,28.56236866020842,28.698378471670864,52354600
2015-10-20,28.698373794555664,28.74637886537159,28.570363324390218,28.634370085478118,44212500
2015-10-21,28.28234100341797,28.53836196185263,28.26634236402505,28.514360950752682,55037000
2015-10-22,28.86638641357422,28.930390114663425,28.578362128647875,28.578362128647875,56963300
2015-10-23,29.034406661987305,29.138413083190333,28.922397868685135,29.08240868653925,53727000
2015-10-26,28.770376205444336,28.906389029404075,28.738372828982047,28.89038734117293,41789200
2015-10-27,28.44235610961914,28.570366594436134,28.37835239321599,28.466360173779684,56392800
2015-10-28,28.114328384399414,28.642372003240897,27.954314519172467,28.5063622016049,125416000
2015-10-29,27.850309371948242,27.978319859569503,27.794304974364614,27.842306999715856,63886000
2015-10-30,27.898313522338867,28.06632977989847,27.882311828666,28.058327407056538,72076000
2015-11-02,28.450355529785156,28.450355529785156,28.122328505725662,28.138327144158474,51896500
2015-11-03,28.82638931274414,28.93839811225238,28.362352421637016,28.370351742168655,68335400
2015-11-04,28.59437370300293,29.0184079068536,28.506365913069164,29.002406213046456,69243600
2015-11-05,28.642370223999023,28.738377316367053,28.458355358622615,28.57036414172039,43303000
2015-11-06,28.242340087890625,28.28234279292515,27.858308625939834,28.010320125875328,65547200
2015-11-09,27.538278579711914,27.93031238110588,27.474274867408912,27.834305286646128,76448600
2015-11-10,27.41827392578125,27.490280018692108,27.298262753592855,27.41827392578125,53876200
2015-11-11,27.474273681640625,27.642286852696508,27.426268610477358,27.634287533507816,34433100
2015-11-12,27.210250854492188,27.53827788327694,27.186249844486852,27.354263018545048,53097900
2015-11-13,26.8342227935791,27.050241047610946,26.754214337265154,27.026236984711492,72046800
2015-11-16,27.35426902770996,27.36227140080998,26.866231088997274,26.914233119552993,61895300
2015-11-17,27.274261474609375,27.44227467242982,27.226256395798877,27.394272645630185,58447500
2015-11-18,27.570280075073242,27.602283455039817,27.2182520514718,27.242253060441584,48166100
2015-11-19,27.81830596923828,27.89031205922983,27.698294801915438,27.746299879246727,68973900
2015-11-20,28.098329544067383,28.242341732184794,28.010321756661085,28.090330223399057,73122400
2015-11-23,27.834304809570312,28.03432136660601,27.810300747358923,27.978316974796854,55352100
2015-11-24,27.978313446044922,28.026315460392567,27.626282396775157,27.650286455959048,62017500
2015-11-25,27.762298583984375,27.826302294860753,27.658289120298523,27.802301284783415,37938300
2015-11-27,27.154253005981445,27.402274693169186,27.122252668933967,27.394275371910105,54817200
2015-11-30,27.19424819946289,27.226248524073675,27.01823268005867,27.08223638129022,91134900
2015-12-01,27.40226936340332,27.442272065940482,27.274258884078066,27.330263278032202,56692100
2015-12-02,27.074243545532227,27.282259439352522,26.962234752551243,27.242256735003703,59091000
2015-12-03,26.92223358154297,27.194256259422843,26.818224102703663,27.178254566369805,52692500
2015-12-04,27.10624122619629,27.154243240510144,26.69820579246814,26.69820579246814,79516400
2015-12-07,26.658205032348633,26.86622394951438,26.586198953638995,26.850222259577766,47613100
2015-12-08,26.362178802490234,26.38617980902648,26.050153509479074,26.114157210912396,71352200
2015-12-09,26.146163940429688,26.55419636391896,26.082157178778612,26.28217373092265,66422800
2015-12-10,25.970149993896484,26.178168930035913,25.91414560001523,26.0741594619662,59281000
2015-12-11,25.24209213256836,25.466111254609608,25.202089426420656,25.434109394892527,89806000
2015-12-14,25.65012550354004,25.66612719504944,25.27409338309554,25.506111805960707,83798000
2015-12-15,26.042152404785156,26.14616185817977,25.962147011103227,25.97014632966737,78124300
2015-12-16,26.554201126098633,26.690213992994263,26.130166936151106,26.242175737117552,105082200
2015-12-17,26.21017074584961,26.59420525709502,26.21017074584961,26.570201192635473,93646700
2015-12-18,26.12216567993164,26.290178868931974,26.066161283598195,26.21817278050173,96868900
2015-12-21,26.326112747192383,26.39924095869573,26.139227129238623,26.374862821813018,64002400
2015-12-22,26.537370681762695,26.545494661124657,26.30173498582409,26.334237102416818,49664600
2015-12-23,26.911134719848633,26.935512856169886,26.732379284402608,26.740503263461477,47464000
2015-12-24,26.81363296508789,26.862386140870512,26.740504751200206,26.756755809794413,21532700
2015-12-28,26.626747131347656,26.642998187922128,26.512992834898487,26.60237209627201,38299200
2015-12-29,26.651123046875,26.75675336831262,26.618620932652316,26.699876218209027,43931500
2015-12-30,26.23673439025879,26.431740894669346,26.220483331629158,26.39111479788152,51320000
2015-12-31,26.155475616455078,26.342358116467572,26.147351638007617,26.23673089879013,44184700
2016-01-04,25.440446853637695,25.49732400299324,25.229187763327044,25.47294896743291,83489100
2016-01-05,25.497323989868164,25.594828781417537,25.432321312097276,25.554202688980514,57773900
2016-01-06,25.009807586669922,25.180439054469616,24.912302783794193,25.017933116058423,65835100
2016-01-07,24.237895965576172,24.70916575594776,24.22164490906328,24.36790131810723,88974700
2016-01-08,23.977888107299805,24.48978404994266,23.96976257807865,24.40040632808243,73528000
2016-01-11,23.969755172729492,24.22164030162155,23.75037060089491,24.20539079798569,56225500
2016-01-12,24.018508911132812,24.254144557265196,23.847877484445963,24.140388723021402,61357500
2016-01-13,23.766624450683594,24.3760250776242,23.709747306801553,24.294771350741595,71788700
2016-01-14,24.075389862060547,24.16476912815196,23.61224557374348,23.7910041059263,65521200
2016-01-15,23.12472152709961,23.27910345195637,22.815959227172005,23.132847054701113,117573900
2016-01-19,23.465984344482422,23.758497119136173,23.287227398741695,23.725996560722326,79535100
2016-01-20,22.954092025756836,23.12472347036958,22.43407061384822,22.88908934926826,103223500
2016-01-21,23.043474197387695,23.344111032946703,22.77533792928463,22.945969395447374,81845900
2016-01-22,23.831628799438477,23.839754327677184,23.612244186351536,23.774751651553576,75886600
2016-01-25,23.425363540649414,23.7666280047605,23.40911248288551,23.66912320796326,59623300
2016-01-26,23.766624450683594,23.807250539231923,23.51473929215487,23.555365380703204,60020100
2016-01-27,23.68537139892578,24.018510293832854,23.52286549031447,23.758499600225967,74020200
2016-01-28,24.059141159057617,24.205397581267334,23.856007583718828,24.148518878352075,84739900
2016-01-29,24.83917236328125,24.863548949282027,24.416654171317912,24.441030757318686,81973800
2016-02-01,24.603538513183594,24.676666722238267,24.359777299739314,24.424779980033893,43254600
2016-02-02,23.8072509765625,24.229769124284783,23.74224830381953,24.19726856280628,75516000
2016-02-03,24.48165512084961,24.497906177035063,23.66099693070236,24.0591385085299,117143200
2016-02-04,24.668540954589844,24.977303295552527,24.514159009215437,24.668540954589844,99923300
2016-02-05,24.3841552734375,24.65229153863242,24.286650472554697,24.571037796194453,70370700
2016-02-08,24.05101776123047,24.16477207756838,23.766630420599363,24.01039011269098,72716800
2016-02-09,23.71787452697754,23.99413628822088,23.47411332893492,23.595994702849254,67275700
2016-02-10,23.81537628173828,24.25414548099092,23.807250753998126,23.986009264709626,67192400
2016-02-11,23.417238235473633,23.579745715092752,23.23848124772155,23.33598449566407,86795500
2016-02-12,23.823505401611328,23.831630930576658,23.50661752089437,23.620371826836625,68436000
2016-02-16,24.351652145385742,24.384154260925822,24.164769630388776,24.270399956107873,54396200
2016-02-17,24.8310489654541,24.887926121217276,24.546661636851955,24.57103822494457,69297600
2016-02-18,24.68478775024414,24.920423406759028,24.627910605509086,24.920423406759028,59141200
2016-02-19,24.571035385131836,24.692915211936057,24.441030029902517,24.530409292792452,59069000
2016-02-22,25.180435180664062,25.180435180664062,24.944801063793033,24.98542715469927,42673400
2016-02-23,24.644163131713867,24.936675950419353,24.611662568405507,24.89604830905134,54666100
2016-02-24,24.58728790283203,24.676667171032424,24.107892545770948,24.24602343763238,59334200
2016-02-25,24.668540954589844,24.701041519529326,24.376028121203834,24.554785102836323,45895100
2016-02-26,24.42478370666504,24.847301967938943,24.40040866645187,24.831050907939243,54635600
2016-02-29,24.63603973388672,24.871675424840063,24.611664696744086,24.668541849791808,65543100
2016-03-01,25.513574600219727,25.529825656824542,25.099181955513224,25.107307483815635,69324500
2016-03-02,25.85483741760254,25.871088473187605,25.489197965654323,25.546075110416094,66977500
2016-03-03,26.147348403930664,26.155472381373297,25.846710095620068,25.879212204534017,69856900
2016-03-04,26.66737174987793,26.78112604004325,26.334232857434362,26.39923708014137,102487700
2016-03-07,26.626747131347656,26.756752484371297,26.382987481874846,26.407362516950492,67816600
2016-03-08,26.171724319458008,26.342355747659646,26.074221088995905,26.301729659931418,50510100
2016-03-09,26.334238052368164,26.48049448273888,26.25298585752779,26.342362032023182,54890300
2016-03-10,26.374858856201172,26.537366312838284,25.992968347825713,26.488613145975574,69716400
2016-03-11,26.92738914489746,26.984266304139187,26.740506607449966,26.773008726894584,74998500
2016-03-14,26.76487922668457,26.935513788550615,26.691751014334105,26.83800743903504,43838500
2016-03-15,26.382986068725586,26.39111004679162,26.23672966696139,26.35860793538359,66967800
2016-03-16,26.911134719848633,26.984262929667747,26.16360466353977,26.171728642598637,98218500
2016-03-17,27.504281997680664,27.569286222816483,27.13864407979387,27.276773408849404,114746800
2016-03-18,27.650545120239258,27.780550502513663,27.618046099350263,27.642421139910212,102194600
2016-03-21,27.70741844177246,27.77242267368826,27.57741307751324,27.618042272246804,59921400
2016-03-22,27.642414093017578,27.75616838606165,27.45553159736346,27.46365557562146,41960900
2016-03-23,27.171144485473633,27.414907242655204,27.13864547081201,27.414907242655204,58628500
2016-03-24,27.106143951416016,27.114267930366648,26.813631116036778,26.878635345930956,61479100
2016-03-28,27.195524215698242,27.20364819494699,27.073642829960253,27.122396004169925,40595500
2016-03-29,27.569292068481445,27.577416048559968,26.976142336422612,27.19552699341523,81638800
2016-03-30,27.853670120239258,28.09743284883579,27.845546142419572,27.983675462357212,53128600
2016-03-31,27.82929801940918,28.04055556027031,27.748045834363865,27.951179396549332,109595100
2016-04-01,27.748046875,27.796796948026593,27.154894123549884,27.236149411214697,76178800
2016-04-04,27.4149112701416,27.739923161510383,27.390533131098756,27.73179918154455,46429000
2016-04-05,26.878637313842773,27.07364381865809,26.829884137852687,26.984264545795856,61660900
2016-04-06,27.203641891479492,27.211768968417477,26.7323737149417,26.805501909525184,56608700
2016-04-07,26.65924644470215,26.903006068574957,26.594242225231113,26.846128926323694,75406000
2016-04-08,27.122394561767578,27.276774955862816,27.01676423971703,27.244272841451533,44785200
2016-04-11,27.47178077697754,27.666787237569636,27.431151589746694,27.569284007273588,63972000
2016-04-12,27.894306182861328,27.983682359192873,27.447409803340534,27.47178794195151,70261600
2016-04-13,28.38994789123535,28.406198949507502,28.219316428736423,28.341197815991332,95376400
2016-04-14,28.251819610595703,28.36557392321775,28.211193513169622,28.34119888467661,49781400
2016-04-15,28.08930015563965,28.268058627652668,28.08930015563965,28.219305471766052,61733700
