Date,Close_VTI,High_VTI,Low_VTI,Open_VTI,Volume_VTI
2015-04-30,90.42362976074219,91.26995879648649,90.05492791193008,91.15264573424307,3635900
2015-05-01,91.25321197509766,91.32024984420084,90.69178420579533,90.8342348828273,3924700
2015-05-04,91.57161712646484,91.89004375552595,91.43754780350386,91.5380981974541,1713300
2015-05-05,90.4822769165039,91.6386511501204,90.39847640094243,91.47943784225168,1692700
2015-05-06,90.23091125488281,90.95155240023807,89.6694834581545,90.81747665548203,3691700
2015-05-07,90.57444763183594,90.80908012938288,89.97950104034756,90.16385194902207,2363500
2015-05-08,91.71409606933594,91.83140916051799,91.40405706824792,91.42919467448922,1796400
2015-05-11,91.32864379882812,91.83141513561941,91.27836858307433,91.61355160529664,1656900
2015-05-12,91.06047058105469,91.34537829967154,90.44038633665203,90.90126364923117,1657500
2015-05-13,91.11075592041016,91.58838952168352,90.98506152153134,91.31186312276665,2424500
2015-05-14,92.01573944091797,92.04925837273106,91.42079278567134,91.61352504532597,1579200
2015-05-15,92.12466430664062,92.16655817056463,91.83975662378182,92.07438271961752,1862700
2015-05-18,92.46823120117188,92.59392559145094,91.96546003313792,92.01573523201664,2769100
2015-05-19,92.42636108398438,92.64422459716482,92.27552905550657,92.49339256868703,2845000
2015-05-20,92.36772155761719,92.74479850174482,92.20012683227206,92.45989066520065,2478400
2015-05-21,92.60233306884766,92.72802749461692,92.23363112474689,92.32580661077209,1476400
2015-05-22,92.42636108398438,92.63584965725443,92.35932320619781,92.49339256868703,1187900
2015-05-26,91.46269989013672,92.1917159340837,91.22807374297754,92.1917159340837,2226700
2015-05-27,92.3006591796875,92.40959092744792,91.50459882993809,91.71408738622739,2562200
2015-05-28,92.21687316894531,92.24201077502373,91.81465229243888,92.14983529068024,2022400
2015-05-29,91.59677124023438,92.19171795301202,91.4878394961201,92.16658034999205,1943200
2015-06-01,91.82303619384766,92.14145653488723,91.38729636602075,92.00738716769104,2354900
2015-06-02,91.75601196289062,92.1163326308884,91.29513445972427,91.5465233511032,1925300
2015-06-03,92.07438659667969,92.35929429153535,91.78110396453555,91.99059247222164,1731100
2015-06-04,91.33700561523438,92.00737151643261,91.14427334088789,91.75598270521252,1845800
2015-06-05,91.26161193847656,91.50461307569005,90.77559687788086,91.26161193847656,3342700
2015-06-08,90.70014190673828,91.30346982783627,90.6498667110074,91.23643197147386,2990700
2015-06-09,90.62474060058594,90.90126699832152,90.27280139969483,90.70853473511963,2976500
2015-06-10,91.73082733154297,91.89004064067657,90.99342370446671,91.08559915785125,1592600
2015-06-11,91.99060821533203,92.18334048834313,91.82301993773517,91.93195167886483,1850500
2015-06-12,91.38729095458984,91.75599288044418,91.23645892974795,91.57164191751701,1490900
2015-06-15,90.96832275390625,91.13591746079537,90.39013859612083,90.73369655734587,2865500
2015-06-16,91.47106170654297,91.54647449786201,90.83421487649498,90.876108740645,2604800
2015-06-17,91.62189483642578,91.91518387504361,91.11912367363868,91.6135198987549,1911700
2015-06-18,92.52690124511719,92.81180899756805,91.82302278567954,91.82302278567954,2496300
2015-06-19,92.12466430664062,92.52687864433562,92.05762645266424,92.5017410473649,1735900
2015-06-22,92.68611145019531,92.92911892717665,92.55203571403334,92.74476798649543,1864800
2015-06-23,92.77827453613281,92.88720626241155,92.5604046904932,92.7866558667949,3080400
2015-06-24,92.07438659667969,92.76988997653716,92.05763032902084,92.64419559330912,4931200
2015-06-25,91.78948974609375,92.3760550388266,91.71407055526684,92.34253610880155,2110800
2015-06-26,91.73731994628906,92.05710646984083,91.43436158902375,91.97295279738128,1503900
2015-06-29,89.81858825683594,91.30812816781952,89.7512627504433,90.91259884340484,3642700
2015-06-30,90.06265258789062,90.59283304639555,89.77652875102744,90.56758758085059,3394000
2015-07-01,90.65171813964844,90.97992194900979,90.28143428477367,90.90417915118836,12016300
2015-07-02,90.53390502929688,91.05566165787761,90.34034580157213,90.92943435774598,3140000
2015-07-06,90.29827880859375,90.71063633384875,89.72602479740725,90.03739405462433,2570800
2015-07-07,90.7947769165039,90.88734787705678,89.14534063290039,90.41608220188814,3329600
2015-07-08,89.27999877929688,90.28144491167048,89.12852600685139,90.12996571871074,2938900
2015-07-09,89.46515655517578,90.62649938015026,89.43149379295032,90.17206172087965,3064800
2015-07-10,90.55072784423828,90.75269793302616,90.12995308063074,90.53389967871986,3432400
2015-07-13,91.57743835449219,91.63634657683713,91.20715443088707,91.3754682236688,2835300
2015-07-14,91.98977661132812,92.1496730757956,91.38385992546542,91.56059097593649,2292500
2015-07-15,91.87196350097656,92.20016731422328,91.65316523915448,92.04027726450923,2555700
2015-07-16,92.51155853271484,92.52838670164381,92.2759256446215,92.4442330159697,1314000
2015-07-17,92.53681945800781,92.57048222200497,92.27594106267446,92.56206492587674,1295400
2015-07-20,92.54523468017578,92.74720483911683,92.38533815990151,92.61256020666133,1339000
2015-07-21,92.14128112792969,92.6041360626452,91.98139103999489,92.46948501963155,1661000
2015-07-22,92.00662994384766,92.14969185146066,91.72891700282385,91.81307068844828,1852400
2015-07-23,91.4764404296875,92.1749281498956,91.32496124241965,92.12443722764432,1569500
2015-07-24,90.51705169677734,91.58582303365704,90.37398983924618,91.51849754052034,2073500
2015-07-27,89.9195556640625,90.43290133201685,89.70916830573735,90.0962802745941,2958400
2015-07-28,90.98834991455078,91.08092088912744,89.86067005175978,90.18046302593888,2198600
2015-07-29,91.61107635498047,91.71206460335725,90.93783420682792,91.03882245520468,1624200
2015-07-30,91.68681335449219,91.76255614642231,91.03040578682517,91.36702686320936,1390400
2015-07-31,91.59427642822266,92.01505132490618,91.4764599707925,91.98980585838763,2422700
2015-08-03,91.26605224609375,91.72048980401252,90.79478652107309,91.72048980401252,2654600
2015-08-04,91.11459350585938,91.51854023260246,90.88737788617073,91.2660727258236,1600000
2015-08-05,91.41753387451172,92.01503334055916,91.27447197852447,91.5942585261161,1253600
2015-08-06,90.66857147216797,91.66160046908972,90.24779658229461,91.66160046908972,1969500
2015-08-07,90.40766143798828,90.6348769739317,89.95322394558843,90.56755789471593,3295100
2015-08-10,91.53535461425781,91.60268012865873,90.92944424619286,90.9546897089646,1981300
2015-08-11,90.71062469482422,91.08090854293818,90.35717543281365,90.8873493258295,1833100
2015-08-12,90.80318450927734,90.91258362346531,89.27997567958859,90.05420603246047,2611300
2015-08-13,90.6769790649414,91.08933661514925,90.41610071569976,90.81163009714007,3545400
2015-08-14,91.02198028564453,91.0808884830055,90.50021738008164,90.6348619366873,1154500
2015-08-17,91.6026611328125,91.61107842549572,90.47498789276017,90.79477438907804,1739100
2015-08-18,91.36705780029297,91.63635346848181,91.19875041536812,91.5437824806186,2695000
2015-08-19,90.55072784423828,91.26604365826842,90.11312491511232,90.92942898379307,2183200
2015-08-20,88.5815200805664,90.0458147089302,88.57310278612059,89.87750734310059,4377900
2015-08-21,86.03163146972656,88.14391666303916,85.98955141514445,87.79046731840297,9877600
2015-08-24,82.57284545898438,85.22372144685943,78.2641093836807,81.12537918288574,18137000
2015-08-25,81.58822631835938,85.60242126803895,81.52090723393806,85.34154296205831,9215900
2015-08-26,84.55049133300781,84.64306230483179,81.95851696296495,84.14654469045651,8299100
2015-08-27,86.59545135498047,86.72168507358886,84.92918039447986,85.81281000422489,8779300
2015-08-28,86.66278839111328,86.94891219888052,86.14944257551726,86.33457811085897,5165600
2015-08-31,86.0147933959961,86.6880357189536,85.79598867795771,86.28408904107617,4526300
2015-09-01,83.49012756347656,84.85344010468678,83.10301555262971,84.11287241392469,9264700
2015-09-02,85.06383514404297,85.06383514404297,83.7762652827936,84.81136769573317,7681000
2015-09-03,85.16482543945312,86.2083516702226,84.91236438660081,85.4846184284531,5151300
2015-09-04,83.95299530029297,84.50000385962295,83.5322204731952,84.08763990629681,4317800
2015-09-08,86.07372283935547,86.10738560585443,85.04703093294403,85.49305135315184,3342000
2015-09-09,84.89551544189453,87.01622388213092,84.73562539494596,86.88157287363373,3691200
2015-09-10,85.3331527709961,85.89698960774709,84.68515581609013,84.89554327044638,3696000
2015-09-11,85.72025299072266,85.73708115970308,84.7440522564761,85.03018249326082,2007900
2015-09-14,85.3920669555664,85.76235095561734,85.16484489352932,85.76235095561734,3711100
2015-09-15,86.4692153930664,86.65435731948699,85.44252392510745,85.67815676945604,2388300
2015-09-16,87.20137023925781,87.2939412071748,86.42713974208729,86.57020805101322,2447500
2015-09-17,87.08355712890625,88.37953788809216,86.8815805982029,87.2182017288611,4726600
2015-09-18,85.70339965820312,86.58702921852404,85.49301227912798,85.88013070667793,3271800
2015-09-21,86.04843139648438,86.69642164896773,85.5603311738013,86.19149326228407,2680300
2015-09-22,84.89551544189453,85.19847379049972,84.33167878996787,84.99650369826742,3034000
2015-09-23,84.72721099853516,85.23213945663572,84.44108080595282,85.03016935749822,1788900
2015-09-24,84.42425537109375,84.60098001612114,83.39756383477987,84.17178792361811,3723400
2015-09-25,84.25341033935547,85.3191615326273,83.79665982795325,85.22611940327542,4937800
2015-09-28,81.9950180053711,83.8473870947066,81.87660195228813,83.78817906816512,5606400
2015-09-29,81.97811126708984,82.7562758738189,81.51290711126337,82.24032381635112,4548600
2015-09-30,83.5006332397461,83.55984129051731,82.51101019691545,82.98467460308528,3747800
2015-10-01,83.6697998046875,83.83897027861234,82.6463426369187,83.70363389947246,3808800
2015-10-02,84.88777923583984,84.89623937062517,82.36719468475378,82.8577792512297,3654500
2015-10-05,86.45256805419922,86.57944426240232,85.4629452459607,85.51369314796513,3405800
2015-10-06,86.17341613769531,86.66400055559413,85.75049987120119,86.45254242234707,2463100
2015-10-07,86.95160675048828,87.0192684640932,86.02118559001543,86.64710645309563,2583900
2015-10-08,87.70439147949219,87.86509529836967,86.59634629536352,86.72322248630236,2521000
2015-10-09,87.82281494140625,88.01735285781545,87.48448055477392,87.79744099171737,1649500
2015-10-12,87.83970642089844,87.92428838275107,87.55212645996146,87.83970642089844,1680100
2015-10-13,87.19689178466797,88.1103926687019,87.1123098035222,87.36606220015102,2221000
2015-10-14,86.74861907958984,87.49295615237172,86.59636890135653,87.16308184173168,1902900
2015-10-15,88.05965423583984,88.06811437082122,86.80781883947643,87.05311112839873,2218200
2015-10-16,88.39800262451172,88.42337658027493,87.83974978494828,88.27958652882128,1902100
2015-10-19,88.49946594238281,88.53330002203782,87.94121976105218,88.22034607831291,1457900
2015-10-20,88.39800262451172,88.73633709213867,88.12733634104882,88.29650034826567,1806000
2015-10-21,87.70439147949219,88.69401415307111,87.6198030500722,88.56713796213226,1777800
2015-10-22,88.99008178710938,89.17616606421232,88.06812699098153,88.20345690411531,1979200
2015-10-23,89.92048645019531,90.05582280106634,89.379153953096,89.76823628206161,2404300
2015-10-26,89.7090072631836,89.91201174201704,89.53138318409749,89.87817766221147,3078300
2015-10-27,89.41297149658203,89.60751585166416,89.03234937327112,89.51447374095417,1686000
2015-10-28,90.58868408203125,90.60560435041661,89.3368552555613,89.60752147100277,2421700
2015-10-29,90.45333862304688,90.65633663636979,90.2334203442526,90.26725442200483,2666900
2015-10-30,90.10657501220703,90.7409496675486,90.08120105850419,90.62253358147359,2203200
2015-11-02,91.29073333740234,91.34994137461005,90.23344234927028,90.31802433768243,3396400
2015-11-03,91.51911163330078,91.8320721104186,90.96932544428847,91.10465534439854,3100800
2015-11-04,91.2991943359375,91.7982325895248,90.98623387734051,91.78131877295918,2893600
2015-11-05,91.1976547241211,91.54444912700099,90.6816964121029,91.38373889608694,2144000
2015-11-06,91.21460723876953,91.22306737377316,90.43644260143219,90.98623521920895,2078900
2015-11-09,90.30111694335938,91.26536587685641,89.82744615881883,91.26536587685641,2620800
2015-11-10,90.50411987304688,90.53795396327041,89.90357929126307,90.04736933481844,1605400
2015-11-11,90.11502075195312,90.73247503739262,90.10656061767278,90.73247503739262,1342200
2015-11-12,88.77012634277344,89.79358943938092,88.77012634277344,89.6328791847881,3110400
2015-11-13,87.831298828125,88.71096595461424,87.8059248697099,88.6094701209538,3003700
2015-11-16,89.10848236083984,89.11694249556004,87.70440329731171,87.79744541965783,2635400
2015-11-17,88.99850463867188,89.73437484941465,88.78704649476823,89.24379685998294,2243300
2015-11-18,90.41951751708984,90.50409949700952,89.26918452124637,89.30301860385252,2106100
2015-11-19,90.30111694335938,90.57178319744288,90.18270086052237,90.42799316159689,1623400
2015-11-20,90.69019317626953,91.01160731473787,90.48719511266806,90.69865331110061,1563500
2015-11-23,90.59712982177734,91.00312585383742,90.40258548540523,90.69863205638765,3145000
2015-11-24,90.83396911621094,91.00313306744678,89.92046829187879,90.14038659103825,2032600
2015-11-25,90.90162658691406,91.06233683892052,90.71554239052561,90.93546066382018,1820300
2015-11-27,91.0369644165039,91.14692678937945,90.69017639091949,91.00313033663382,552400
2015-11-30,90.64788055419922,91.22304699530731,90.59713266189847,91.16383896989284,3618100
2015-12-01,91.50221252441406,91.52758648143895,90.81708987196797,91.00316770788164,2443600
2015-12-02,90.54642486572266,91.57833570087394,90.402628351876,91.43454564022093,2937200
2015-12-03,89.19307708740234,90.91012330208552,88.86320277131273,90.74941298540851,3345600
2015-12-04,90.83396911621094,90.96084530623337,89.33684814288138,89.4975519605981,4520000
2015-12-07,90.12348937988281,90.73248358843637,89.70902665257718,90.69865595451029,3000500
2015-12-08,89.58212280273438,89.99657891913033,89.04078406803437,89.60749674511925,3149600
2015-12-09,88.81243896484375,90.29264628092447,88.37260877318414,89.27764955974583,4179800
2015-12-10,89.07463836669922,89.70901288311542,88.74476413441809,88.96468244033593,3684900
2015-12-11,87.32376861572266,88.33031162226773,87.17997860141381,88.110393307142,5100700
2015-12-14,87.6367416381836,87.72978376744365,86.4272004109954,87.42528342680939,7237800
2015-12-15,88.5755844116211,88.9731267369904,88.27108418168673,88.33875233349218,2918000
2015-12-16,89.86128234863281,90.0135325234397,88.55869895377236,89.20153374220058,5972400
2015-12-17,88.54175567626953,90.05579678499012,88.54175567626953,90.03042283983015,4939900
2015-12-18,87.03619384765625,88.27110892490826,87.03619384765625,88.11039863261927,4207700
2015-12-21,87.72777557373047,87.85537472575687,87.08128445273161,87.7788191285185,3240700
2015-12-22,88.51888275146484,88.68901711791639,87.65122019743063,88.17011865767351,2876600
2015-12-23,89.62471008300781,89.65873694743857,88.90165706124637,89.00373116457786,3342300
2015-12-24,89.51416015625,89.82889740912846,89.38656099077566,89.50565181456155,1460500
2015-12-28,89.3184814453125,89.3184814453125,88.74003768683012,89.21640084441752,3479600
2015-12-29,90.271240234375,90.37331437469001,89.7778602563086,89.90545942166551,2508300
2015-12-30,89.59070587158203,90.16914973324283,89.53116046626235,90.13512286020838,2405900
2015-12-31,88.72303009033203,89.59069250842333,88.72303009033203,89.25893865827418,3652200
2016-01-04,87.39600372314453,87.57463990330841,86.40925056272103,87.2599027482411,6138300
2016-01-05,87.59166717529297,87.77030337706225,87.02173169965354,87.5321217747032,3652300
2016-01-06,86.41779327392578,86.96221690085024,85.87337613696553,86.36675619544957,3732800
2016-01-07,84.29965209960938,85.74576508315239,84.10400568069441,84.98017662009583,9256200
2016-01-08,83.33839416503906,85.05670869351076,83.17676817588998,84.73346320517359,7015800
2016-01-11,83.287353515625,83.93384446438668,82.32611245108596,83.83177036192997,6863800
2016-01-12,83.85730743408203,84.35918918872298,82.75145681984358,84.04445198325736,4457300
2016-01-13,81.69664001464844,84.38469765595863,81.475468620186,84.21456980788686,6163000
2016-01-14,82.94711303710938,83.51704855794466,81.09269064173583,81.96886152987776,5085100
2016-01-15,81.2032699584961,81.5605423764935,80.14846289537708,80.85450588091638,8101700
2016-01-19,81.11820983886719,82.23256235738926,80.38664828763457,82.14749841909854,7435700
2016-01-20,80.31858825683594,81.04164141067857,78.08137505401507,79.96131584999068,13844900
2016-01-21,80.63331604003906,81.62857747280249,79.8081824369929,80.5567539736938,7169500
2016-01-22,82.35163116455078,82.41968489298432,81.62006980879208,81.94332177387103,3701500
2016-01-25,80.99911499023438,82.21554806805521,80.90554271578954,82.20703972766145,4470500
2016-01-26,82.2325668334961,82.36016599285892,81.18626800463915,81.32236901532008,3333400
2016-01-27,81.29684448242188,82.78548608855911,80.85450811789596,82.00288748749507,5202400
2016-01-28,81.62007904052734,82.22404783623668,80.8544972239206,82.13897742109239,4540700
2016-01-29,83.64462280273438,83.67014132741762,81.96032878407452,82.04539269633884,5005400
2016-02-01,83.66167449951172,84.05297388204654,82.82803865975256,83.15128428272558,3868900
2016-02-02,82.04541015625,82.98113286016826,81.79872670517541,82.93859765000403,3279600
2016-02-03,82.53878021240234,82.75995159699542,80.71838506142811,82.58981726655416,5457300
2016-02-04,82.73443603515625,83.2958631208314,82.06242000824045,82.33462845674141,3431800
2016-02-05,81.03316497802734,82.51329862063017,80.76945827029104,82.46226154363269,3993600
2016-02-08,79.774169921875,80.28455999279029,78.68533603993254,80.13144232251952,6303900
2016-02-09,79.672119140625,80.3611456137043,78.85548699998407,78.97457783508509,4793900
2016-02-10,79.72311401367188,81.04162084431881,79.63805010362374,80.12292152985448,3580000
2016-02-11,78.73635864257812,79.16168470523675,77.9027231941452,78.59174933886476,7239700
2016-02-12,80.2675552368164,80.28456542801503,79.11917587702182,79.51047517421304,2948100
2016-02-16,81.73065948486328,81.7391613335244,80.77792674799295,81.33936027774533,3577700
2016-02-17,83.08320617675781,83.30437758554056,82.16450016177888,82.31761783094203,3635000
2016-02-18,82.75147247314453,83.29588954283916,82.58984642465401,83.27887934877019,2432100
2016-02-19,82.76849365234375,82.81953072728588,82.02842361586397,82.38569612038644,2243700
2016-02-22,83.97639465332031,84.04444839374337,83.4574962400279,83.56807870074392,2235400
2016-02-23,82.964111328125,83.80625522243844,82.91307427088222,83.6871644288976,3203900
2016-02-24,83.38945007324219,83.48302235233187,81.6541184746187,82.15600674336905,3253400
2016-02-25,84.37621307373047,84.37621307373047,83.21081695706552,83.59360793854412,4961900
2016-02-26,84.30813598632812,84.86106118759581,84.18053686450313,84.78449911851645,3194300
2016-02-29,83.63611602783203,84.80151176651422,83.63611602783203,84.31664031858789,2749400
2016-03-01,85.62667846679688,85.64368866016036,84.07848478223062,84.32517477076162,2955700
2016-03-02,86.10301971435547,86.1200299033636,85.28639435277421,85.50755925968728,3591400
2016-03-03,86.52835845947266,86.55387699169047,85.78828857534397,86.02647019599345,2703100
2016-03-04,86.8260498046875,87.27689432849705,86.25611451949277,86.67293218434088,2442100
2016-03-07,87.00473022460938,87.24291186859347,86.39225943152852,86.46882152564515,2963900
2016-03-08,85.92439270019531,86.5964088121021,85.83932876614834,86.536863409273,3436900
2016-03-09,86.34120178222656,86.5113296331035,85.89886547596966,86.34120178222656,2131700
2016-03-10,86.31568908691406,87.02173204669545,85.40549139429103,86.59640590079755,3702000
2016-03-11,87.7787857055664,87.82131441340685,87.04722443512675,87.08125129537511,3253500
2016-03-14,87.67670440673828,87.88936741407878,87.35345897196632,87.51507844437234,2987100
2016-03-15,87.37760925292969,87.39470555123762,86.96738937812229,87.172499315526,2992400
2016-03-16,87.9245834350586,88.10405546574421,87.09559544198542,87.16396108201226,3473600
2016-03-17,88.5997085571289,88.81336658288855,87.68525246769067,87.91600678689336,3472500
2016-03-18,88.99288177490234,89.12107795670104,88.71085799933962,88.83904766080965,2942300
2016-03-21,89.07833099365234,89.18943084969453,88.71083882941774,88.86467291026774,2539300
2016-03-22,89.05268859863281,89.32617069085393,88.54845863998314,88.66810664780942,1962600
2016-03-23,88.32624816894531,88.91594655091566,88.26642416789957,88.91594655091566,6087100
2016-03-24,88.30062866210938,88.30917681270678,87.62546821214085,87.8220365539103,2173000
2016-03-28,88.36044311523438,88.63392522180492,88.08696100866383,88.52282535737329,2103400
2016-03-29,89.34327697753906,89.35182512771871,87.99295614359337,88.18952447575636,2925100
2016-03-30,89.68511962890625,90.06970157284395,89.50564762038016,89.77058155863381,2258800
2016-03-31,89.58258056640625,89.9244348787804,89.48002231659541,89.71077674858765,2230100
2016-04-01,90.14662170410156,90.22353548461338,88.83902875245525,89.13815528642948,2996000
2016-04-04,89.77059936523438,90.20646376972708,89.64240318505081,90.1551813854565,1847400
2016-04-05,88.89884948730469,89.35181008597921,88.77065985783052,89.14669363816647,2572500
2016-04-06,89.87316131591797,89.907340879735,88.79632248647388,88.95869823575572,2572000
2016-04-07,88.79630279541016,89.51419084229141,88.4031726954046,89.30908090322924,2134800
2016-04-08,89.05268859863281,89.65093515809158,88.80485095408368,89.36890491664649,2337000
2016-04-11,88.80482482910156,89.77910490354188,88.80482482910156,89.43725075875174,2276300
2016-04-12,89.66802215576172,89.82185623538642,88.6937418249143,88.9672239086552,2358000
2016-04-13,90.7192153930664,90.73630516926427,90.10387912471681,90.16370312189932,2864500
2016-04-14,90.68504333496094,90.92433936067218,90.50557131567751,90.79614319823325,1666900
2016-04-15,90.64228057861328,90.75338692724364,90.47990490960261,90.69356293964483,1622600
