Date,Close_IWM,High_IWM,Low_IWM,Open_IWM,Volume_IWM
2015-03-17,107.42411041259766,107.52835081641443,106.65095652734547,106.8247015798669,23142600
2015-03-18,108.28411102294922,108.69240355195471,106.72043891775695,107.19822945759212,40292600
2015-03-19,108.49262237548828,108.55343149146296,107.9887716273,108.03220955058045,34008200
2015-03-20,109.44818878173828,109.59587373313266,108.85746885924894,108.90090677925248,34165600
2015-03-23,109.35263061523438,109.73486310248201,109.2744503124952,109.41343972659686,17132400
2015-03-24,109.32656860351562,109.72617227515568,109.16151909138564,109.25707058383145,30115600
2015-03-25,106.71513366699219,109.44247972681531,106.63670805007652,109.38148497940485,42514000
2015-03-26,106.58441162109375,107.09851582207553,105.9047540739719,106.3839965415417,26899200
2015-03-27,107.2640609741211,107.37734165527289,106.18357999836286,106.63668277918815,23066800
2015-03-30,108.71922302246094,108.91092264915294,107.78687118639937,107.80430205133162,20487000
2015-03-31,108.3707046508789,108.66696292781248,107.96116567564744,108.29227904067818,24507800
2015-04-01,108.41426849365234,108.41426849365234,107.08980838598468,108.24871513514907,31955200
2015-04-02,108.61467742919922,109.1462058585125,108.30098830213144,108.36198304084307,23586400
2015-04-06,109.0938949584961,109.33788050547749,107.94370397157513,107.96985026612508,22045600
2015-04-07,108.39685821533203,109.35534999325681,108.37071855788676,108.89353165057945,20214700
2015-04-08,109.3292007446289,109.49476075783026,108.3794178372219,108.3794178372219,19314400
2015-04-09,108.93707275390625,109.55574220776278,107.84787626855396,109.2333376548445,22325300
2015-04-10,109.45987701416016,109.60800611986417,109.11133285820668,109.30303247637744,14966300
2015-04-13,109.52960968017578,110.13084834302725,109.42505105910847,109.5209008937059,22819200
2015-04-14,109.50346374511719,109.86072340775203,108.7279563263415,109.5644584865514,22600800
2015-04-15,110.2702407836914,110.77562283606522,109.72128157035797,109.93041205540258,37282300
2015-04-16,110.2092514038086,110.44451490099492,109.93041739147466,110.20053597119363,24439900
2015-04-17,108.42296600341797,109.39888836473413,107.89143763183553,109.02420453965024,48283500
2015-04-20,109.48603057861328,109.74743374285873,108.7715179596581,108.9632176021947,24602300
2015-04-21,109.37274169921875,110.00883531563672,109.28560731766308,109.8345665525254,13844600
2015-04-22,109.5383071899414,109.68643631083295,108.45782617883911,109.37274720310526,21991300
2015-04-23,110.03498077392578,110.2615354962718,109.14619939845683,109.33789903675519,18025800
2015-04-24,109.66899871826172,110.19181161807299,109.52086961543509,110.07853759495734,14992500
2015-04-27,108.45780944824219,110.58392270644039,108.08312566336178,109.97396880309302,32924600
2015-04-28,109.05906677246094,109.24205098071877,107.39477138394383,108.51882293289424,35654900
2015-04-29,107.8740234375,108.83251502274612,107.7258876618736,108.45783116284935,26437900
2015-04-30,105.591064453125,107.56033356213588,105.13796163982943,107.22921357556626,72393800
2015-05-01,106.27943420410156,106.44499419236061,105.35579773892499,105.8873194921082,47996200
2015-05-04,106.66284942626953,107.48192076109146,106.13132094570956,106.41886379997152,37675100
2015-05-05,105.30349731445312,106.84580300336526,104.80682406587204,106.61053287892194,56891600
2015-05-06,105.66948699951172,105.86118665131751,104.77199012781006,105.53007330142533,34348300
2015-05-07,106.0703125,106.5059910902198,105.05953497968477,105.55620830661823,29826100
2015-05-08,106.86322784423828,107.39475617539894,106.65410401411945,107.11592218593161,26357100
2015-05-11,106.92422485351562,107.7520180556097,106.6889613706021,106.8283750443476,28406700
2015-05-12,106.73253631591797,107.10722015940266,105.32094197603459,106.61054684575342,34961600
2015-05-13,106.73253631591797,107.35991453272281,106.30557317034204,106.96780647118355,27214700
2015-05-14,107.86531829833984,107.92631304191492,106.69769608828037,107.24665542838451,23293200
2015-05-15,107.74332427978516,107.80431902079495,107.12466143584919,107.66489867109932,22055600
2015-05-18,108.96321105957031,109.05906087508338,107.32505541111236,107.52547047480165,30846000
2015-05-19,108.81510162353516,108.96323742294105,108.31842820840194,108.74539808914703,23256800
2015-05-20,109.0154800415039,109.32045367657675,108.344531396417,109.06775933668021,20838500
2015-05-21,108.89348602294922,109.32916452562698,108.46652295174438,108.90220145442215,16229300
2015-05-22,108.42296600341797,109.1287631386978,108.04828217833408,108.71051544665316,22601400
2015-05-26,107.38604736328125,108.08313570388475,106.75866918632352,107.99600132329108,44037800
2015-05-27,108.7018051147461,108.8063703666274,106.99394588824968,107.49061920081279,32086300
2015-05-28,108.60594940185547,108.66694413349421,107.84786632469356,108.4403894240101,18631900
2015-05-29,107.95243835449219,108.68438182807861,107.45576503767295,108.57981657530125,33468900
2015-06-01,108.29226684570312,108.83251067847917,107.20307039505366,108.64952647252137,35649400
2015-06-02,108.50139617919922,109.18976916850524,107.59519053669621,107.87402457621896,29477600
2015-06-03,109.58187866210938,109.73000778429217,108.41425660696086,108.71052149925403,30774800
2015-06-04,108.48397064208984,109.4598930925257,108.11800221614932,108.9893594100617,25820600
2015-06-05,109.26817321777344,109.37273180701257,107.4557489944606,108.24868708513245,36626500
2015-06-08,108.76280975341797,109.45989820024718,108.54497044477485,109.16363328356992,18798700
2015-06-09,108.43168640136719,108.79765481064676,107.61260854904174,108.66694990792476,23928300
2015-06-10,109.78228759765625,110.20925739595036,108.7889409592123,108.85865112806778,42563500
2015-06-11,110.06111145019531,110.2615265051449,109.7125739339948,109.93912198993974,17489400
2015-06-12,109.7300033569336,109.92170298869554,109.29432479308457,109.72128792423698,23578600
2015-06-15,109.3814468383789,109.61671695915892,107.99599235261908,109.01547848152838,30618300
2015-06-16,110.15695190429688,110.35736694222228,109.19846052031009,109.25073981371393,32800900
2015-06-17,109.99142456054688,110.62751160688953,109.76486982243196,110.43581195524828,32467000
2015-06-18,111.46400451660156,111.74284518532136,110.43580281844335,110.5055129856233,39642100
2015-06-19,111.41168975830078,111.67309947806798,111.18513511103092,111.37683468580347,23310900
2015-06-22,112.17852783203125,112.26565557227904,111.66441699239121,111.89968715318544,25230000
2015-06-23,112.413818359375,112.48352854996122,111.88228979003199,112.1262688091541,23378500
2015-06-24,111.46400451660156,112.49221286268721,111.29845117945848,112.1959413282087,26436800
2015-06-25,111.40298461914062,111.89965781423864,110.88017177923629,111.83866974164118,24100900
2015-06-26,111.09803771972656,111.82997454193365,110.50551458597091,111.62085733322024,38219900
2015-06-29,108.29226684570312,110.72335412130401,108.14413772391741,110.33995484333859,49224900
2015-06-30,108.79766082763672,109.19848434300462,108.30098748816694,109.07649486649821,39631300
2015-07-01,109.12007141113281,109.93043392005897,108.10057837556694,109.59059847625151,28627700
2015-07-02,108.31414031982422,109.34670389950347,107.95537179295398,109.21544451606137,31486400
2015-07-06,108.27912902832031,108.95292402920553,107.47408133023711,107.57909016412455,27852200
2015-07-07,108.40160369873047,108.49786009874923,106.34522971639032,108.40160369873047,39347100
2015-07-08,106.747802734375,107.93787634216834,106.12651538673923,107.45660079598127,40724500
2015-07-09,107.13280487060547,108.09536242669654,106.99279310005399,107.93785252289047,29770400
2015-07-10,108.62040710449219,108.80416756974397,107.94661873190232,108.36664074501225,28735800
2015-07-13,109.84546661376953,109.94172303446074,109.16292594059806,109.1804240733926,21349900
2015-07-14,110.45802307128906,110.6942846147881,109.73172695336366,109.78422803500136,21009500
2015-07-15,109.87171173095703,110.67676599849024,109.61794542311951,110.52800183449709,22238300
2015-07-16,110.52800750732422,110.9042807863778,110.23049251632436,110.3529994745159,33568400
2015-07-17,110.04676055908203,110.5892896068712,109.69673772675114,110.52803611192306,24739900
2015-07-20,109.45169830322266,110.13423899572916,109.17168143767823,110.06423311031088,23271100
2015-07-21,108.93543243408203,110.08175731233096,108.60291443396005,109.44296517858126,28118700
2015-07-22,109.33793640136719,109.46044336203524,108.40162938704502,108.57664409951984,20654200
2015-07-23,108.13038635253906,109.7229838329054,107.89412478904663,109.37296101473181,39712100
2015-07-24,106.38902282714844,108.25288467122489,106.3102645282027,108.05162607327469,39533000
2015-07-27,105.50520324707031,106.16149339085058,105.24268451910677,105.99523108473177,35627200
2015-07-28,106.406494140625,106.59025455700554,104.42887154947188,105.8114575501952,53474800
2015-07-29,106.70402526855469,107.04529559736055,105.85522231060682,106.1964926394127,32411300
2015-07-30,107.01032257080078,107.14158196691038,105.8902548527753,106.43278389837064,29383900
2015-07-31,107.59661865234375,108.21790607349146,106.94908068435092,107.15033932758406,31812700
2015-08-03,107.06278991699219,107.7715877621479,106.2839928686184,107.65782653917836,34033200
2015-08-04,106.80905151367188,107.59660117173112,106.41528002270718,107.09782083431524,21728900
2015-08-05,107.0540542602539,108.09537018101204,106.6777876211945,107.27281766033727,25673500
2015-08-06,105.6102294921875,107.33408628901998,104.81392744852187,107.16782395547887,42225300
2015-08-07,104.90142059326172,105.39145513701787,104.19262933099685,105.12893639300104,42261400
2015-08-10,106.10900115966797,106.33651028832828,105.277696235915,105.2952010465068,28798900
2015-08-11,105.1989517211914,105.96024413011978,104.70017140370643,105.42646754134601,33383800
2015-08-12,104.99767303466797,105.30394044030726,103.23006781060076,104.63015214790084,46500100
2015-08-13,104.64762878417969,105.5226821497514,104.4726207815163,105.09390786993693,35698300
2015-08-14,105.32144927978516,105.43520384162414,104.1488740125913,104.56015026281312,21091500
2015-08-17,106.43278503417969,106.47654039205989,104.65642699277983,105.03270037170667,22328200
2015-08-18,105.58396911621094,106.2840079808247,105.46145547187125,106.2840079808247,26360400
2015-08-19,104.49015808105469,105.4439633415942,103.9038670699443,104.91893249420635,45178900
2015-08-20,101.84748077392578,103.79010069685158,101.84748077392578,103.55383250291267,51879800
2015-08-21,100.65741729736328,102.08375897716105,100.07988537712876,100.74492132453466,79168300
2015-08-24,96.72842407226562,100.56115637057394,94.73330296695092,95.8271199480339,83809200
2015-08-25,95.98461151123047,99.84359361119272,95.87085029422268,99.79984494599013,59240200
2015-08-26,98.42601776123047,98.60977818976244,95.74834958916755,97.85723166751063,51605300
2015-08-27,100.18489074707031,100.73617882054721,98.3210288717373,99.14358144096977,49533700
2015-08-28,101.1736831665039,101.24368236925139,99.9398545868027,100.07111394066233,41601400
2015-08-31,100.80619812011719,101.4887457125866,100.42117897631108,100.71869407271265,29250900
2015-09-01,97.91849517822266,99.86111515910616,97.65597643848693,98.97730918986669,45129200
2015-09-02,99.6773452758789,99.72984634840454,98.07599580256478,99.23981853515667,26865800
2015-09-03,99.51983642578125,100.74490597174749,99.3623265304244,99.8261038122728,33334500
2015-09-04,98.76728820800781,99.4935775189986,98.2510031857459,98.4697665546761,31154600
2015-09-08,101.02493286132812,101.12994169404433,99.85236427191089,100.24613571137094,29916300
2015-09-09,99.861083984375,101.87370254824177,99.76482758826324,101.65493922546537,40963000
2015-09-10,100.31614685058594,100.87618063546098,99.51985152489426,99.53734965986503,29877900
2015-09-11,100.78868103027344,100.8061791660119,99.4586024018727,99.89612923276012,27949400
2015-09-14,100.32490539550781,101.10370263388712,100.13239251840196,101.08619782171583,22365800
2015-09-15,101.4537124633789,101.67247585463089,100.3948984508548,100.50865301089942,26745300
2015-09-16,102.32876586914062,102.39876508037437,101.32245293572178,101.46245803431816,27127800
2015-09-17,102.67877960205078,104.03511526508977,102.10124773485852,102.31125871600764,50405400
2015-09-18,101.2612075805664,102.24126337778718,100.98119068477057,101.29621052705707,42736100
2015-09-21,101.07745361328125,102.64380051970379,100.70118025949114,101.97875784590805,33021700
2015-09-22,99.54610443115234,100.39490753418698,98.9248171449206,100.149886905868,35786900
2015-09-23,99.24858093261719,100.1236345610327,98.94231349789763,99.77361177444062,25506800
2015-09-24,99.08233642578125,99.24859209410934,97.89226282321017,98.69731064961705,39810300
2015-09-25,97.77825927734375,99.96340024587471,97.34825444018378,99.88441593970147,43750300
2015-09-28,95.04023742675781,97.5412948968755,94.67165525067277,97.45353978648792,56765300
2015-09-29,94.3645248413086,95.75107858192465,93.89063913140362,94.99637245451525,49980700
2015-09-30,95.830078125,96.03192098470636,94.69802537000382,95.19823706242832,50834500
2015-10-01,95.66334533691406,96.25131217440496,94.27679127916576,95.9792692157754,44985900
2015-10-02,97.0849838256836,97.0849838256836,94.0047364390384,94.75944264367477,58019200
2015-10-05,99.40176391601562,99.55972585095128,97.88358053135072,97.98889071973723,45220500
2015-10-06,98.71721649169922,99.75274274112967,98.09414657737958,99.34906392461068,34140000
2015-10-07,100.46360778808594,100.48115613580775,98.8401077693999,99.252564241378,36371000
2015-10-08,101.36748504638672,101.57809866786455,99.99847976856509,100.37583280032628,43072200
2015-10-09,101.5693359375,101.92036315460197,101.27096715490006,101.55178758952418,26497200
2015-10-12,101.42013549804688,101.78871100480335,100.98135321992169,101.61320077166776,22984000
2015-10-13,100.0335922241211,102.06077111122826,99.98094048779961,101.01646703893933,37445300
2015-10-14,99.05072784423828,100.70054703237379,98.91031428169714,100.07747691299356,39987400
2015-10-15,101.42013549804688,101.42013549804688,98.86642612090706,99.33153426447397,42503400
2015-10-16,101.28851318359375,101.62199204508397,100.41972603000731,101.62199204508397,33685600
2015-10-19,101.4815673828125,101.98177892504522,100.61278032425807,100.83217146901428,24949500
2015-10-20,101.34115600585938,102.06075866071113,100.94624794576279,101.42891112078547,20531400
2015-10-21,99.79666900634766,101.77996730675227,99.73523973884915,101.72730886654782,34060300
2015-10-22,100.6742172241211,101.28850979798517,99.80543009957421,100.40217432645085,36882600
2015-10-23,101.66584777832031,101.84136469858618,100.68297980597518,101.49033755334038,40172500
2015-10-26,100.97258758544922,101.68341951248073,100.85850659001092,101.44647330504122,19783300
2015-10-27,99.86685943603516,100.80585333984912,99.25256016639777,100.56012961482202,38189200
2015-10-28,102.78036499023438,102.79791333573256,99.9721543451956,100.16521962210727,65529900
2015-10-29,101.68340301513672,102.77158114175116,101.41135346201867,102.44687986009423,27252000
2015-10-30,101.21831512451172,101.82383694494199,100.99015310995375,101.41138044089747,28018700
2015-11-02,103.32447814941406,103.61407614160639,101.28852807192322,101.31485394479742,33836900
2015-11-03,103.85978698730469,104.4565312860577,103.01732562941004,103.19283590157187,28626300
2015-11-04,103.80712127685547,104.43019136306624,103.28058383593098,104.12304508046752,25696000
2015-11-05,103.88610076904297,104.07916606312598,102.75404156806371,103.76324225376959,27141300
2015-11-06,104.62324523925781,104.74610373889345,102.9295454139538,103.56139295224344,35141300
2015-11-09,103.39466094970703,104.6846819835208,102.91199774137992,104.49161670018997,32983100
2015-11-10,103.70178985595703,103.70178985595703,102.63993767073072,102.9558614095914,21892200
2015-11-11,102.79792022705078,103.8509951049819,102.74526849174026,103.82466923732665,22037600
2015-11-12,100.83216857910156,102.22749300602275,100.68298421181179,102.08708615895185,39916100
2015-11-13,100.10381317138672,101.21831748475506,99.74401509678604,100.42851454699677,43883000
2015-11-16,100.96383666992188,100.99893337137254,99.48074996031832,100.0072875208268,28979100
2015-11-17,100.57768249511719,101.92913282492471,100.43726894097713,101.05156819740971,34441000
2015-11-18,102.28015899658203,102.36791411940239,100.49869719642375,100.85850190385996,35554300
2015-11-19,101.85014343261719,102.3679100185028,101.56932303366978,102.18362225937666,25512500
2015-11-20,102.50831604003906,102.99097923523598,102.13096300432684,102.21872481820728,31697700
2015-11-23,103.01729583740234,103.45607808620133,102.39422584754209,102.4205517112243,22716400
2015-11-24,103.77201843261719,103.9212028141927,102.28893205206093,102.56975246838002,24994500
2015-11-25,104.57939147949219,104.71102753335175,103.64917497071684,103.8159144186248,20772600
2015-11-27,104.97428894042969,105.22000597843333,104.32488625966333,104.66713594763799,14129300
2015-11-30,104.51795196533203,105.36919077549702,104.47407774853944,105.32530986341726,30165400
2015-12-01,105.21121978759766,105.22877482902975,104.34243270473358,104.96550276984108,27899900
2015-12-02,104.07917785644531,105.34287323706153,103.94754180508318,105.07083030745741,22238300
2015-12-03,102.32404327392578,104.82510134436232,101.92036431302088,104.36877064364424,39485400
2015-12-04,103.35955810546875,103.49119413527583,102.09586293177931,102.32403160375914,32669900
2015-12-07,101.80628204345703,103.26303595420288,101.36749969638015,103.23671008462422,29621400
2015-12-08,101.24464416503906,101.8062850502623,100.44605705603531,100.88483941607144,30946000
2015-12-09,100.11258697509766,101.94669406482731,99.69135295469047,100.94627079855884,41980400
2015-12-10,100.446044921875,100.9901373928954,99.73521972697812,99.94583335967226,31278800
2015-12-11,98.2082748413086,99.4631860121473,97.87479594977921,99.40175674717418,52609300
2015-12-14,97.5062255859375,98.62072993740881,96.77784519415466,98.17317670945481,53400400
2015-12-15,98.91032409667969,99.12971528845529,97.93622666957297,98.0503143742805,48273900
2015-12-16,100.41971588134766,100.61278116158569,99.01561388227982,99.59480302770747,44560600
2015-12-17,99.34907531738281,100.86726483418579,99.13846171402204,100.8409389706764,41318000
2015-12-18,97.8309097290039,99.06827239890914,97.79580633971261,98.86643627959285,49876600
2015-12-21,98.56806182861328,98.84010472930068,97.84845907898291,98.43642579124335,26479300
2015-12-22,99.4719467163086,99.62113109240772,98.10294807391834,98.84887664970056,28108700
2015-12-23,100.72686004638672,100.88482193644224,99.80542126713479,99.97215398226439,29609700
2015-12-24,100.9172592163086,101.4989689163331,100.60877985614972,100.864378961523,13370500
2015-12-28,100.45014190673828,100.53827791453273,99.55995276201772,100.45895752482164,22125500
2015-12-29,101.53421020507812,101.61353730556172,100.53826071116235,100.8996270229355,22841500
2015-12-30,100.5118179321289,101.66641487218365,100.47656219110536,101.4020069010246,21273200
2015-12-31,99.2602767944336,100.4501295643261,99.16332518046833,100.08876323512006,39517700
2016-01-04,96.95987701416016,97.68260283924783,96.14019958972642,97.48869964055574,66665900
2016-01-05,97.17142486572266,97.46227972406172,96.55446612774215,97.31244784831587,28253300
2016-01-06,95.69071960449219,96.59853322390555,95.18833698382915,95.80529573750442,35569200
2016-01-07,93.13473510742188,94.74765020853583,92.97608761019188,94.06017996198787,52482000
2016-01-08,91.53060913085938,93.85743393384513,91.363152788725,93.31098683160015,60299300
2016-01-11,91.13402557373047,92.3503186407397,90.17332491643724,91.8479359908504,47144800
2016-01-12,91.40724182128906,92.5353987876665,89.84721373717095,91.85674417407398,53702900
2016-01-13,88.47225189208984,92.03300092997287,87.82885313084125,91.58350537600846,70591600
2016-01-14,89.69735717773438,90.52585022594067,87.42341918956248,88.89531097679932,69373400
2016-01-15,88.24311828613281,88.39295016906472,85.94273288593371,87.32648902835247,85759200
2016-01-19,87.05325317382812,89.19499093801379,86.14543959125918,89.08041480965173,51391100
2016-01-20,87.41462707519531,88.42820798073362,83.78336570664241,85.87222339591635,94385800
2016-01-21,87.2118911743164,88.9393888752019,86.70950862871203,87.54681735428271,65798200
2016-01-22,89.3448257446289,89.55635348199296,88.25191786549934,88.71023580819123,46056700
2016-01-25,87.36173248291016,89.08922351337579,87.12375790294286,88.78955306533275,35019600
2016-01-26,89.10685729980469,89.37127203299909,87.41462183552929,87.71428559042668,33349600
2016-01-27,87.88176727294922,89.53874734130417,87.30887304620313,88.65737367687863,47973900
2016-01-28,87.86412811279297,88.97465390333167,87.44988148366583,88.62210987580298,41951100
2016-01-29,90.74620056152344,90.76383179439999,88.10208047503029,88.17259195784627,42245300
2016-02-01,90.33195495605469,90.86077763404957,89.23905385828591,90.02347562091977,33615700
2016-02-02,88.3841323852539,89.4329689887675,87.93463002312721,89.30957723827721,39692700
2016-02-03,88.49871826171875,89.08042128754111,86.4979966081528,89.07160566953502,55262500
2016-02-04,88.84244537353516,89.87365068370055,88.11090380505378,88.13734393233817,51188400
2016-02-05,86.40984344482422,88.52514081510087,86.33933196346784,88.4458137174887,53366600
2016-02-08,84.99085235595703,85.50205063277284,83.67760763906854,85.50205063277284,61107700
2016-02-09,84.41793060302734,85.60778317094345,83.7480850359764,83.84503663348421,55857200
2016-02-10,84.46200561523438,86.30407259899533,84.32979827432862,85.00845276193931,42756100
2016-02-11,83.5453872680664,84.08302559208113,82.53180649044788,82.91961294694258,57923200
2016-02-12,85.13185119628906,85.30812990617102,83.89793384884149,84.31218041163255,40097300
2016-02-16,87.15018463134766,87.34408782244768,85.6871085314603,86.18949101551752,38882100
2016-02-17,88.51632690429688,89.09802982583231,87.72308953461663,87.75834527597411,40940400
2016-02-18,88.09324645996094,88.70139610463028,87.73188695360439,88.58682001224284,35043600
2016-02-19,88.53395080566406,88.63090241264595,87.35291373784109,87.74952905778879,32424800
2016-02-22,89.52110290527344,89.90890938311188,89.23024804689462,89.31838404885447,28867400
2016-02-23,88.70143127441406,89.45059742796,88.62211088462107,89.23025404607317,29857100
2016-02-24,89.55634307861328,89.74143066784917,87.22951806486951,87.80241206451096,36909600
2016-02-25,90.37605285644531,90.42893312247138,89.362471836747,89.71502263373083,22612600
2016-02-26,90.94892883300781,91.19571232413197,90.51705099919474,90.83434598045316,27474700
2016-02-29,90.54349517822266,91.68927659952266,90.53467956112968,90.89603916979459,32014400
2016-03-01,92.4913330078125,92.4913330078125,90.84316221749624,91.32792031004392,36422700
2016-03-02,93.44322204589844,93.50491792623907,92.1828575837856,92.35913633072072,24937100
2016-03-03,94.42152404785156,94.43915528038825,93.35506310711101,93.46964594556457,28216300
2016-03-04,94.94153594970703,95.47035860153586,94.01609126574793,94.36864194174878,38180900
2016-03-07,95.97276306152344,96.06089906957865,94.49205526341825,94.49205526341825,38739900
2016-03-08,93.65475463867188,95.44394185653124,93.54898739266055,95.44394185653124,46193900
2016-03-09,94.13069152832031,94.31577915450835,93.48728592117952,93.97204403096683,25627200
2016-03-10,93.36386108398438,94.73880109089745,92.37672070312613,94.39506608916919,47051200
2016-03-11,95.3646011352539,95.47918398317192,94.00729198899509,94.12186811256757,33625000
2016-03-14,95.11782836914062,95.48800363254783,94.65951709887642,95.07376372788528,24422700
2016-03-15,93.63710021972656,94.55372928518187,93.45201262829013,94.49203342136973,34258400
2016-03-16,94.29813385009766,94.59780428898713,93.18760825865601,93.18760825865601,37952200
2016-03-17,95.74357604980469,96.1578225632508,93.7164215602255,94.29812442268059,41724500
2016-03-18,96.60733032226562,96.90699402393574,95.80527737189306,95.86697323543365,36512600
2016-03-21,96.378173828125,96.89818759777997,96.1402059839405,96.45750092574981,29903700
2016-03-22,96.26358795166016,96.67783445725318,95.6025580106528,95.87578156781234,23602100
2016-03-23,94.48407745361328,95.99575120075829,94.413360962785,95.95155423705798,39243300
2016-03-24,94.7669448852539,94.78462906286346,93.47627644579916,93.91828646251123,30924300
2016-03-28,94.88188934326172,95.27969573401468,94.1923546688692,94.97029001403584,21096400
2016-03-29,97.5162582397461,97.54277776448126,94.38682617476815,94.62551538646132,46761100
2016-03-30,97.52508544921875,98.23230414209532,97.28640301848186,98.02897657591868,35683500
2016-03-31,97.79913330078125,98.27650492539793,97.54276668323503,97.66653569216903,28555900
2016-04-01,98.23233032226562,98.32073099630078,96.782537685564,96.89745788735578,29981400
2016-04-04,97.41016387939453,98.40910403004241,97.33059857393313,98.04665934493687,21529400
2016-04-05,96.30512237548828,97.1184189998679,96.21671499691723,96.6852511719212,32515800
2016-04-06,97.39249420166016,97.48089486402633,95.9957408048449,96.2963111503357,28157800
2016-04-07,96.07528686523438,97.1361080900783,95.58907320286774,96.68526277901489,33298400
2016-04-08,96.45542907714844,97.3040875235649,96.03109648167131,96.89743910619063,26151700
2016-04-11,96.15486907958984,97.72843061743019,96.1371916441258,97.01236970717396,25842100
2016-04-12,97.1891860961914,97.4013490625968,95.85431366245679,96.17256148433442,25058700
2016-04-13,99.28426361083984,99.39034841704296,97.69303198500899,97.75491310249348,40534700
2016-04-14,99.16053771972656,99.62906731590897,98.90417106917539,99.24010303967479,25538600
2016-04-15,99.4080581665039,99.56718205527679,98.8864895416328,98.92185115519767,21176100
