Date,Close_XLF,High_XLF,Low_XLF,Open_XLF,Volume_XLF
2015-07-10,16.488706588745117,16.5288572697323,16.415097006935287,16.52216548956777,36120618
2015-07-13,16.68946075439453,16.68946075439453,16.59577583664076,16.629234735838537,41191230
2015-07-14,16.729612350463867,16.763071248353302,16.602466967274914,16.63592586516435,27691961
2015-07-15,16.870145797729492,16.89691449689144,16.749693721944237,16.809919759836866,62160945
2015-07-16,17.03743553161621,17.03743553161621,16.977209516301222,16.99728485473955,39781365
2015-07-17,16.990591049194336,17.044126849855015,16.916979912489236,17.024049942601703,22286763
2015-07-20,17.010669708251953,17.064205519370788,16.963827248331025,17.03743682820677,25354045
2015-07-21,16.990591049194336,17.084277521943854,16.950440377105497,17.017359735129123,24390172
2015-07-22,17.11773681640625,17.13781215292102,16.977207889593938,16.997283226108706,36459143
2015-07-23,16.970521926879883,17.14450980751247,16.93706302122159,17.131126245249153,36561685
2015-07-24,16.809917449951172,16.963829985737004,16.783150325677017,16.950446423599928,32149658
2015-07-27,16.68946075439453,16.736304784480584,16.629234735838537,16.696154105443252,34805048
2015-07-28,16.75638198852539,16.82329979436706,16.64931192796938,16.82329979436706,29677194
2015-07-29,16.92367935180664,16.930371132895928,16.76976681554352,16.80991750207926,33091373
2015-07-30,16.92367935180664,16.93706291398522,16.829992845347125,16.89691222744948,20597954
2015-07-31,16.870145797729492,16.94375697080793,16.823303323813004,16.90360627887951,24137571
2015-08-03,16.850065231323242,16.89021748202147,16.736304972770956,16.87014057106776,42025601
2015-08-04,16.823301315307617,16.91029604197604,16.796534190551018,16.863453573651995,30678613
2015-08-05,16.89021873474121,16.990595440908592,16.8433747006538,16.93706119761932,24771536
2015-08-06,16.82999038696289,16.930368659849275,16.769764365956597,16.903601539402032,23921408
2015-08-07,16.863454818725586,16.88352859256565,16.72292583216834,16.816610775733437,30673812
2015-08-10,17.02405548095703,17.030748833024916,16.93037054893833,16.97721301494768,30165778
2015-08-11,16.870145797729492,16.92368162484372,16.803227977848795,16.863455586951094,65448208
2015-08-12,16.716230392456055,16.74299908705679,16.461941149028988,16.729615525361123,77509300
2015-08-13,16.776460647583008,16.83668668474935,16.649315220133307,16.756385301860895,27547564
2015-08-14,16.896913528442383,16.896913528442383,16.749692761933158,16.75638454353769,33603346
2015-08-17,16.930370330810547,16.93706211158281,16.76307424029459,16.823300267244957,28771055
2015-08-18,16.916990280151367,16.95714254805662,16.87684115466583,16.91030006857866,20245642
2015-08-19,16.76307487487793,16.91029562865029,16.702847274438202,16.870143371287323,57382080
2015-08-20,16.408401489257812,16.609158010107514,16.408401489257812,16.58908267226435,67731590
2015-08-21,15.81951904296875,16.321407166002064,15.81951904296875,16.20095357653557,127715881
2015-08-24,15.143647193908691,15.67899435562264,12.393297870703776,14.849205705042749,143651668
2015-08-25,14.942889213562012,15.712450113480555,14.889353408260291,15.699066554957383,84936661
2015-08-26,15.50500202178955,15.50500202178955,15.009805686348262,15.290863533039206,146056427
2015-08-27,15.886445045471191,15.9199039567326,15.578619919446755,15.705765353449845,96219884
2015-08-28,15.812830924987793,15.866365167718145,15.712452648659097,15.82621448567038,40348364
2015-08-31,15.67898941040039,15.779366087757253,15.665605853419477,15.712448302852678,58845124
2015-09-01,15.170414924621582,15.424704168868315,15.05665307863232,15.344402798435476,86294454
2015-09-02,15.377859115600586,15.41801136527117,15.177104152084237,15.371167335857011,52533664
2015-09-03,15.464856147766113,15.625460456959038,15.397936769063588,15.424703892060846,60273576
2015-09-04,15.157033920288086,15.290871131467549,15.05665561910107,15.24402708626845,54210039
2015-09-08,15.54516315460205,15.558546720954567,15.344408088104368,15.451478190134441,49726245
2015-09-09,15.33102035522461,15.752607294383584,15.297561448436483,15.685687909597805,43741739
2015-09-10,15.404629707336426,15.51838997701978,15.27079095352557,15.31763498872217,43653476
2015-09-11,15.47154426574707,15.471544265747072,15.297556436245788,15.331015332071226,26809949
2015-09-14,15.438090324401855,15.484932793590422,15.377862721378474,15.438090324401855,31837353
2015-09-15,15.658918380737305,15.705760843051005,15.438088058620577,15.498314081595336,41048311
2015-09-16,15.759295463562012,15.786062582857237,15.59199939675769,15.672300754643366,28008328
2015-09-17,15.538472175598145,15.852989143579556,15.505013257985237,15.745919036008216,75221486
2015-09-18,15.237876892089844,15.399266592530747,15.210978871831852,15.325297036821267,85290820
2015-09-21,15.412714004516602,15.473234543821714,15.311844860115295,15.338744456477018,47097445
2015-09-22,15.217704772949219,15.271500818400384,15.103386597472399,15.184082244542239,65335941
2015-09-23,15.2244291305542,15.278225175482133,15.137008978653231,15.2244291305542,34891095
2015-09-24,15.116833686828613,15.143731706134288,14.982342011407344,15.049588638564424,51271027
2015-09-25,15.338746070861816,15.439613646986531,15.264774936144077,15.332019986893886,55416173
2015-09-28,14.982341766357422,15.258049617516926,14.935270233342388,15.231151598651191,58422891
2015-09-29,15.00924015045166,15.056313263505018,14.874750052850366,14.99579114069153,48264309
2015-09-30,15.237876892089844,15.237876892089844,15.056313676455447,15.210978871831852,49086741
2015-10-01,15.244603157043457,15.30512370961064,15.083213437971173,15.231154145361861,48512971
2015-10-02,15.264774322509766,15.264774322509766,14.780605239895579,14.915096914881667,75346063
2015-10-05,15.587550163269043,15.60772367309163,15.365639976328046,15.372364479602242,47975517
2015-10-06,15.513588905334473,15.607732001408158,15.486689298991477,15.55393594650891,36684908
2015-10-07,15.634622573852539,15.72204270027294,15.520306011700821,15.614449062884589,38597020
2015-10-08,15.728775978088379,15.742224992902761,15.540488191793541,15.574110728829496,37237011
2015-10-09,15.627902030944824,15.775842727763287,15.560656977342349,15.76239371704279,58339183
2015-10-12,15.641349792480469,15.66824939066616,15.580829249071671,15.62117627801087,25312191
2015-10-13,15.520308494567871,15.688421112861333,15.520308494567871,15.587553541885255,42452020
2015-10-14,15.392544746398926,15.553934474718547,15.372371227720626,15.527036449814148,44763838
2015-10-15,15.742225646972656,15.762399170032413,15.466517674035519,15.479968268302253,55652525
2015-10-16,15.836365699768066,15.863263722644064,15.755670052246968,15.789292580841966,36542235
2015-10-19,15.822916984558105,15.856539517137598,15.728773893335527,15.735498399851426,32690313
2015-10-20,15.917054176330566,15.937227686400098,15.809460543733847,15.822909550446868,23941473
2015-10-21,15.802741050720215,15.99102876448037,15.775841452560572,15.937231147053977,29215200
2015-10-22,16.058269500732422,16.118790027831835,15.829634819464385,15.836359322475431,61204335
2015-10-23,16.23311424255371,16.239838748085297,16.112073142985167,16.18604270383261,45903498
2015-10-26,16.165864944458008,16.23311156758571,16.105344404646594,16.23311156758571,24485698
2015-10-27,16.071720123291016,16.10534264172809,16.017924093791695,16.085169130665843,28664204
2015-10-28,16.448299407958984,16.47519742911968,16.105346480374102,16.105346480374102,112058299
2015-10-29,16.42812156677246,16.508817187901418,16.34742752453609,16.441570573811855,48479611
2015-10-30,16.19276237487793,16.401223563012294,16.172588864306146,16.387774555964437,62867662
2015-11-02,16.414676666259766,16.481923297172692,16.226388941710937,16.23311344691293,73531446
2015-11-03,16.441574096679688,16.495371715256844,16.333980438418294,16.40795157187704,42479225
2015-11-04,16.394502639770508,16.481922783565242,16.347431104823382,16.441574174717633,40100564
2015-11-05,16.461746215820312,16.48864423338183,16.367603154355002,16.39450117191652,45236788
2015-11-06,16.629859924316406,16.79125118281122,16.56933938655041,16.77107609132981,85556100
2015-11-09,16.448299407958984,16.690384756191254,16.354156333896547,16.65003772445021,59169369
2015-11-10,16.522275924682617,16.529000432162285,16.38105968871608,16.407957718634748,41119339
2015-11-11,16.46847152709961,16.59623710452746,16.455020940056592,16.59623710452746,27576370
2015-11-12,16.219667434692383,16.43485321982599,16.212942928247372,16.42812871338098,66597469
2015-11-13,16.085172653198242,16.253286861091986,16.038101117078025,16.13896869447849,53877793
2015-11-16,16.280187606811523,16.280187606811523,16.004481270207837,16.038103801635938,53560564
2015-11-17,16.24656105041504,16.394501730940696,16.212938527316673,16.347430198602982,46013180
2015-11-18,16.535722732543945,16.5558962522903,16.28691283121899,16.340710462769234,83572836
2015-11-19,16.562618255615234,16.596240783444145,16.481924188825843,16.542444738917887,35613076
2015-11-20,16.589521408081055,16.656768063427542,16.542449854564,16.609694931016936,44189330
2015-11-23,16.522275924682617,16.636594130730487,16.502102402243615,16.58279649199963,31828859
2015-11-24,16.47519874572754,16.528996371241146,16.333982544455655,16.42140269910706,35916887
2015-11-25,16.4886474609375,16.52227156836391,16.441575920990868,16.481924534123937,24226080
2015-11-27,16.528993606567383,16.5491671206758,16.434848961835247,16.515544597161774,23191055
2015-11-30,16.51554298400879,16.582788024468694,16.48864338893212,16.582788024468694,30361138
2015-12-01,16.69710350036621,16.703828003336184,16.542438353164375,16.57606086801424,38268343
2015-12-02,16.502094268798828,16.737453493478398,16.468471747972135,16.737453493478398,43846620
2015-12-03,16.23311424255371,16.596240699045456,16.179318198301026,16.596240699045456,59308595
2015-12-04,16.663488388061523,16.690386411890525,16.293635823733283,16.333982859476787,52547451
2015-12-07,16.508819580078125,16.6567602578411,16.428123947256132,16.64330966996009,31381144
2015-12-08,16.300355911254883,16.448296581106195,16.260008886448,16.327255506685535,35697769
2015-12-09,16.112071990966797,16.407951792094124,16.017927341362913,16.226388576830082,66624798
2015-12-10,16.125516891479492,16.28018206226767,16.051547347529482,16.105343379493124,58161303
2015-12-11,15.769113540649414,15.984299227183033,15.68169499692023,15.883431676726282,89542078
2015-12-14,15.802741050720215,15.910333127787224,15.627900767700545,15.78256595737726,71948873
2015-12-15,16.172588348388672,16.260006891411024,15.950676581393015,15.964125588011838,93332943
2015-12-16,16.434850692749023,16.48864673603725,16.165867318521833,16.320532521868515,102205375
2015-12-17,16.199491500854492,16.495372898120948,16.179317984526286,16.495372898120948,70913355
2015-12-18,15.766423225402832,16.104758358192882,15.76642322540283,16.084456852093897,113598773
2015-12-21,15.92205810546875,15.976192814503786,15.77995866481531,15.894991545344284,50728156
2015-12-22,16.070926666259766,16.10475986494701,15.87469093630166,16.01679195957413,57087748
2015-12-23,16.26039695739746,16.28746352099091,16.12506255064389,16.17242903693243,40627924
2015-12-24,16.246862411499023,16.334828736333446,16.206260980481566,16.280695613358418,13844688
2015-12-28,16.233320236206055,16.240086873532626,16.097985900889157,16.179187137593484,16747016
2015-12-29,16.40249252319336,16.42279244107034,16.314526212393112,16.368659326731727,38040239
2015-12-30,16.287458419799805,16.395724640264906,16.26039186468353,16.368658085148628,19339133
2015-12-31,16.125049591064453,16.31451697273144,16.091216413764105,16.125049591064453,59154720
2016-01-04,15.813787460327148,15.827320736619932,15.631086641588904,15.793487545887972,93387476
2016-01-05,15.874683380126953,15.922049835743186,15.732582424492973,15.84085019754393,52096536
2016-01-06,15.631084442138672,15.725817362858287,15.549883207022134,15.644617716527188,77248574
2016-01-07,15.191251754760742,15.44838720489889,15.130352005994984,15.306286202326314,92006910
2016-01-08,14.95442008972168,15.340121734949928,14.920585302018424,15.326588455383046,83028242
2016-01-11,14.974719047546387,15.062685359082812,14.82585139308341,15.035618801686988,70986600
2016-01-12,15.089752197265625,15.157420180800282,14.893518063708473,15.13035362290081,80633578
2016-01-13,14.697280883789062,15.218316781714707,14.629614503065854,15.150650400991498,125524947
2016-01-14,14.825854301452637,14.947653833627102,14.589018700207546,14.731119743197349,95264013
2016-01-15,14.494284629821777,14.561951031445751,14.298050476326111,14.325115448189562,94362797
2016-01-19,14.487513542175293,14.704047549684939,14.386012382112769,14.64991285621829,83779398
2016-01-20,14.2033109664917,14.338645311276768,13.892042450121718,14.18977769089175,107682217
2016-01-21,14.142413139343262,14.399546999310493,14.095045079550358,14.216846165211573,91494814
2016-01-22,14.399542808532715,14.460444128031776,14.298043257343172,14.325108215541714,59334200
2016-01-25,14.1085786819458,14.392780692106099,14.074745487590013,14.338647581136836,78982191
2016-01-26,14.345416069030762,14.38601590749074,14.142415287944827,14.162715207174816,63973716
2016-01-27,14.291279792785645,14.541648613364654,14.189780207782695,14.298048020571708,77206350
2016-01-28,14.298046112060547,14.446912150194152,14.203311589917146,14.379245769224331,79906672
2016-01-29,14.697280883789062,14.704047521861384,14.352179164529407,14.399545631035652,100518905
2016-02-01,14.636381149291992,14.710815764994546,14.528114928322198,14.629616099267201,84561575
2016-02-02,14.230382919311523,14.446916999889067,14.196549717469123,14.426618667569814,86157444
2016-02-03,14.243911743164062,14.311579714461908,13.837910270519739,14.311579714461908,151930266
2016-02-04,14.365715026855469,14.467216204998634,14.155947620064593,14.155947620064593,97011048
2016-02-05,14.176248550415039,14.453683958711327,14.135647122986427,14.379249332413911,81506726
2016-02-08,13.81761360168457,14.02061438569398,13.628144508570653,13.973247906808533,132312804
2016-02-09,13.797310829162598,13.892045367039264,13.546943589208272,13.546943589208272,168924221
2016-02-10,13.722877502441406,14.06121263377124,13.716110863366245,13.905578346256645,80836939
2016-02-11,13.303339958190918,13.452207593703012,13.21537365785262,13.357474654877153,155436893
2016-02-12,13.86497688293457,13.86497688293457,13.560474982753725,13.621374727275615,119640644
2016-02-16,14.088279724121094,14.149181066892037,13.959713576819427,14.101813002784427,97496185
2016-02-17,14.27774429321289,14.345412261471798,14.223611189634259,14.223611189634259,79846353
2016-02-18,14.196544647216797,14.331878995038336,14.128878267698838,14.331878995038336,79491948
2016-02-19,14.196544647216797,14.257444388782961,14.06121029939526,14.081510213250647,91481888
2016-02-22,14.419849395751953,14.480749154664764,14.365716276718343,14.365716276718343,52408225
2016-02-23,14.162712097167969,14.36571283367673,14.135643955352535,14.345412918904422,71553352
2016-02-24,14.128876686096191,14.169476509262177,13.837908109169081,13.959709167452479,89023089
2016-02-25,14.325116157531738,14.338651027312881,14.128883583105287,14.128883583105287,87713797
2016-02-26,14.426614761352539,14.555180893542493,14.34541351013102,14.41984653403047,100096303
2016-02-29,14.27098274230957,14.487516798488896,14.264214513917521,14.413082174036436,70846020
2016-03-01,14.751415252685547,14.77848021559387,14.372478762613612,14.372478762613612,100224943
2016-03-02,14.913813591003418,14.92058022848596,14.744646065154365,14.76494597760199,89863616
2016-03-03,15.015315055847168,15.022081693471131,14.839380888838548,14.900280627454228,76643660
2016-03-04,15.076220512390137,15.150655143269958,14.96118604036831,15.089753792770805,70707286
2016-03-07,15.069454193115234,15.08975411411854,14.927353157305921,14.974721228433145,48251261
2016-03-08,14.825854301452637,14.995021907147876,14.8055527906373,14.934120552274385,94684581
2016-03-09,14.846146583557129,14.920579592693365,14.792011897218062,14.879979769528145,59913509
2016-03-10,14.83261775970459,15.008551968328481,14.656683551080699,14.940885576083106,94740222
2016-03-11,15.218315124511719,15.238615036518116,14.981481228984942,14.981481228984942,79284278
2016-03-14,15.170952796936035,15.21155263201145,15.076218259640827,15.170952796936035,55347853
2016-03-15,15.16418743133545,15.16418743133545,15.015319768103563,15.06945288608387,75699114
2016-03-16,15.130355834960938,15.225088801459062,15.015321358284147,15.082987762925665,72379969
2016-03-17,15.313054084777832,15.36042055988711,15.02208541724896,15.130353234856104,65859485
2016-03-18,15.448987007141113,15.510157061248282,15.367426934998223,15.408206971069669,65031268
2016-03-21,15.421795845031738,15.52374750148817,15.360625808660208,15.401405832907894,47484348
2016-03-22,15.374221801757812,15.435391848679696,15.27906679959739,15.313050158998436,43482367
2016-03-23,15.258676528930664,15.374221544800552,15.25187985716405,15.3470348577341,55912266
2016-03-24,15.16352653503418,15.163526535034178,15.02079479999221,15.122744899423742,48500785
2016-03-28,15.211100578308105,15.258677283025671,15.136335589342954,15.183912294060521,36121356
2016-03-29,15.238289833068848,15.245086506316015,15.061574732804647,15.149931485017841,44438115
2016-03-30,15.326643943786621,15.442188964912507,15.306253927559265,15.319847271710836,37636102
2016-03-31,15.292661666870117,15.387816678510239,15.25867830408352,15.285864994312798,39946073
2016-04-01,15.428593635559082,15.448983649162848,15.1567235958342,15.21789523248283,45753316
2016-04-04,15.35383129119873,15.448986300182073,15.319847929360968,15.41500293834431,38544826
2016-04-05,15.136340141296387,15.238291849331524,15.10915344471049,15.211105152745628,61644172
2016-04-06,15.217896461486816,15.231489804987133,15.061571415395731,15.109148117646834,38129610
2016-04-07,14.932432174682617,15.122740568288535,14.850872118496097,15.10914722559078,51315220
2016-04-08,14.986809730529785,15.136338137798143,14.959623037542412,15.034388039095498,55956828
2016-04-11,15.047981262207031,15.177119648676024,15.0343879158248,15.054777935398146,45423161
2016-04-12,15.238289833068848,15.265476526057522,15.034388039815974,15.068371406051817,48225902
2016-04-13,15.584920883178711,15.59851422751243,15.381019122335344,15.394612466669063,69649488
2016-04-14,15.618900299072266,15.700461940311733,15.510151976032029,15.510151976032029,52055051
2016-04-15,15.564534187316895,15.680079234642209,15.537347492849268,15.659689213791488,53901797
