Date,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT
2015-02-23,37.97243881225586,38.00683943312668,37.54239988247238,37.5854031192634,32518800
2015-02-24,37.92084503173828,38.10146065232197,37.77463004297694,37.97245090087835,25271700
2015-02-25,37.83482360839844,37.92083007543916,37.671406727710085,37.80041970920758,29759800
2015-02-26,37.895042419433594,38.04125412217117,37.748827435758436,37.83483721466664,28957300
2015-02-27,37.714412689208984,38.01544190749855,37.550999077636924,37.95523672002797,33807700
2015-03-02,37.740211486816406,38.00683348173304,37.456384262753495,37.55959267107812,31924000
2015-03-03,37.22416687011719,37.697212294219646,37.0607532660232,37.46499088991567,31748600
2015-03-04,37.03495788574219,37.16396761029866,36.8801435915248,36.99195136328634,25748700
2015-03-05,37.07796096801758,37.189772020235935,36.8285375749678,37.04355706257547,23193500
2015-03-06,36.43290328979492,37.0779617665096,36.25228770373971,36.983352664974845,36248800
2015-03-09,36.854331970214844,37.095155982328016,36.28668076034357,36.28668076034357,32108000
2015-03-10,36.14907455444336,36.733927812658344,36.14907455444336,36.42429923114018,39159700
2015-03-11,36.106075286865234,36.441505193440406,35.98566488767798,36.389902611467186,32215300
2015-03-12,35.28037643432617,35.82222613176873,35.14276417730179,35.54700161771997,59992500
2015-03-13,35.59002685546875,35.667434003001844,34.92776643344937,35.005173580982465,58007700
2015-03-16,35.744834899902344,35.81363941849058,35.50401088250236,35.66742776590529,35273500
2015-03-17,35.86525344848633,35.97706450774824,35.39221120213745,35.58142613211468,31673400
2015-03-18,36.553314208984375,36.83714151769219,35.54702454561039,35.63303103137432,44194800
2015-03-19,36.3726921081543,36.63071480018687,36.312486922711244,36.34688754229546,33879100
2015-03-20,36.880123138427734,36.96612957376766,36.544693447292744,36.60489860821773,71904500
2015-03-23,36.86294174194336,37.095163183919645,36.794133930570965,36.88014369478646,26246100
2015-03-24,36.89734649658203,37.12956466296428,36.76833348775891,36.79413477714869,25513300
2015-03-25,35.65882110595703,36.92313639086071,35.641619158026955,36.914533776427625,43469900
2015-03-26,35.44380187988281,35.78783427856939,35.19437855488185,35.45240449436484,37495600
2015-03-27,35.23739242553711,35.63302747000862,35.11698204512724,35.36640214128906,34401400
2015-03-30,35.22878646850586,35.72763317539736,35.18578323399988,35.34919683749719,35049700
2015-03-31,34.97077560424805,35.28900358430981,34.86756715035134,35.07398405814475,34887200
2015-04-01,35.02236557006836,35.0567661851229,34.6697338385045,34.91915388209642,36865300
2015-04-02,34.652549743652344,35.039585570609376,34.50633475082955,34.970777743178,37487500
2015-04-06,35.73624801635742,35.934065605669794,34.55794181874118,34.695554197434035,39223700
2015-04-07,35.71904754638672,36.04587818974451,35.52983256839057,35.78785537906754,28809400
2015-04-08,35.624427795410156,35.856649240063454,35.29760053043475,35.65883170149296,24753400
2015-04-09,35.6760368347168,35.79644723580299,35.478219278512725,35.478219278512725,25723900
2015-04-10,35.8824348449707,36.080252278987764,35.61580963515536,35.805027737665306,28022000
2015-04-13,35.91683578491211,36.17486166561244,35.59860802123316,35.607210633755365,30276700
2015-04-14,35.8222541809082,36.14908149666538,35.5986320375611,35.95126392735838,24244400
2015-04-15,36.34688186645508,36.51889806126068,35.84803851054846,35.91684301990909,27343600
2015-04-16,36.26087951660156,36.415693781368006,35.96845293659121,36.08026396801951,22509700
2015-04-17,35.796443939208984,35.899655657152685,35.40080886323597,35.839447181217,42387600
2015-04-20,36.905948638916016,37.12956748615047,35.84805304131438,35.89105628721285,46057700
2015-04-21,36.67372131347656,37.11236288198312,36.57911221905606,36.98334988396664,26013800
2015-04-22,36.97475814819336,37.09516855459114,36.596321692728885,36.699530143793055,25064300
2015-04-23,37.27577209472656,37.50799349513349,36.811329293912706,36.88873642738168,46309500
2015-04-24,41.17193603515625,41.40415750631873,39.26256496271601,39.271164299749834,130933700
2015-04-27,41.309547424316406,41.39555719732233,40.61288630812391,40.621485644955825,59248200
2015-04-28,42.28143310546875,42.32443634801679,41.02572004981816,41.09452458170761,60730800
2015-04-29,42.19542694091797,42.41044643622871,41.71378209028453,41.90300029605787,47804600
2015-04-30,41.834190368652344,42.60826182502881,41.79978646371629,41.88579622605643,64725500
2015-05-01,41.85139846801758,42.04061669202024,41.62777961496326,41.7825939289768,38937300
2015-05-04,41.49016571044922,42.03201250837557,41.43855984738786,41.60197349234286,34039500
2015-05-05,40.939697265625,41.42134195944433,40.69027722578304,41.128915409792604,50369200
2015-05-06,39.80440139770508,41.085918823316554,39.580782602847485,40.91390259907563,52433000
2015-05-07,40.16564178466797,40.501071667429116,39.7011988942585,39.79580799574233,32971700
2015-05-08,41.06871795654297,41.266535471312345,40.87090044177359,40.89670172776279,35364900
2015-05-11,40.74189376831055,41.206336673763026,40.74189376831055,40.89670807012804,24609400
2015-05-12,40.72467041015625,41.00849757462375,39.92479803148388,40.29463163800704,29928300
2015-05-13,40.965518951416016,41.55897163218491,40.913913086634516,41.44716056562702,34184600
2015-05-14,41.90300369262695,41.98901018534791,41.30954773766525,41.30954773766525,32980900
2015-05-15,41.54176330566406,42.06641136719222,41.326743823459864,42.032007462614686,28642700
2015-05-18,41.29234313964844,41.47296201230014,40.948313909849894,41.26654184967127,24136500
2015-05-19,41.18846130371094,41.38756443277154,40.84219298223022,41.17114755741096,28574800
2015-05-20,41.18846130371094,41.491443608311975,40.920103189450415,41.02398236499084,25047900
2015-05-21,41.04996109008789,41.20578154156376,40.69503746222847,40.92876813944227,22410700
2015-05-22,40.59981155395508,40.989359330161584,40.53055656122337,40.94607661083417,25720600
2015-05-26,40.331451416015625,40.58249579886355,39.98518307400058,40.53921308167658,29581900
2015-05-27,41.21443176269531,41.35293843584528,40.35741945227639,40.53055361927875,27335600
2015-05-28,41.07592010498047,41.569350274590704,41.02397887050496,41.11920281591381,19283700
2015-05-29,40.565181732177734,41.17980489726901,40.33145109849663,41.05861196919575,36519600
2015-06-01,40.88547897338867,41.35294025417187,40.357421226829096,40.738317071434544,28837300
2015-06-02,40.61711502075195,40.98935228707484,40.35741544715114,40.62577354448555,21498300
2015-06-03,40.55653381347656,41.32698090476275,40.53056483702955,41.00668145136741,28002200
2015-06-04,40.132347106933594,40.82488046854505,39.9938404346113,40.50458440797342,27745500
2015-06-05,39.941898345947266,40.27085292407445,39.68219875364033,40.08906353968553,25438100
2015-06-08,39.586978912353516,40.192946892202755,39.535037667591645,40.080409179681936,22121600
2015-06-09,39.51771926879883,39.768760312310555,39.35324034461693,39.61293991164305,24406100
2015-06-10,40.348751068115234,40.53919891991939,39.552335480600256,39.63890418699237,28417400
2015-06-11,40.20158767700195,40.6171075790856,39.93323293109342,40.39203553713728,27347800
2015-06-12,39.794734954833984,40.22756869312103,39.73413849565455,40.01115182397751,23931000
2015-06-15,39.37054443359375,39.51770957691315,38.972338308331494,39.34457547393789,33254500
2015-06-16,39.673545837402344,40.028469404710826,39.21473978532576,39.2580225028493,27070300
2015-06-17,39.794734954833984,39.88130038158765,39.26667726576229,39.58697330746209,28704100
2015-06-18,40.44398498535156,40.513236665314786,39.967865238219936,40.01115125323867,32658300
2015-06-19,39.90727233886719,40.53921255009713,39.81205168320832,40.504585055897756,63837000
2015-06-22,40.01980972290039,40.44398826779152,39.959213259667315,40.10637845770449,20318100
2015-06-23,39.742801666259766,40.06309777202098,39.49175725530043,39.93324960591996,25896500
2015-06-24,39.509063720703125,40.037121418037664,39.43115351450197,39.53503268868371,34890900
2015-06-25,39.51771926879883,39.87264278092833,39.38786783415619,39.84667051264431,20616000
2015-06-26,39.18011474609375,40.06309610840713,38.98101159119856,39.517727889361126,49835300
2015-06-29,38.40966796875,39.154142584294526,38.40101274631187,38.98966693989314,34081700
2015-06-30,38.21922302246094,38.712653253634365,38.037430330244746,38.7039947290119,35945400
2015-07-01,38.47892379760742,39.154143439354094,38.17593816950236,38.48757902023457,28343900
2015-07-02,38.43563461303711,38.73861688790478,38.14130755934032,38.50488628918152,21752000
2015-07-06,38.42698287963867,38.50489309297979,38.046090337893034,38.05474556059328,23034000
2015-07-07,38.34906768798828,38.513546618278546,37.50071397632551,38.383695178813525,36435800
2015-07-08,38.29713439941406,38.86847485829649,38.1153417016599,38.47026527002232,39785900
2015-07-09,38.539520263671875,39.1454882176364,38.522206516157496,38.738623406697705,32424700
2015-07-10,38.617427825927734,39.076230545660884,38.582800333275564,38.96369284567106,25465800
2015-07-13,39.42250061035156,39.49175229645774,38.91175662906251,38.93772559856988,28178300
2015-07-14,39.491737365722656,39.78606435048113,39.22338264291176,39.344575524472596,22880300
2015-07-15,39.612937927246094,39.72547561148157,39.32726940850558,39.54368625389588,26629600
2015-07-16,40.39204025268555,40.41800921764168,39.79473094288124,39.82935512873641,26271700
2015-07-17,40.35741424560547,40.49592090088615,40.04577344565916,40.29681779031137,29467100
2015-07-20,40.61711502075195,40.79890769430584,40.2015950425388,40.38338771609269,30631900
2015-07-21,40.92875671386719,40.97204272895149,40.23622340188944,40.49592298109868,42781900
2015-07-22,39.42250061035156,40.62577796400045,39.12817351431618,39.33593187489433,59152400
2015-07-23,39.91593551635742,40.01981470880464,39.04160934833504,39.18877456470692,33934000
2015-07-24,39.76875686645508,40.097711384056694,39.64756396582787,39.742787902680355,32333200
2015-07-27,39.25802230834961,39.829362762704804,39.171456873731415,39.76876629802014,39701400
2015-07-28,39.24937438964844,39.5090740440898,38.77325780612923,39.45713609455769,34328900
2015-07-29,40.071746826171875,40.495922025005186,39.18010711218369,39.301303328395306,40945900
2015-07-30,40.582489013671875,41.03263646212514,39.76010431557954,40.045772843058884,39777900
2015-07-31,40.42667007446289,41.00666567369083,40.25353592615661,40.937413995723844,31201500
2015-08-03,40.52188491821289,40.68636050591311,40.21024418172114,40.66904676474596,24125900
2015-08-04,41.15382385253906,41.30098570708889,40.409349453088126,40.46994589934495,33403900
2015-08-05,41.18846130371094,41.906963612733165,41.15383381111098,41.5347263229322,26959700
2015-08-06,40.35741424560547,41.35293310073851,40.1063732032124,41.30099186666108,27368000
2015-08-07,40.46129608154297,40.49592026812777,40.04577281993444,40.15831050754755,19163000
2015-08-10,40.972049713134766,41.11055639914046,40.54787112972114,40.64309509552378,23079900
2015-08-11,40.17564392089844,40.63444681479092,39.734154779904266,40.53056759966182,29237400
2015-08-12,40.46129608154297,40.59980273465945,39.56965640623773,39.98517636558717,30181400
2015-08-13,40.45265197753906,40.77294810786681,40.244893574938466,40.738323908940224,22627200
2015-08-14,40.68637466430664,40.7729400980077,40.27085463847424,40.27950986094049,21473400
2015-08-17,40.963382720947266,41.075920412022505,40.31413214531654,40.52189378251242,21099700
2015-08-18,41.18994140625,41.32936142478379,40.69325738247115,40.81524948318379,23574100
2015-08-19,40.614837646484375,41.02438544786903,40.3447098781615,40.76296997734686,31485500
2015-08-20,39.78702163696289,40.492837280256765,39.78702163696289,40.144285606622354,36238200
2015-08-21,37.53017044067383,39.63018682507709,37.53017044067383,39.47333885246305,70053100
2015-08-24,36.31894302368164,37.19903110490038,34.61104728101796,35.247151205866125,88753700
2015-08-25,35.264591217041016,37.67830337092355,35.1948795347168,37.094479665584124,70616600
2015-08-26,37.21647262573242,37.329752450048446,35.77870404771723,36.606508687770194,63408000
2015-08-27,38.25339889526367,38.29696702039479,37.40816330677342,37.669575381595024,50943200
2015-08-28,38.279541015625,38.47124476460951,37.808997263045775,37.81771288292782,28246700
2015-08-31,37.922279357910156,38.27954334198001,37.55629975342858,37.95713519148654,34441700
2015-09-01,36.4409294128418,37.11188906214793,36.30150944181938,36.745909560692624,49688900
2015-09-02,37.78285598754883,37.80028390278713,36.49322017622913,36.91148016984349,37671500
2015-09-03,37.90485382080078,38.32311387787019,37.71315004813067,37.82642985234805,28285200
2015-09-04,37.12934112548828,37.50403316459276,36.77207700960221,37.30361703363584,37138800
2015-09-08,38.244693756103516,38.34054565207944,37.64344548684879,37.7305817609892,32469800
2015-09-09,37.53017044067383,38.689102313429075,37.39075038990982,38.52353871787192,33469500
2015-09-10,37.72187805175781,38.1575661697295,37.25133408657961,37.57374236314843,31366600
2015-09-11,37.887428283691406,37.98328017604961,37.41688444340696,37.5911603091459,27132500
2015-09-14,37.50402069091797,37.852569067250926,37.34717275815576,37.84385677055763,23656000
2015-09-15,38.32311248779297,38.59324021911758,37.538876155747374,37.634724714570304,28882200
2015-09-16,38.601966857910156,38.671678552811535,38.20113458433694,38.314414426533396,23372200
2015-09-17,38.55839157104492,39.2119236315711,38.410259232862906,38.59324741204161,32768200
2015-09-18,37.887428283691406,38.331831907527494,37.75672387741395,37.90485620266887,63143700
2015-09-21,38.436405181884766,38.75010114955046,37.99200145301289,38.00942937610947,26177200
2015-09-22,38.25339889526367,38.384103270657036,37.739287041032725,37.80028308102327,28085900
2015-09-23,38.227272033691406,38.488684222527326,37.91357607747378,38.27955580107312,17145200
2015-09-24,38.26211166381836,38.45381540560773,37.704431677560116,37.86127958919961,27905600
2015-09-25,38.288265228271484,38.976653155664415,38.13141726192788,38.7588091273023,29384600
2015-09-28,37.72187805175781,38.41897837570521,37.6521663573448,38.19242201693601,27613800
2015-09-29,37.85258102416992,37.9658608611779,37.51274483718239,37.79158495594326,32763600
2015-09-30,38.56710433959961,38.60196018102137,38.04428001441723,38.2359838182009,34958900
2015-10-01,38.8720817565918,38.994073858045034,38.12269790590995,38.994073858045034,28657900
2015-10-02,39.708595275878906,39.708595275878906,38.27082386410622,38.57580739110629,41839000
2015-10-05,40.632266998291016,40.85882331348845,39.82188698879465,39.865455127405404,34369300
2015-10-06,40.7368278503418,41.11151979488811,40.274999635729856,40.37085152722342,27017200
2015-10-07,40.7803840637207,41.25964005704817,40.039716012581394,41.041796121532535,27711500
2015-10-08,41.346797943115234,41.407794006159286,40.51898995661375,40.57127372095271,33772700
2015-10-09,41.050506591796875,41.425198379812144,40.88494309418803,41.346774439901175,28600600
2015-10-12,40.954673767089844,41.01566982379882,40.518985748291016,40.937245847453596,19769100
2015-10-13,40.85881805419922,41.067949746261945,40.57126571715288,40.57126571715288,19987800
2015-10-14,40.67582702636719,41.04180330656692,40.54511931256143,40.649686813220136,24697800
2015-10-15,40.96339416503906,40.98082208812153,40.54513398316923,40.96339416503906,27189400
2015-10-16,41.399078369140625,41.425221913319156,40.86754172337376,40.97210592797949,26450300
2015-10-19,41.49492263793945,41.72148225092925,40.97209838710004,41.32064677964781,29387600
2015-10-20,41.625640869140625,41.66049671440381,40.97210872861954,41.338085131773894,30802200
2015-10-21,41.128944396972656,41.817332176699,41.050520430623635,41.756332803729435,25144300
2015-10-22,41.85219192504883,42.65385964458731,41.033099609117635,41.416503886440246,56637100
2015-10-23,46.06964874267578,47.11530062004367,45.529396546916054,45.57296468263228,135227100
2015-10-26,47.27214050292969,47.33313654733324,45.74723274477067,45.773372956933585,64633300
2015-10-27,46.784175872802734,47.376711814032525,46.68832730575183,47.045591329960764,50999900
2015-10-28,47.0368766784668,47.0368766784668,46.060936476802695,46.65347243025054,47000800
2015-10-29,46.49662780761719,46.90617562579917,46.37463568918917,46.65347576674918,30202100
2015-10-30,45.869232177734375,47.04559177394021,45.85180425882366,46.46176812455606,46619800
2015-11-02,46.39207077026367,46.49663498447942,45.851815128070015,46.052231256998716,30285000
2015-11-03,47.18501281738281,47.394141200743945,46.09579279227273,46.12193300918395,36596900
2015-11-04,47.402854919433594,47.82111499340067,47.106586951535796,47.21115113901867,37087800
2015-11-05,47.38542938232422,47.66426944564943,47.05430556061212,47.48128127734896,31468500
2015-11-06,47.85598373413086,47.908267507619115,47.019463302539116,47.13274314974531,32851200
2015-11-09,47.193721771240234,47.81239790389977,46.67089752584481,47.53355786315081,32513100
2015-11-10,46.62732696533203,47.16758246320318,46.418198592766565,47.115298708044044,55283700
2015-11-11,46.749332427978516,47.22858865234368,46.583768829790294,46.79290057127785,36516300
2015-11-12,46.46177673339844,47.03688486787045,46.34849690150715,46.60119678648146,35361100
2015-11-13,46.04350662231445,46.43562647561908,45.773378873585585,46.24392269755114,36848200
2015-11-16,46.85388946533203,46.95845365805327,46.05222179037385,46.25264120214021,32165200
2015-11-17,46.467891693115234,46.95914910866109,46.36261937854955,46.64333885784438,31551300
2015-11-18,47.2398796081543,47.35392296898459,46.47667355493203,46.49421894478599,29710000
2015-11-19,47.31883239746094,47.950453049218765,47.17847262445263,47.362697545509306,28149200
2015-11-20,47.53813171386719,47.63462965880201,46.731064077030545,47.59076786922437,37147600
2015-11-23,47.53813171386719,47.77498939331447,47.15214328056793,47.59076786922437,28235900
2015-11-24,47.59077072143555,47.757446870395825,47.00301534370176,47.301276869281125,24600000
2015-11-25,47.09952163696289,47.573237141813124,47.09952163696289,47.4504227545796,21005100
2015-11-27,47.31006622314453,47.44165498789042,47.18725182748372,47.196022850127505,9009100
2015-11-30,47.678497314453125,48.21361991388264,47.37146140319379,47.845176820371435,56241400
2015-12-01,48.44171142578125,48.45048244707329,47.634640262840904,47.731138229257326,39952800
2015-12-02,48.43293762207031,49.090874659181566,48.301352222512556,48.52943558961049,47274900
2015-12-03,47.54692077636719,48.92420214274995,47.310063023707336,48.678573368039466,38627800
2015-12-04,49.04701614379883,49.327735697382955,47.459193449855256,47.476738840259394,43963700
2015-12-07,48.959285736083984,49.09964549337523,48.50311568827728,48.941740348117506,30709800
2015-12-08,48.94173812866211,49.21368326370865,48.23993937403169,48.66101862680994,32878000
2015-12-09,48.2311897277832,49.01194145163087,47.81888128404435,48.57331658686772,36373200
2015-12-10,48.48557662963867,48.82770337354492,48.257489902740495,48.590845624738826,31775800
2015-12-11,47.42410659790039,48.33644348503263,47.38024144813081,47.9943167340529,39549500
2015-12-14,48.37154006958008,48.432947270895426,47.090756518657926,47.660970069662106,46768900
2015-12-15,48.42416763305664,49.0382428834071,48.32766966345917,48.8277015546089,39843000
2015-12-16,49.23999786376953,49.345266829335564,48.03816406666708,48.72242070894646,37503300
2015-12-17,48.86278533935547,49.81898718399178,48.713651222296015,49.44176972762073,41280900
2015-12-18,47.48551559448242,49.12597119561828,47.39778863805409,48.92420421549493,84684200
2015-12-21,48.099586486816406,48.55575323258989,47.57323483590399,48.14344828778221,37246300
2015-12-22,48.55576705932617,48.66981045146499,47.81010619125039,48.23995999457862,28322200
2015-12-23,48.96805953979492,49.02069570668577,48.634703842367756,48.862790552453994,27279800
2015-12-24,48.83647155761719,49.09087468189705,48.625933579651026,49.003151082151284,9558500
2015-12-28,49.082096099853516,49.082096099853516,48.231163258346534,48.55574454313608,22458300
2015-12-29,49.60845184326172,49.87162598836374,49.17860152043127,49.380368476557514,27731400
2015-12-30,49.39790725708008,49.810212135551595,49.38036187022847,49.538267005452575,21704500
2015-12-31,48.6697998046875,49.29264612025909,48.61716363218976,49.16106070867642,27334100
2016-01-04,48.073265075683594,48.073265075683594,46.8363435909206,47.65218577730053,53778000
2016-01-05,48.29258346557617,48.590848424244975,47.84518770079358,48.18731446441107,34079700
2016-01-06,47.41533279418945,47.722372114028545,47.05566064830564,47.65219055071408,39518900
2016-01-07,45.76610565185547,46.924078091914716,45.67838203881585,46.231050171001186,56564900
2016-01-08,45.90646743774414,46.73985177644974,45.7485622617609,45.941554874063904,48754000
2016-01-11,45.8801383972168,46.36262485004298,45.143248840493705,46.06435994978743,36943800
2016-01-12,46.30122756958008,46.581947142049344,45.66961020474488,46.283682177995594,36095500
2016-01-13,45.30116271972656,47.43287922892195,45.00289776195812,47.19602146718455,66883600
2016-01-14,46.59071731567383,46.86266249464216,45.23975240329104,45.61696992228676,52381900
2016-01-15,44.73094177246094,45.590645655924895,44.16072840809507,45.01166127128834,71820700
2016-01-19,44.353729248046875,45.3362476031425,43.91510456407409,45.16079706026524,43564500
2016-01-20,44.55549621582031,45.07307347693681,43.07294264178044,43.84492302283098,63273000
2016-01-21,44.28356170654297,45.24853832452945,44.12565650262594,44.739731923809735,40191200
2016-01-22,45.87137222290039,45.906463002270925,44.96780305953424,45.09939180895328,37555800
2016-01-25,45.432743072509766,46.187178022917145,45.30992870317658,45.564328462606504,34707700
2016-01-26,45.76610565185547,46.00296342279204,45.222211888838885,45.432753245151844,28900800
2016-01-27,44.932716369628906,45.792420399777825,44.75726581631585,45.625740868231986,36775200
2016-01-28,45.669593811035156,45.80117918102258,44.959020765918794,45.494143304611846,62513800
2016-01-29,48.327667236328125,48.327667236328125,47.37146530283911,48.01185693221201,83611700
2016-02-01,47.99430847167969,48.327664143181906,47.81008692154971,48.14344259305193,44208500
2016-02-02,46.49421691894531,47.5995496600561,46.18718097598143,47.52059708237385,56313800
2016-02-03,45.75732421875,46.836340476565695,44.967798495255316,46.713526107675534,57559800
2016-02-04,45.61697006225586,46.32754330063667,45.06430198795967,45.70469366610688,46987100
2016-02-05,44.00283432006836,45.6169735168292,43.4764859642199,45.564337342667855,62009000
2016-02-08,43.34489822387695,43.48525801184155,42.274652749121046,43.467712620040814,59290500
2016-02-09,43.23085021972656,44.073012203747425,42.695727539668205,43.002766843630695,46740500
2016-02-10,43.608070373535156,44.204600281164815,43.44139417886613,43.765975545933664,38237000
2016-02-11,43.59051513671875,43.95896157124095,42.55536072766933,42.70449484411225,48878600
2016-02-12,44.30110168457031,44.459006869181124,43.643164530839066,44.08178929999323,34243300
2016-02-16,45.14046859741211,45.14046859741211,44.29226330485473,44.97259568653145,37291200
2016-02-17,46.31557846069336,46.62482224236889,45.4585393051455,45.493882029417165,40789000
2016-02-18,46.11236572265625,46.783864043752665,46.0328462733282,46.236065265308255,27176000
2016-02-19,45.78544998168945,46.191881189674376,45.52922029255946,45.91798350929948,33559100
2016-02-22,46.518802642822266,46.82804308861647,46.191887462447745,46.191887462447745,25008300
2016-02-23,45.21998977661133,46.2714107499035,45.043279491314166,46.24490538677285,28895300
2016-02-24,45.3790168762207,45.50271303256842,44.35410153302427,44.78703808024129,33014500
2016-02-25,46.0328483581543,46.0328483581543,44.716363756893784,45.705936549652215,26939500
2016-02-26,45.32600784301758,46.545304922296594,45.149297584061976,46.474619470527216,35975900
2016-02-29,44.954925537109375,45.63525793718077,44.760543888383744,45.37019082693006,31654000
2016-03-01,46.456947326660156,46.465781322108,44.9902546677198,45.03443475636166,33024500
2016-03-02,46.78386688232422,46.79270087924426,46.08586315925697,46.30675015740725,29289900
2016-03-03,46.25373840332031,46.801540613169884,45.75011629170927,46.801540613169884,24427800
2016-03-04,45.97099685668945,46.34208873296909,45.6882617940325,46.29791201139165,33034200
2016-03-07,45.08745193481445,45.76778427774388,44.68985804376944,45.55573465191561,38407800
2016-03-08,45.635250091552734,46.059352676386354,44.70752210610722,44.8842323590715,33835100
2016-03-09,46.686676025390625,46.69551002230339,45.820799397811214,45.84730475901761,28251600
2016-03-10,45.988670349121094,46.775027489205705,45.20231320903648,46.76619349266824,38387800
2016-03-11,46.889892578125,46.889892578125,46.2802456651518,46.828044487119094,32275700
2016-03-14,46.978240966796875,47.34933284329835,46.50112765482043,46.571809735293016,24083600
2016-03-15,47.349334716796875,47.349334716796875,46.598320308412276,46.60715430489546,21104800
2016-03-16,48.02082443237305,48.241711395485105,47.181456668921314,47.22563338745021,31691700
2016-03-17,48.29471969604492,48.59512606471823,47.71157831808699,47.89712253596743,28223900
2016-03-18,47.260986328125,48.56863702800187,47.22564359747387,48.52445692945381,67625500
2016-03-21,47.587886810302734,47.64973488895668,46.766187056223146,47.048922093060476,23925700
2016-03-22,47.77342987060547,47.932468746221105,47.23446516662663,47.36699868646213,23124100
2016-03-23,47.68507385253906,47.92363215302954,47.481858271484334,47.80877000009696,20129000
2016-03-24,47.897125244140625,48.003153406467725,47.47302270623432,47.57021350313381,19950000
2016-03-28,47.30515670776367,47.967817651434544,47.11961245244811,47.89713219961841,17025100
2016-03-29,48.33891677856445,48.47145034459363,47.22564763170003,47.411191927766,23924300
2016-03-30,48.639305114746094,49.160598445121835,48.50677496866454,48.53328032378738,23008300
2016-03-31,48.79834747314453,49.11642523921522,48.47143571155747,48.55095515307514,26360500
2016-04-01,49.0987548828125,49.13409760653665,48.21520701251468,48.63930958580152,24399200
2016-04-04,48.975059509277344,49.178275118263706,48.59513364929092,48.975059509277344,18928800
2016-04-05,48.20637512207031,48.86019868718238,48.118018308901256,48.76300787793031,19272300
2016-04-06,48.7011604309082,48.77184588236794,47.897131958126735,48.029665494379834,21188700
2016-04-07,48.11802673339844,48.515624036101,47.91481108323233,48.48028130464558,19225100
2016-04-08,48.082679748535156,48.842531555268145,47.99432629818075,48.30356674488925,22167200
2016-04-11,47.98550033569336,48.72768090252744,47.9766629668974,48.14453926933414,21414200
2016-04-12,48.285911560058594,48.400770401894455,47.49955081324589,48.03851576659671,24944300
2016-04-13,48.90438461303711,48.98390407462207,48.497953307366636,48.70116896020187,20818000
2016-04-14,48.91322326660156,49.1076049267991,48.65699350915363,48.78952707210077,20877100
