Date,Close_XLE,High_XLE,Low_XLE,Open_XLE,Volume_XLE
2015-02-06,52.057498931884766,52.54663855037871,51.796623473530886,52.45533288632268,26134600
2015-02-09,52.10969543457031,52.70970574081011,51.992301681107094,52.27926529530328,20203800
2015-02-10,52.083614349365234,52.24666097455714,51.137945913567435,52.20100811853493,21971300
2015-02-11,51.7183837890625,51.95317129239093,51.15750308397652,51.41837366475266,26196600
2015-02-12,52.39662551879883,52.63793615157567,52.04444942611929,52.42271355821671,26422300
2015-02-13,53.505374908447266,53.56406929832402,52.77492432110433,52.91188287327096,31187900
2015-02-17,53.66842269897461,53.759728402433815,52.93797209551332,53.2510237757932,22125900
2015-02-18,53.029273986816406,53.44667287999194,52.8857921843272,53.23145515204543,19381400
2015-02-19,52.781436920166016,53.08144201801444,51.692287004453696,51.92707446812404,23872000
2015-02-20,52.52709197998047,52.90536127700121,52.09012829676024,52.6379624711043,25641800
2015-02-23,52.31187057495117,52.735792730335916,51.88143013812982,52.011865427884814,19679500
2015-02-24,52.45535659790039,52.67709760347497,52.116221831789936,52.63144475081033,15430700
2015-02-25,52.7422981262207,52.82708053827089,52.23358872656258,52.49446419351364,16025700
2015-02-26,51.76401138305664,52.455327041243656,51.49008944562607,52.4292390007367,19349100
2015-02-27,51.5357551574707,52.00533005242853,51.483584039197986,51.96620046977745,13362200
2015-03-02,51.17706298828125,51.477068108128215,50.68139997576643,51.4314152632773,17978500
2015-03-03,51.36619567871094,51.672724043579585,50.981403164582204,51.20966738019075,12349700
2015-03-04,51.294464111328125,51.418376150450804,50.72706012155674,51.37924655660023,16602800
2015-03-05,50.98794174194336,51.22925254283159,50.90967756916626,51.164029910956565,11244500
2015-03-06,50.07486343383789,50.890096310725816,49.95094644429921,50.62922079496436,19176300
2015-03-09,49.716163635253906,50.5640028363185,49.716163635253906,49.99008068594617,17441100
2015-03-10,49.02485275268555,49.605298277367226,48.998764698389024,49.31833963168069,19030600
2015-03-11,49.168338775634766,49.37051499401858,48.81615747614205,49.10964438027999,13051000
2015-03-12,48.85527038574219,49.4813685375128,48.835700620180084,49.24658110862559,19245000
2015-03-13,48.672672271728516,48.73137163879335,48.14440284708334,48.535713716294126,21011900
2015-03-16,49.331363677978516,49.37049325765411,48.25525545482733,48.40526046989346,16948500
2015-03-17,49.14224624633789,49.324857649649424,48.78354669720097,49.03137574801126,13936300
2015-03-18,50.5705451965332,50.83793909204518,48.74442088382386,48.82268506035315,27753700
2015-03-19,49.76833724975586,50.17269456563674,49.624855461030805,49.957471882549164,23240900
2015-03-20,50.50048065185547,50.79595667702817,50.119641101048785,50.316623447965064,22610600
2015-03-23,50.32317352294922,50.95352583107196,50.323173522949226,50.61208687610354,12160100
2015-03-24,49.9882926940918,50.53328646743035,49.95546482207518,50.454490557320575,14780900
2015-03-25,50.63834762573242,51.01918200019538,50.25094066344116,50.30347127012377,15898500
2015-03-26,50.57925033569336,51.380324568195874,50.395398218645795,51.22273775495431,15318600
2015-03-27,50.16558837890625,50.487329617773625,50.06052715256874,50.38883597048096,11967300
2015-03-30,51.242431640625,51.340925270118404,50.63177714927877,50.651474873258636,18187800
2015-03-31,50.940406799316406,51.21618505500185,50.559567297886446,50.85504328475001,9403700
2015-04-01,50.92728042602539,51.36721820649449,50.82222417174992,51.10457005641063,13293300
2015-04-02,51.032325744628906,51.32780169015253,50.572690373198,50.690881753326494,13857700
2015-04-06,51.95160675048828,52.23395262993211,51.091433949617056,51.32781677936522,15543300
2015-04-07,51.98441696166992,52.338991085728296,51.76116937037113,51.90562605160917,14142100
2015-04-08,51.56419372558594,52.35213807137348,51.54449599362057,52.22737908946466,12045700
2015-04-09,52.39152526855469,52.50971665129384,51.656111663778255,51.70207470097707,13875100
2015-04-10,52.62132263183594,52.70668109783866,52.30614905767693,52.52939658857343,8850500
2015-04-13,52.096046447753906,52.92338616092684,52.01068794933275,52.851157812418336,9940300
2015-04-14,53.035003662109375,53.1597626146239,52.371823464077856,52.4374842250242,13720100
2015-04-15,54.30228805541992,54.41391688460016,53.232002884308706,53.33706413304398,20006900
2015-04-16,54.177528381347656,54.65029393169685,53.750725870082654,54.09873245309094,21277500
2015-04-17,53.78355407714844,53.99367152461244,53.35675160303857,53.92144318239715,16917400
2015-04-20,53.98711013793945,54.57806709221524,53.822955706729275,53.84265343693919,12710400
2015-04-21,53.41584014892578,54.15782123460484,53.192592572077174,54.124988351141376,11820400
2015-04-22,53.77042770385742,53.97397760539576,53.19916845198399,53.5537426418093,10129500
2015-04-23,54.138126373291016,54.48613795600098,53.82952026798243,53.88861345529831,12575800
2015-04-24,53.82951736450195,54.02649965452536,53.573431871159805,53.973969040014396,11507600
2015-04-27,53.77042770385742,54.216927978867524,53.67850161867263,54.05277353966669,11325600
2015-04-28,54.03962326049805,54.138111879657544,53.58655557398815,53.7572775298547,11125400
2015-04-29,54.459877014160156,54.538667936899124,53.67850029969335,53.84922231495412,15903100
2015-04-30,54.28913879394531,54.748769071378675,53.98052774641393,54.66341059402514,16552100
2015-05-01,54.413909912109375,54.50583598817547,53.98053983100167,54.341681565258085,11354600
2015-05-04,54.2760124206543,54.729075151452385,54.000229225426956,54.54522302769726,14434200
2015-05-05,53.60626983642578,54.93264042571812,53.58657210651674,54.683122487948644,16076300
2015-05-06,53.396156311035156,54.30228702093228,53.14664336443634,54.085606966336776,16388600
2015-05-07,52.818328857421875,53.3042245478259,52.424354233726,53.29109439818058,17396600
2015-05-08,53.68507385253906,53.74416705116773,52.63448635250428,53.23857353882474,14515200
2015-05-11,52.673885345458984,53.76386838423476,52.62135471454055,53.73760306877555,18144400
2015-05-12,52.91682052612305,53.19260378038076,52.503153159130065,52.595079240684065,9851500
2015-05-13,52.7789421081543,53.44212755352272,52.581959754700065,53.376466769037975,12534700
2015-05-14,52.759239196777344,53.284535440304175,52.726411312554575,52.929961227363,9617900
2015-05-15,52.9693489074707,53.17946637208165,52.40465728202964,52.535983828408675,9780600
2015-05-18,53.015316009521484,53.08097678294564,52.64104409044831,52.86429673160551,7229800
2015-05-19,52.26019287109375,52.71326062242682,52.181401964493055,52.660730011629845,13919800
2015-05-20,52.35867691040039,52.529398859379654,52.05663346811022,52.44404038968695,12623800
2015-05-21,52.85115051269531,52.929946430074736,52.46374852383487,52.65416823363902,10087300
2015-05-22,52.66073989868164,52.897122682054125,52.39152923459369,52.49002289593152,6360700
2015-05-26,51.82683181762695,52.345560367310256,51.629844516878045,52.23393656803029,13183600
2015-05-27,51.73491287231445,52.214241022112105,51.4525670408023,51.79400606492135,11375000
2015-05-28,51.53135681152344,51.62328288431624,51.20304797737906,51.55761710981117,12164200
2015-05-29,51.472251892089844,51.8005606833442,51.347492948342925,51.518214922481675,12978100
2015-06-01,51.34095001220703,51.610160718992596,51.27528422116988,51.603593137969575,8487200
2015-06-02,51.695518493652344,51.94503143921321,51.22275290450884,51.498531161643896,10183000
2015-06-03,51.34095001220703,51.91877190231975,51.26872164974338,51.53793235652894,8640300
2015-06-04,50.644901275634766,51.17019723076571,50.60550583235767,51.07170361297947,15946100
2015-06-05,50.999488830566406,51.45255658688356,50.39540182854009,50.41509955540695,18956000
2015-06-08,50.710601806640625,51.09800395681108,50.592410386155294,50.80252791039622,9707300
2015-06-09,50.70400619506836,51.340925997273295,50.68430847080951,51.01917980239824,11033100
2015-06-10,51.32780838012695,51.472265086845034,51.15052379162487,51.32780838012695,9785400
2015-06-11,51.097984313964844,51.50508905238302,51.05202127975594,51.419725553427185,8416500
2015-06-12,50.526729583740234,50.84847586092724,50.44137108691669,50.8090753927356,10504500
2015-06-15,50.408531188964844,50.67774681085841,50.027696786434674,50.178716029784205,8075500
2015-06-16,50.802520751953125,50.81565090366939,50.25752677819787,50.50047716651673,9017600
2015-06-17,50.6777458190918,51.29496795703622,50.42166535964564,51.07171537134785,10413700
2015-06-18,50.644901275634766,51.06513603590212,50.59893825528032,50.835320934129896,12672600
2015-06-19,50.17497253417969,50.63104510790155,50.15513890673524,50.42614301018412,17234900
2015-06-22,50.78968048095703,50.83595390362563,50.40631606675805,50.631046756361755,10577400
2015-06-23,50.954917907714844,51.04745969654267,50.664090295950416,50.71696987731647,7117700
2015-06-24,50.63764572143555,51.13338040344187,50.61781714101513,50.842547776278494,6798300
2015-06-25,50.122100830078125,50.68393266703665,50.10887840970217,50.624441861096486,8685700
2015-06-26,50.28733444213867,50.30055181665758,49.798205856069536,50.07582114971339,11772300
2015-06-29,49.33552169799805,49.97006157004188,49.295864531893635,49.65279415545728,13897200
2015-06-30,49.67921829223633,49.87089789658869,49.361945934755965,49.791583589373374,15170600
2015-07-01,49.04468536376953,49.79820172063943,48.84639450520466,49.77837313907037,13910100
2015-07-02,49.26280975341797,49.527202607211,49.13722201321957,49.17688421915679,9700200
2015-07-06,48.615047454833984,49.08434232570213,48.41014036713897,48.615047454833984,13509100
2015-07-07,49.05790710449219,49.22976321384787,47.8747530060468,48.423367288649125,20686100
2015-07-08,48.06644058227539,49.05791004959007,47.86814467166266,48.720809018698226,16521300
2015-07-09,48.310997009277344,48.9323194529884,48.310997009277344,48.727417388732285,11956000
2015-07-10,48.57539367675781,48.90588350590982,48.337440596338396,48.60183346823492,13250400
2015-07-13,48.919105529785156,49.03808206903832,48.60844428601999,48.740638199468144,14358800
2015-07-14,49.26943588256836,49.46772680080892,48.760478602378484,48.780312232790735,12654200
2015-07-15,48.40354537963867,49.26281595911661,48.23168924659313,49.01825669892187,12708300
2015-07-16,48.46963882446289,48.826568439721754,48.37710207712258,48.681152110222826,7860700
2015-07-17,47.88136672973633,48.469638205837775,47.722727985285225,48.42336983275815,14096000
2015-07-20,47.2468376159668,47.97391437651327,47.187346812561536,47.967303166606996,13833400
2015-07-21,47.26667022705078,47.73596531283955,47.12125385398575,47.3592070021147,10619000
2015-07-22,46.88328552246094,47.359191664594164,46.78413756903745,47.07497022097984,15209300
2015-07-23,46.84362030029297,47.22698458851081,46.486690755091374,46.92954582227958,11284600
2015-07-24,45.9446907043457,46.86345189085039,45.772834606453976,46.84362331087709,12554100
2015-07-27,45.28371810913086,45.81911002226359,45.08542219314671,45.35642627546674,17196700
2015-07-28,46.5792350769043,46.830405519488785,45.31676156996467,45.34981256843273,18938600
2015-07-29,47.21377944946289,47.26004782603912,46.314846667803344,46.460263006435746,23427300
2015-07-30,46.88328552246094,47.25343250284261,46.67838345016028,47.11462738519948,12627200
2015-07-31,45.858768463134766,46.54618793668148,45.78606029477768,46.480090977140875,21789400
2015-08-03,44.89373016357422,45.65385766036958,44.8011934293077,45.369636250015624,16926600
2015-08-04,44.74170684814453,45.44234354951566,44.55002217566355,45.0920251988301,12762500
2015-08-05,44.404605865478516,45.58775985166142,44.35833749921991,45.0920251948019,18473800
2015-08-06,45.11186218261719,45.23083872415446,43.81634264303057,44.14022126720857,23259600
2015-08-07,44.30546188354492,45.28371391267061,44.146828191183026,44.92678432270073,17081700
2015-08-10,45.7199592590332,45.75301025729419,44.39800001458263,44.39800001458263,19444400
2015-08-11,45.80589294433594,45.85216131931508,44.721886693789216,44.80781223507201,21053900
2015-08-12,46.638710021972656,46.757686528880676,45.382853057010784,45.64724081203022,23483000
2015-08-13,45.93147277832031,46.50652686811949,45.87198703258644,46.334670753431055,19813600
2015-08-14,45.83232498168945,46.34789332750734,45.72657086351162,46.03062088722513,12121200
2015-08-17,45.93147277832031,46.156208473355086,45.45556664095194,45.60759417372908,9532100
2015-08-18,45.75962448120117,45.96452656387481,45.534888772539254,45.84555002231842,11063400
2015-08-19,44.49714660644531,45.581152750332414,44.285633335513054,45.50844459068,20183000
2015-08-20,43.492469787597656,44.68223031790294,43.485858578059066,44.37818023650686,25336600
2015-08-21,41.97220993041992,43.52551117911248,41.9457701379172,43.05621620865748,25420200
2015-08-24,39.7182731628418,41.364113844987635,38.82595151151206,39.519979742706035,43001100
2015-08-25,39.143218994140625,41.46325665264726,39.110167991692364,41.46325665264726,27696600
2015-08-26,40.49161148071289,40.53788237505658,39.35472821887737,40.134684392782546,39732200
2015-08-27,42.494388580322266,42.59353655104192,41.27818574382428,41.430210783206824,32241400
2015-08-28,43.459407806396484,43.90226291900079,42.32913331878185,42.34896189951428,31463400
2015-08-31,43.908870697021484,44.193092098691,42.35556979886777,43.12891464426843,36193500
2015-09-01,42.36219024658203,43.14875777189401,41.998654405605116,42.64641174408234,28712600
2015-09-02,42.75216293334961,43.02977316936907,41.76069348224491,42.96367621453697,25528900
2015-09-03,42.871150970458984,43.789912504866884,42.606758037326145,43.03639592330754,21895000
2015-09-04,42.16389846801758,42.46794854506288,41.985433634594216,42.25643522873244,16684200
2015-09-08,42.824867248535156,42.884352989676685,42.09778820352713,42.61996519410463,15627600
2015-09-09,42.01847457885742,43.63787264370237,41.95237762490189,43.12230934282518,18477700
2015-09-10,42.263031005859375,42.500986565835404,41.61527135730097,42.19693406023709,18492800
2015-09-11,41.88627624511719,41.939155823027136,41.3046160167301,41.84000787516451,13344300
2015-09-14,41.52275466918945,41.78053641156727,41.311241315369806,41.595462857334596,12481300
2015-09-15,41.98543167114258,42.12423680572365,41.64833060551713,41.65494181465195,14816600
2015-09-16,43.17518997192383,43.23468076194095,42.256428673863304,42.32252562942442,17216700
2015-09-17,43.14875030517578,43.91548911193754,42.87114006529631,43.20824109536394,19822700
2015-09-18,42.01546859741211,42.64803418321737,41.76244541113369,42.33508137803947,21236900
2015-09-21,42.25517272949219,42.56812550368695,41.988832158719674,42.46158876737071,15689700
2015-09-22,41.80904769897461,42.2485120197172,41.516069791788915,41.602631677097044,17050400
2015-09-23,41.26970291137695,42.16194893601296,41.24972806919512,41.96885032813567,13984700
2015-09-24,41.449493408203125,41.74246883273955,40.677101343483045,40.9501019213573,18912000
2015-09-25,41.52939224243164,41.908929540969574,41.156514918976136,41.908929540969574,15833400
2015-09-28,39.87141799926758,41.09659191199171,39.83812574066828,41.09659191199171,16351400
2015-09-29,39.81148147583008,40.390774766185714,39.54513839013033,40.06450461320532,18881200
2015-09-30,40.750335693359375,40.90348207307519,40.13109020057518,40.17769985787844,16128100
2015-10-01,40.83024215698242,41.722488259279366,40.46402229156985,41.269706503484734,17445500
2015-10-02,42.51485824584961,42.54149306642894,40.290901528200756,40.36414601477579,19929800
2015-10-05,43.79995346069336,43.94644241488783,43.007584161226156,43.04753892696133,23807000
2015-10-06,44.772098541259766,45.105026113862976,43.72005127268804,43.95309955749596,27466400
2015-10-07,45.33806228637695,45.90404307265505,44.41252428820793,45.344722258469815,40003100
2015-10-08,46.203704833984375,46.39014352927623,44.971873385743095,45.25153142868088,27071700
2015-10-09,45.9040641784668,46.35684596762754,45.6177462076729,46.30357632653273,25985700
2015-10-12,45.31145477294922,45.98396496200264,44.8986226619868,45.97731006671733,21746200
2015-10-13,44.83869171142578,45.51120696056662,44.71218266381881,44.965205839105344,20837800
2015-10-14,45.22488784790039,45.39135166219338,44.63893705041518,44.73881635500546,15176700
2015-10-15,46.0372428894043,46.0572177390003,44.865335939060245,45.01848491941901,19508200
2015-10-16,46.097164154052734,46.316892539813246,45.46459857787275,46.19703838391082,20031200
2015-10-19,45.184932708740234,45.66434924889746,44.945224438661626,45.637714432214075,19500200
2015-10-20,45.31145477294922,45.5245282637521,44.852012994625944,45.09172130678828,13756500
2015-10-21,44.75212860107422,45.33142446967544,44.70551893900784,45.11169102847441,14662100
2015-10-22,45.55781555175781,45.67100972644668,44.97852472830749,44.99849957324406,18740700
2015-10-23,45.45127868652344,45.877425620419835,45.051766571004585,45.34473941301325,15631000
2015-10-26,44.33928298950195,45.36470032172675,44.3259681244393,45.36470032172675,11836100
2015-10-27,43.806617736816406,43.95310670539613,43.35383596123927,43.72671327757135,21107300
2015-10-28,44.77877426147461,45.07840715015401,43.76001634387659,44.112918882121825,19756500
2015-10-29,45.00515365600586,45.42464571239344,44.54571699053846,44.61230149914958,9753600
2015-10-30,45.298126220703125,45.78420272808619,44.71217550227786,45.24485658809944,14257200
2015-11-02,46.356842041015625,46.59655032556544,44.95854202111765,45.02513160688205,15386900
2015-11-03,47.54206848144531,47.894970970547945,46.66313970629572,46.68311455208301,21327200
2015-11-04,47.11591720581055,47.72184281972535,46.76301474890479,47.5886738065779,17718800
2015-11-05,46.71641159057617,47.40224175591025,46.50333301175797,46.88287542022319,16233500
2015-11-06,46.476707458496094,46.663146151693105,45.790872151273696,46.30358363763885,13761200
2015-11-09,46.01725387573242,46.88286767899733,45.82415525561727,46.37015632350175,12687000
2015-11-10,46.117130279541016,46.523302337734854,45.65102861469194,45.824152380497125,12685400
2015-11-11,45.13833236694336,46.17706503164961,45.03179307821816,46.110480516232805,14369700
2015-11-12,44.1129150390625,44.81872005406416,44.03301057167492,44.50576724022065,19311500
2015-11-13,43.933135986328125,44.33264815992642,43.413764572570145,43.96642570408545,17779600
2015-11-16,45.398014068603516,45.444623735898965,43.839910041734875,43.873204838405655,17363100
2015-11-17,44.89862060546875,45.464596563233364,44.73215678965136,45.27815790232949,15228900
2015-11-18,45.63771057128906,45.69763509370321,44.78541682981174,45.2115637005504,20951500
2015-11-19,45.02513122558594,45.61774195735107,44.65224885273723,45.37137370029676,18912500
2015-11-20,44.54572296142578,45.24486801566419,44.499113291143225,45.03845448728043,14214000
2015-11-23,44.865325927734375,45.11835417968564,44.219450587932904,44.505763475018774,16407300
2015-11-24,45.82416915893555,46.030582710618916,44.991849895601156,45.07840927016142,18943100
2015-11-25,45.45127868652344,45.83081595827717,45.17161563359529,45.43795873729858,11100600
2015-11-27,45.1250114440918,45.311455195346014,44.96520759451811,45.08506175171657,8376400
2015-11-30,45.291465759277344,45.7309326034215,45.12500196923578,45.311445681342576,17605300
2015-12-01,45.65104675292969,45.691001533265414,45.21824478656195,45.33143899068662,13797000
2015-12-02,44.23943328857422,45.52453438144445,44.09294429144806,45.35141055937959,25428100
2015-12-03,43.35383987426758,44.5989911395076,43.14076637712161,44.45250215770608,24219200
2015-12-04,43.08084487915039,43.333873197263934,42.268502970646914,42.94767582335557,32839300
2015-12-07,41.44282531738281,42.075385672722085,40.8502121050607,42.01545860810685,32800400
2015-12-08,41.01667404174805,41.57599243959169,40.117770653087334,40.53060011291326,27336900
2015-12-09,41.556026458740234,42.43495519416338,40.9700731217794,41.20312398558834,28756900
2015-12-10,41.82236862182617,42.4416141994582,41.28968239673991,41.576000353711116,38914900
2015-12-11,40.257598876953125,41.256381530440436,40.21764919643644,41.10323516170999,29004000
2015-12-14,40.470680236816406,40.68375370810975,39.631703761103395,40.06450813840218,39116600
2015-12-15,41.489437103271484,41.68253317468608,40.990045719197596,41.04331281268013,29070300
2015-12-16,41.2164421081543,41.762443224750335,40.7769777328444,41.32963628450496,28751200
2015-12-17,40.20433807373047,41.32297502368781,40.20433807373047,41.243070570093685,29074800
2015-12-18,39.500205993652344,40.2728738925553,39.486767956752715,40.246000381799504,27139200
2015-12-21,39.540504455566406,39.85629181059082,39.11049766926068,39.50691065595676,24015000
2015-12-22,40.004119873046875,40.25943487881465,39.48676699865944,39.681614684411215,25291500
2015-12-23,41.74430465698242,41.77117816629745,40.66928483003799,40.810382928397715,30210500
2015-12-24,41.368045806884766,41.85180483931438,41.220229977410554,41.79805269658077,7215300
2015-12-28,40.61553955078125,40.86413683882174,40.40725381250518,40.64913336326614,12553900
2015-12-29,40.897727966308594,41.43523661990935,40.67600676802978,41.31429941551218,15106300
2015-12-30,40.34677505493164,40.91115969495101,40.30646351402935,40.333337020283196,15051200
2015-12-31,40.52819061279297,40.7431940725656,40.03099607321003,40.15865357649896,19202400
2016-01-04,40.51474380493164,40.8372489247698,39.84285749784142,40.420680132025865,21808700
2016-01-05,40.669288635253906,40.716320484759905,40.03771625399945,40.48787897442641,15529200
2016-01-06,39.10379409790039,39.789118622939796,38.774568591178536,39.70849039902207,26962100
2016-01-07,38.14970779418945,39.224727538830784,37.98845649847129,38.344555459305106,28081900
2016-01-08,37.659236907958984,38.559564898858255,37.51814136147803,38.47221893830377,19227100
2016-01-11,36.852970123291016,37.860799780953045,36.38936940346209,37.81376793530562,28444700
2016-01-12,36.940311431884766,37.54501017564518,35.919043866335535,37.424070426893095,35594100
2016-01-13,36.05342102050781,37.65922896830466,35.66372827480793,37.39047596924615,33958400
2016-01-14,37.605491638183594,37.93471461775889,35.85186730394069,36.42296985555554,38074300
2016-01-15,36.51702117919922,36.8664023799805,35.82497907627179,36.033264762230715,36880200
2016-01-19,35.73092269897461,36.9671939069652,35.159820224383026,36.792501989366336,35872300
2016-01-20,34.7835578918457,35.307628443426566,33.54728686108221,35.0254373965886,51307400
2016-01-21,35.86529541015625,36.30202001601955,34.51480236129022,34.743243831280125,43670700
2016-01-22,37.45095443725586,37.70626946049771,36.584220241765216,37.17548107625227,38622500
2016-01-25,35.70405197143555,37.679400130445195,35.677175893466085,36.73875790586499,29120000
2016-01-26,37.05453872680664,37.101570573242974,35.878737439811516,36.34905590417485,25354900
2016-01-27,36.87984848022461,37.90783397453741,36.41624773168116,36.79922282026999,36494500
2016-01-28,38.00188446044922,38.425170921791064,37.24265233548365,38.27735770040417,38171900
2016-01-29,39.11050796508789,39.15082207305771,37.954865063429324,38.069084524778866,31498200
2016-02-01,38.458778381347656,38.74768717322653,37.887673407715184,38.458778381347656,27685100
2016-02-02,37.17547607421875,37.692826351360395,36.98734613766946,37.51813701353952,25231200
2016-02-03,38.49909591674805,38.532689729121316,36.35577890559299,37.71298994243048,36440700
2016-02-04,38.47894287109375,39.30536301670014,38.297533195759115,38.57972431536159,37056100
2016-02-05,37.585323333740234,38.122834490451986,37.2695384766717,37.96158063082983,30241000
2016-02-08,37.390480041503906,37.62563926167205,36.28186643089805,36.83953338593003,34806700
2016-02-09,36.49015808105469,37.28298438528551,35.90561495914376,36.83281908093032,37411300
2016-02-10,36.34233856201172,37.16875859656469,35.95264318668701,36.382652672127755,30215800
2016-02-11,36.187808990478516,36.46328236582458,35.18669693097576,35.710770168325716,47986900
2016-02-12,37.14188003540039,37.303133902020356,36.35577416361662,36.68499707019429,25782000
2016-02-16,37.51142120361328,37.88095823328195,36.96719226410922,37.766736205613675,33800200
2016-02-17,38.74097442626953,38.90894604666838,37.81377036401568,37.9615862101406,29280000
2016-02-18,38.257205963134766,39.13066022557434,38.069078614568895,39.07019035452918,28832300
2016-02-19,38.16986846923828,38.183306505212755,37.42407413243665,37.74657930669403,25128800
2016-02-22,39.144107818603516,39.31879975040728,38.72753889075742,38.895510522006745,24708300
2016-02-23,37.80705261230469,38.95597788025767,37.73986242634504,38.7678504856577,21455000
2016-02-24,38.19002914428711,38.27737510781247,37.00078971983368,37.10157372105861,25279800
2016-02-25,38.223609924316406,38.32439389117809,37.47781574605963,38.075794123064,18588900
2016-02-26,38.45205307006836,38.96940583440055,38.32439559434076,38.86190412772392,21155100
2016-02-29,38.01533889770508,38.71409890055447,37.98174252271434,38.60659716449736,22983300
2016-03-01,39.00972366333008,39.07019353930439,37.89439238883745,38.284085151638365,23643000
2016-03-02,39.96381759643555,39.99069367754059,38.57973017605569,38.767860180746844,26795000
2016-03-03,40.568504333496094,40.64241225265463,39.782395858770215,39.802554195022886,24395600
2016-03-04,40.95819091796875,41.54273388268051,40.360212481853885,40.79693963070157,30551600
2016-03-07,41.91899108886719,41.96602293070507,40.74318991683369,40.9380375833296,33360500
2016-03-08,40.15865707397461,41.60321153494014,40.09146688504184,41.57633802241066,29817600
2016-03-09,40.81037139892578,41.334441846640296,40.20567275691473,40.70286970290633,25467600
2016-03-10,40.84397888183594,40.89101072941081,40.104902231435815,40.6356931546876,28623600
2016-03-11,41.898841857910156,42.03993740544877,41.33445710471215,41.38148895389169,24783600
2016-03-14,41.623355865478516,41.7711691052992,41.21350482157003,41.37475865769769,21766100
2016-03-15,41.54273223876953,41.54944997420525,40.75662391455984,41.05225297154649,21719600
2016-03-16,42.261653900146484,42.355717582309026,41.50242158076675,41.791332926290636,26970400
2016-03-17,42.8394775390625,43.188858789330595,42.22134325531047,42.60431831438365,28160800
2016-03-18,42.96263122558594,43.20623508706345,42.56338790681831,43.16563573415505,30474000
2016-03-21,42.81377029418945,43.097976157933815,42.34009127327253,42.793470612877144,16698500
2016-03-22,42.57693099975586,42.96264302774021,42.28595942572494,42.3130248079848,14180100
2016-03-23,41.64310073852539,42.42805344869456,41.56189686477708,42.272416562690786,18873800
2016-03-24,41.84610366821289,41.84610366821289,40.87168045238716,41.06791668645691,15516000
2016-03-28,41.622802734375,41.97467847922777,41.33183119173077,41.859643518338515,11564900
2016-03-29,41.81904602050781,41.852879684285135,40.91228989202302,41.15589640136865,14366900
2016-03-30,41.90022659301758,42.373905395501104,41.65662278557689,42.19796888212587,15744800
2016-03-31,41.87994384765625,42.20475163686299,41.67017360246558,41.737840923880086,14046400
2016-04-01,41.318302154541016,41.44010541084451,41.01379401378229,41.15589695235532,14804800
2016-04-04,41.013790130615234,41.67693969584582,40.89198688584402,41.24386263947832,15809500
2016-04-05,40.736358642578125,41.02733283570209,40.560419437676295,40.66868872479149,16048800
2016-04-06,41.61603546142578,41.62280116066937,40.76341538288492,41.067920894357776,18218800
2016-04-07,41.37242889404297,41.676936986173075,41.027321443857325,41.29122759658918,13927100
2016-04-08,42.20473861694336,42.43481105265663,41.99496843646559,42.15060529278014,17666500
2016-04-11,42.02881622314453,42.67166611986109,42.02881622314453,42.54309459171202,16235700
2016-04-12,43.28068923950195,43.53106406942384,42.10326103598141,42.19122805924138,27630400
2016-04-13,43.48367691040039,43.61224324630955,42.95586210089244,43.26037014842735,18702900
2016-04-14,43.58519744873047,43.67316446683123,43.32805435127389,43.666396184612196,17435500
2016-04-15,42.9964714050293,43.41601704526141,42.942335484479564,43.341581445176914,14221200
